scaffold,start,end,mid,sites,pi_Ppr
chr1,19729374,19759812,19743943,25000,0.014734
chr1,19759813,19785779,19772680,25000,0.010808
chr1,19785780,19815440,19801404,25000,0.018546
chr1,19815441,19843229,19829513,25000,0.006669
chr1,19843230,19873764,19859914,25000,0.007319
chr1,19873765,19901641,19887815,25000,0.01331
chr1,19901642,19927758,19914777,25000,0.011596
chr1,19927759,19954370,19941049,25000,0.008471
chr1,19954371,19983155,19967629,25000,0.01279
chr1,19983159,20033000,20010943,25000,0.015305
chr1,20033001,20064432,20048875,25000,0.011104
chr1,20064433,20090379,20077321,25000,0.008083
chr1,20090380,20123786,20104999,25000,0.013973
chr1,20123787,20150272,20136812,25000,0.012601
chr1,20150273,20177637,20164540,25000,0.008568
chr1,20177638,20203682,20190478,25000,0.015052
chr1,20203683,20230695,20217688,25000,0.011406
chr1,20230696,20257390,20243907,25000,0.012029
chr1,20257391,20284384,20270278,25000,0.004614
chr1,20284385,20310353,20297363,25000,0.005185
chr1,20310354,20339694,20325761,25000,0.008895
chr1,20339695,20368313,20354733,25000,0.005032
chr1,20368314,20394987,20381531,25000,0.009993
chr1,20394988,20430510,20411267,25000,0.013929
chr1,20430511,20485961,20461965,25000,0.016566
chr1,20485962,20514441,20500336,25000,0.013218
chr1,20514442,20554687,20536123,25000,0.01495
chr1,20554688,20590783,20570568,25000,0.020284
chr1,20590784,20624275,20607156,25000,0.020696
chr1,20624276,20655858,20637545,25000,0.020088
chr1,20655859,20683503,20669708,25000,0.015182
chr1,20683504,20714527,20698614,25000,0.021005
chr1,20714528,20746479,20730635,25000,0.015522
chr1,20746480,20781703,20766637,25000,0.019846
chr1,20781704,20820810,20804057,25000,0.015936
chr1,20820811,20846911,20833925,25000,0.012834
chr1,20846912,20873750,20860489,25000,0.014136
chr1,20873775,20906881,20891994,25000,0.015763
chr1,20906882,20934200,20921203,25000,0.014164
chr1,20934201,21009315,20957328,25000,0.017479
chr1,21009316,21036583,21023296,25000,0.007604
chr1,21036584,21066482,21052381,25000,0.011981
chr1,21066483,21094633,21080603,25000,0.004191
chr1,21094634,21145139,21116632,25000,0.022644
chr1,21145140,21178132,21162546,25000,0.016988
chr1,21178133,21215833,21192744,25000,0.012345
chr1,21215834,21257494,21240359,25000,0.017025
chr1,21257495,21285729,21271103,25000,0.011959
chr1,21285730,21338659,21307660,25000,0.011849
chr1,21338660,21387788,21369769,25000,0.012567
chr1,21387789,21422436,21405339,25000,0.010267
chr1,21422437,21451889,21437141,25000,0.01315
chr1,21451890,21478389,21465452,25000,0.015723
chr1,21478390,21507302,21492331,25000,0.01409
chr1,21507303,21534974,21521597,25000,0.013509
chr1,21534975,21560779,21548005,25000,0.013057
chr1,21560780,21587863,21574108,25000,0.017529
chr1,21587864,21618382,21604091,25000,0.012842
chr1,21618383,21662007,21638041,25000,0.012366
chr1,21662008,21688570,21675072,25000,0.013055
chr1,21688571,21717206,21703627,25000,0.011825
chr1,21717207,21749766,21734285,25000,0.02112
chr1,21749767,21794615,21772097,25000,0.018519
chr1,21794616,21822711,21809086,25000,0.017221
chr1,21822712,21851369,21836678,25000,0.014735
chr1,21851370,21884148,21867943,25000,0.013831
chr1,21884149,21921021,21903746,25000,0.020824
chr1,21921022,21960792,21941752,25000,0.014493
chr1,21960793,21989757,21975506,25000,0.00953
chr1,21989758,22028941,22008782,25000,0.011347
chr1,22028942,22065017,22048189,25000,0.014771
chr1,22065018,22096490,22082840,25000,0.00362
chr1,22096491,22122045,22109172,25000,0.00525
chr1,22122046,22149026,22135983,25000,0.005444
chr1,22149027,22184891,22166884,25000,0.010669
chr1,22184892,22211480,22198119,25000,0.010941
chr1,22211481,22241094,22225811,25000,0.010464
chr1,22241095,22267818,22254619,25000,0.014049
chr1,22267819,22297274,22282526,25000,0.013274
chr1,22297275,22323893,22310308,25000,0.011311
chr1,22323894,22350449,22337393,25000,0.013124
chr1,22350450,22379822,22364472,25000,0.012855
chr1,22379823,22407019,22393733,25000,0.018781
chr1,22407020,22432922,22419936,25000,0.012927
chr1,22432923,22462105,22448380,25000,0.016638
chr1,22462106,22489336,22475261,25000,0.009828
chr1,22489337,22517776,22503169,25000,0.012345
chr1,22517777,22547515,22533596,25000,0.01664
chr1,22547516,22584173,22562868,25000,0.015979
chr1,22584174,22611182,22597652,25000,0.016894
chr1,22611183,22642774,22626632,25000,0.025458
chr1,22642775,22678539,22659957,25000,0.019582
chr1,22678540,22715597,22699305,25000,0.015565
chr1,22715598,22745415,22730107,25000,0.012742
chr1,22745416,22780441,22762870,25000,0.019138
chr1,22780442,22820065,22802422,25000,0.020751
chr1,22820066,22885865,22859841,25000,0.023612
chr1,22885866,22965996,22927625,25000,0.020192
chr1,22965997,23020638,22988423,25000,0.011504
chr1,23020639,23106503,23078374,25000,0.019799
chr1,23106504,23138925,23121580,25000,0.018058
chr1,23138926,23187119,23164274,25000,0.011159
chr1,23187120,23226811,23208496,25000,0.00936
chr1,23226812,23258530,23243858,25000,0.007029
chr1,23258531,23335221,23290568,25000,0.013895
chr1,23335222,23374236,23359620,25000,0.008141
chr1,23374237,23403568,23388264,25000,0.005142
chr1,23403569,23429494,23416566,25000,0.004284
chr1,23429495,23455722,23442438,25000,0.012278
chr1,23455723,23484113,23470760,25000,0.006347
chr1,23484114,23575617,23509893,25000,0.009635
chr1,23575618,23612075,23593796,25000,0.008859
chr1,23612076,23649514,23630272,25000,0.006218
chr1,23649515,23703096,23663896,25000,0.011112
chr1,23703097,23848692,23790850,25000,0.012433
chr1,23848693,23951190,23886173,25000,0.015204
chr1,23951191,24021196,23978404,25000,0.014899
chr1,24021197,24047653,24034446,25000,0.010798
chr1,24047654,24073277,24060359,25000,0.003023
chr1,24073278,24172129,24125686,25000,0.010228
chr1,24172130,24264798,24203003,25000,0.015936
chr1,24264799,24296516,24283047,25000,0.011178
chr1,24296517,24340611,24317511,25000,0.008148
chr1,24340612,24392283,24361843,25000,0.006357
chr1,24392284,24421742,24407038,25000,0.017744
chr1,24421743,24447856,24434810,25000,0.012648
chr1,24447857,24486694,24466383,25000,0.017523
chr1,24486695,24520201,24506247,25000,0.020721
chr1,24520202,24547440,24534336,25000,0.014156
chr1,24547441,24586121,24565016,25000,0.01068
chr1,24586122,24616631,24602606,25000,0.016044
chr1,24616632,24645942,24631207,25000,0.013818
chr1,24645943,24675182,24660380,25000,0.012453
chr1,24675183,24713259,24694216,25000,0.010617
chr1,24713260,24741114,24727406,25000,0.010409
chr1,24741115,24786305,24766772,25000,0.009232
chr1,24786307,24816294,24801156,25000,0.009528
chr1,24816295,24849718,24834278,25000,0.008112
chr1,24849719,24880578,24865658,25000,0.005988
chr1,24880579,24912081,24895208,25000,0.008076
chr1,24912082,24943617,24926801,25000,0.002611
chr1,24943618,24975510,24959160,25000,0.00418
chr1,24975511,25014174,24999240,25000,0.012924
chr1,25014175,25040173,25027296,25000,0.00913
chr1,25040174,25067652,25053970,25000,0.011678
chr1,25067653,25097083,25082673,25000,0.014434
chr1,25097084,25128565,25113960,25000,0.015518
chr1,25128566,25168724,25147208,25000,0.013945
chr1,25168725,25215136,25193927,25000,0.005896
chr1,25215137,25248538,25234120,25000,0.012086
chr1,25248539,25323559,25280851,25000,0.01182
chr1,25323560,25392607,25359073,25000,0.009617
chr1,25392608,25420904,25407126,25000,0.01456
chr1,25420905,25455412,25438258,25000,0.012678
chr1,25455413,25504866,25486146,25000,0.017943
chr1,25504867,25535784,25520099,25000,0.014599
chr1,25535785,25601594,25557751,25000,0.021058
chr1,25601595,25635363,25621609,25000,0.017267
chr1,25635364,25663346,25650177,25000,0.015123
chr1,25663347,25702180,25684486,25000,0.0169
chr1,25702181,25734025,25719314,25000,0.018758
chr1,25734026,25774813,25753682,25000,0.016505
chr1,25774814,25802861,25788938,25000,0.011872
chr1,25802862,25831298,25817016,25000,0.010257
chr1,25831299,25860202,25845170,25000,0.011941
chr1,25860203,25891955,25875850,25000,0.012828
chr1,25891956,25923224,25906470,25000,0.017568
chr1,25923225,25956614,25941128,25000,0.026306
chr1,25956615,25984039,25970505,25000,0.016299
chr1,25984040,26061283,26026906,25000,0.012619
chr1,26061284,26108361,26086846,25000,0.015825
chr1,26108362,26142010,26125701,25000,0.025474
chr1,26142011,26172730,26158579,25000,0.01453
chr1,26172731,26198725,26185746,25000,0.011875
chr1,26198726,26233653,26216608,25000,0.013252
chr1,26233654,26269905,26254867,25000,0.013714
chr1,26269906,26296683,26283030,25000,0.014015
chr1,26296684,26326401,26311987,25000,0.010893
chr1,26326402,26352563,26339847,25000,0.011822
chr1,26352564,26382357,26365947,25000,0.015265
chr1,26382358,26425878,26405491,25000,0.012758
chr1,26425879,26464025,26446129,25000,0.002073
chr1,26464026,26543514,26501188,25000,0.006162
chr1,26543515,26572267,26558555,25000,0.008935
chr1,26572268,26598597,26585549,25000,0.020288
chr1,26598598,26646406,26624634,25000,0.017601
chr1,26646407,26674271,26660110,25000,0.015339
chr1,26674272,26704856,26689768,25000,0.014307
chr1,26704857,26733960,26718861,25000,0.014483
chr1,26733961,26765588,26748377,25000,0.011681
chr1,26765589,26792087,26778561,25000,0.011718
chr1,26792088,26820057,26806061,25000,0.013496
chr1,26820058,26853326,26836522,25000,0.015176
chr1,26853327,26890725,26871227,25000,0.020913
chr1,26890726,26947991,26917930,25000,0.01439
chr1,26947992,26975949,26961520,25000,0.02043
chr1,26975950,27002184,26989251,25000,0.009091
chr1,27002185,27029105,27015502,25000,0.013277
chr1,27029106,27055199,27042033,25000,0.013172
chr1,27055200,27082727,27068712,25000,0.014733
chr1,27082728,27109930,27096506,25000,0.007239
chr1,27109931,27137344,27124006,25000,0.013648
chr1,27137345,27175236,27154757,25000,0.017519
chr1,27175237,27205149,27190676,25000,0.011587
chr1,27205150,27236564,27220241,25000,0.008441
chr1,27236565,27278385,27262148,25000,0.011757
chr1,27278386,27307392,27293536,25000,0.007855
chr1,27307393,27387143,27348037,25000,0.017136
chr1,27387144,27439498,27418419,25000,0.012041
chr1,27439499,27465982,27452961,25000,0.011584
chr1,27465983,27513968,27488436,25000,0.003485
chr1,27513969,27557361,27537250,25000,0.00265
chr1,27557362,27584205,27570997,25000,0.011367
chr1,27584206,27615923,27601514,25000,0.009426
chr1,27615924,27669061,27650899,25000,0.014468
chr1,27669062,27696655,27682491,25000,0.016839
chr1,27696656,27726342,27712283,25000,0.009237
chr1,27726343,27753033,27739860,25000,0.010555
chr1,27753034,27797907,27774649,25000,0.008188
chr1,27797908,27870303,27816572,25000,0.006352
chr1,27870304,27915350,27891661,25000,0.006961
chr1,27915351,27953136,27929587,25000,0.0114
chr1,27953137,27982737,27967648,25000,0.003157
chr1,27982738,28011220,27997910,25000,0.013364
chr1,28011221,28059677,28041221,25000,0.005731
chr1,28059678,28090170,28074043,25000,0.011874
chr1,28090171,28115862,28103150,25000,0.008956
chr1,28115863,28141487,28128634,25000,0.005654
chr1,28141488,28172351,28158033,25000,0.007388
chr1,28172352,28206837,28190598,25000,0.010071
chr1,28206838,28232704,28219811,25000,0.007214
chr1,28232705,28280301,28248044,25000,0.01395
chr1,28280302,28330683,28302347,25000,0.01307
chr1,28330684,28408594,28377290,25000,0.017392
chr1,28408595,28448704,28430525,25000,0.015962
chr1,28448705,28501823,28470653,25000,0.016512
chr1,28501824,28529018,28515381,25000,0.015654
chr1,28529019,28555445,28542236,25000,0.013809
chr1,28555446,28581460,28568427,25000,0.007394
chr1,28581461,28611616,28594990,25000,0.008179
chr1,28611617,28637772,28624850,25000,0.00662
chr1,28637773,28669804,28655833,25000,0.012495
chr1,28669805,28698293,28684482,25000,0.021142
chr1,28698294,28748006,28717364,25000,0.018533
chr1,28748007,28775374,28761862,25000,0.004396
chr1,28775375,28803101,28789034,25000,0.006616
chr1,28803102,28831253,28817039,25000,0.01805
chr1,28831254,28866990,28849154,25000,0.019274
chr1,28866991,28892616,28879925,25000,0.007541
chr1,28892617,28918375,28905567,25000,0.010711
chr1,28918376,28948458,28934252,25000,0.002553
chr1,28948459,28978386,28962566,25000,0.020834
chr1,28978387,29007226,28993053,25000,0.013238
chr1,29007227,29033023,29020097,25000,0.013008
chr1,29033024,29061061,29046301,25000,0.008626
chr1,29061062,29112200,29091649,25000,0.007853
chr1,29112201,29144032,29127601,25000,0.012711
chr1,29144033,29177338,29162829,25000,0.009807
chr1,29177339,29204455,29191203,25000,0.007474
chr1,29204456,29233212,29218495,25000,0.012571
chr1,29233213,29263431,29249176,25000,0.013436
chr1,29263432,29292040,29277727,25000,0.015054
chr1,29292041,29320681,29306447,25000,0.010991
chr1,29320682,29350913,29334855,25000,0.012464
chr1,29350914,29379762,29364434,25000,0.009118
chr1,29379763,29407897,29394041,25000,0.01315
chr1,29407898,29442891,29426775,25000,0.019671
chr1,29442892,29491626,29468225,25000,0.016361
chr1,29491627,29518126,29504660,25000,0.013357
chr1,29518127,29549060,29533614,25000,0.014315
chr1,29549061,29578856,29564802,25000,0.017974
chr1,29578857,29610404,29593288,25000,0.020006
chr1,29610405,29639824,29626022,25000,0.011433
chr1,29639825,29668705,29654106,25000,0.013156
chr1,29668706,29697051,29683198,25000,0.015686
chr1,29697052,29742851,29723412,25000,0.013903
chr1,29742852,29771935,29758164,25000,0.012273
chr1,29771936,29797534,29784732,25000,0.011955
chr1,29797535,29823821,29810569,25000,0.012888
chr1,29823822,29850567,29836977,25000,0.018502
chr1,29850568,29876698,29863716,25000,0.021971
chr1,29876699,29902548,29889441,25000,0.014835
chr1,29902549,29931001,29916855,25000,0.023125
chr1,29931002,29958851,29945381,25000,0.014406
chr1,29958852,29985197,29971949,25000,0.013002
chr1,29985198,30011896,29998366,25000,0.01554
chr1,30011897,30039955,30025300,25000,0.019629
chr1,30039956,30068650,30054811,25000,0.022834
chr1,30068651,30096970,30082962,25000,0.018451
chr1,30096971,30123661,30110552,25000,0.014462
chr1,30123662,30151094,30137975,25000,0.012302
chr1,30151095,30176784,30163942,25000,0.010329
chr1,30176785,30212606,30191212,25000,0.014612
chr1,30212607,30239281,30225852,25000,0.013483
chr1,30239282,30266654,30252903,25000,0.011744
chr1,30266655,30296466,30281700,25000,0.01131
chr1,30296467,30330854,30314391,25000,0.009
chr1,30330855,30356925,30343833,25000,0.008808
chr1,30356926,30384352,30369960,25000,0.006175
chr1,30384353,30409749,30397098,25000,0.010768
chr1,30409750,30437384,30424010,25000,0.010948
chr1,30437385,30466051,30451449,25000,0.02574
chr1,30466052,30497701,30482299,25000,0.011568
chr1,30497702,30525019,30511323,25000,0.012995
chr1,30525020,30551154,30537993,25000,0.014233
chr1,30551155,30577834,30564709,25000,0.011426
chr1,30577835,30604335,30591255,25000,0.007313
chr1,30604336,30635685,30622035,25000,0.019373
chr1,30635686,30666484,30650197,25000,0.010088
chr1,30666485,30692384,30679607,25000,0.011662
chr1,30692385,30720810,30706183,25000,0.013586
chr1,30720811,30753915,30739385,25000,0.014498
chr1,30753916,30785884,30768143,25000,0.021589
chr1,30785885,30818807,30802581,25000,0.018801
chr1,30818808,30850387,30835866,25000,0.015056
chr1,30850388,30888160,30869310,25000,0.015329
chr1,30888161,30916492,30902770,25000,0.01724
chr1,30916493,30953340,30931003,25000,0.010899
chr1,30953341,30999501,30969314,25000,0.014045
chr1,30999503,31026435,31013346,25000,0.014019
chr1,31026436,31055240,31040357,25000,0.016119
chr1,31055241,31082901,31068647,25000,0.013214
chr1,31082902,31109971,31095918,25000,0.012556
chr1,31109972,31138139,31123846,25000,0.012833
chr1,31138140,31168837,31153745,25000,0.014713
chr1,31168838,31237309,31199911,25000,0.018482
chr1,31237310,31293704,31269235,25000,0.020672
chr1,31293705,31327386,31310950,25000,0.010897
chr1,31327387,31360939,31346514,25000,0.013852
chr1,31360940,31386704,31373859,25000,0.013263
chr1,31386705,31414585,31400252,25000,0.012185
chr1,31414586,31441623,31428300,25000,0.013181
chr1,31441624,31468078,31454525,25000,0.010872
chr1,31468079,31494480,31481341,25000,0.010917
chr1,31494481,31521600,31507741,25000,0.009424
chr1,31521601,31553528,31540034,25000,0.012427
chr1,31553529,31580593,31567314,25000,0.005701
chr1,31580594,31606779,31593944,25000,0.009873
chr1,31606780,31642614,31621007,25000,0.01538
chr1,31642615,31675543,31657717,25000,0.00657
chr1,31675544,31704103,31689670,25000,0.01181
chr1,31704104,31729972,31717083,25000,0.003931
chr1,31729973,31756950,31743670,25000,0.008471
chr1,31756951,31783090,31770014,25000,0.004136
chr1,31783091,31809058,31796217,25000,0.007267
chr1,31809059,31834395,31821742,25000,0.007009
chr1,31834396,31860353,31847392,25000,0.005176
chr1,31860354,31886797,31873701,25000,0.010729
chr1,31886798,31915966,31901505,25000,0.012015
chr1,31915967,31942688,31929195,25000,0.011071
chr1,31942689,31970334,31956694,25000,0.011151
chr1,31970335,32000550,31986530,25000,0.011943
chr1,32000551,32028020,32014341,25000,0.012284
chr1,32028021,32053467,32040764,25000,0.005248
chr1,32053468,32079184,32066342,25000,0.007812
chr1,32079185,32104618,32091891,25000,0.003799
chr1,32104619,32130315,32117480,25000,0.008358
chr1,32130316,32157320,32143203,25000,0.008282
chr1,32157321,32183575,32170202,25000,0.003937
chr1,32183576,32210447,32196559,25000,0.008564
chr1,32210448,32239152,32225238,25000,0.007767
chr1,32239153,32268105,32254880,25000,0.005022
chr1,32268106,32293397,32280733,25000,0.004711
chr1,32293398,32318719,32305998,25000,0.003116
chr1,32318720,32345630,32332576,25000,0.011907
chr1,32345631,32370815,32358232,25000,0.006441
chr1,32370816,32396658,32384020,25000,0.007105
chr1,32396659,32422626,32409485,25000,0.010706
chr1,32422627,32447815,32435218,25000,0.007139
chr1,32447816,32473176,32460478,25000,0.007099
chr1,32473177,32498674,32485898,25000,0.005953
chr1,32498675,32524956,32511680,25000,0.008473
chr1,32524957,32550695,32537906,25000,0.007802
chr1,32550696,32576758,32563837,25000,0.008493
chr1,32576759,32603541,32590068,25000,0.009504
chr2,6731,46569,27357,25000,0.01598
chr2,46570,98986,80571,25000,0.00843
chr2,98987,139285,115342,25000,0.008105
chr2,139286,164939,152104,25000,0.006563
chr2,164940,191983,178535,25000,0.007696
chr2,191984,219043,205017,25000,0.008619
chr2,219044,244291,231686,25000,0.007315
chr2,244292,271075,257306,25000,0.010011
chr2,271076,296884,284122,25000,0.009061
chr2,296885,322845,309717,25000,0.008046
chr2,322846,348809,335888,25000,0.010698
chr2,348810,374404,361576,25000,0.009442
chr2,374405,401009,387749,25000,0.015219
chr2,401010,428175,414587,25000,0.007517
chr2,428176,455024,441560,25000,0.009634
chr2,455025,489461,473373,25000,0.010825
chr2,489462,525482,508129,25000,0.011898
chr2,525483,559867,543703,25000,0.011136
chr2,559868,591498,575891,25000,0.013687
chr2,591499,624465,608793,25000,0.010456
chr2,624466,651328,638300,25000,0.008468
chr2,651329,676828,664084,25000,0.003722
chr2,676830,702427,689672,25000,0.005832
chr2,702428,728849,715710,25000,0.007415
chr2,728850,754931,741795,25000,0.010425
chr2,754932,783195,768237,25000,0.012127
