scaffold,start,end,mid,sites,pi_Hti
scaffold_6,3041038,3071200,3055768,25000,0.008714
scaffold_6,3071201,3103504,3086977,25000,0.009367
scaffold_6,3103505,3132764,3118100,25000,0.013538
scaffold_6,3132765,3162911,3147413,25000,0.011313
scaffold_6,3162912,3190336,3176673,25000,0.006716
scaffold_6,3190337,3218512,3204141,25000,0.008999
scaffold_6,3218513,3250833,3235370,25000,0.013941
scaffold_6,3250834,3278349,3264616,25000,0.006789
scaffold_6,3278350,3309553,3294297,25000,0.00597
scaffold_6,3309554,3338285,3324350,25000,0.00564
scaffold_6,3338286,3365623,3352014,25000,0.007214
scaffold_6,3365624,3410241,3388420,25000,0.006716
scaffold_6,3410242,3439502,3424392,25000,0.014333
scaffold_6,3439503,3478695,3459124,25000,0.017542
scaffold_6,3478696,3513406,3497703,25000,0.013146
scaffold_6,3513407,3541904,3527851,25000,0.012854
scaffold_6,3541905,3576268,3558957,25000,0.006439
scaffold_6,3576269,3605135,3590446,25000,0.006486
scaffold_6,3605136,3633504,3619488,25000,0.005377
scaffold_7,282828,399710,319700,25000,0.018057
scaffold_7,399711,678133,602814,25000,0.022093
scaffold_7,678134,746520,704684,25000,0.004031
scaffold_7,746521,851489,791608,25000,0.009753
scaffold_7,851490,880964,866194,25000,0.015389
scaffold_7,880965,924650,900507,25000,0.016701
scaffold_7,924651,953021,938811,25000,0.012124
scaffold_7,953022,1000962,977383,25000,0.017196
scaffold_7,1000963,1055336,1021667,25000,0.01646
scaffold_7,1055337,1110016,1091864,25000,0.01302
scaffold_7,1110017,1196284,1142610,25000,0.020562
scaffold_7,1196285,1340221,1239158,25000,0.0197
scaffold_7,1340222,1390305,1364174,25000,0.014754
scaffold_7,1390306,1573935,1552364,25000,0.02422
scaffold_7,1573936,1659885,1610120,25000,0.023195
scaffold_7,1659886,1717067,1693845,25000,0.01851
scaffold_7,1717068,1815245,1763952,25000,0.010875
scaffold_7,1815246,1852194,1835192,25000,0.022897
scaffold_7,1852195,1921246,1883922,25000,0.017717
scaffold_7,1921247,1978690,1948978,25000,0.026799
scaffold_7,1978693,2037812,2017937,25000,0.015501
scaffold_7,2037813,2065625,2051452,25000,0.007149
scaffold_7,2065626,2128157,2093203,25000,0.021632
scaffold_7,2128158,2162706,2145137,25000,0.006323
scaffold_7,2162707,2265774,2221751,25000,0.032461
scaffold_7,2265775,2325416,2295936,25000,0.015666
scaffold_7,2325417,2369164,2348824,25000,0.0252
scaffold_7,2369165,2618496,2412871,25000,0.025245
scaffold_7,2618497,2859712,2783291,25000,0.028391
scaffold_7,2859713,3180095,3072011,25000,0.021959
scaffold_7,3180096,3343174,3265181,25000,0.021775
scaffold_7,3343175,3380104,3369670,11878,0.027271
scaffold_8,42756,161218,127007,25000,0.013711
scaffold_8,161219,194385,178548,25000,0.005296
scaffold_8,194386,223144,208829,25000,0.007141
scaffold_8,223145,250817,236999,25000,0.008784
scaffold_8,250818,279402,265096,25000,0.006737
scaffold_8,279403,315150,298475,25000,0.007423
scaffold_8,315151,343755,329534,25000,0.004671
scaffold_8,343756,407634,377326,25000,0.005723
scaffold_8,407635,456858,423707,25000,0.009883
scaffold_8,456859,495063,476440,25000,0.006964
scaffold_8,495064,523196,509224,25000,0.005606
scaffold_8,523197,602218,560505,25000,0.010279
scaffold_8,602219,648922,625111,25000,0.011186
scaffold_8,648923,676767,662881,25000,0.0044
scaffold_8,676768,704715,690614,25000,0.008964
scaffold_8,704716,733680,719229,25000,0.005836
scaffold_8,733681,767088,750565,25000,0.010121
scaffold_8,767089,801366,787369,25000,0.007561
scaffold_8,801367,832190,817714,25000,0.006664
scaffold_8,832191,864663,850448,25000,0.004133
scaffold_8,864664,893420,879295,25000,0.009309
scaffold_8,893421,929583,908599,25000,0.01371
scaffold_8,929591,983881,964784,25000,0.006603
scaffold_8,983882,1010849,997245,25000,0.006294
scaffold_8,1010850,1038158,1024386,25000,0.006496
scaffold_8,1038159,1069209,1054000,25000,0.005459
scaffold_8,1069210,1120249,1094409,25000,0.012272
scaffold_8,1120250,1155692,1140723,25000,0.008294
scaffold_8,1155693,1186950,1171839,25000,0.008281
scaffold_8,1186951,1230374,1207578,25000,0.008453
scaffold_8,1230375,1271522,1249215,25000,0.007714
scaffold_8,1271523,1316221,1294338,25000,0.01995
scaffold_8,1316222,1393331,1349117,25000,0.024614
scaffold_8,1393332,1435165,1412831,25000,0.00965
scaffold_8,1435166,1476288,1456402,25000,0.01053
scaffold_8,1476289,1508561,1494112,25000,0.007064
scaffold_8,1508562,1536049,1522408,25000,0.006483
scaffold_8,1536050,1565383,1551279,25000,0.011393
scaffold_8,1565384,1594219,1580725,25000,0.004581
scaffold_8,1594220,1642165,1622722,25000,0.006129
scaffold_8,1642166,1672008,1656694,25000,0.008594
scaffold_8,1672009,1700673,1686272,25000,0.006053
scaffold_8,1700674,1782144,1718895,25000,0.005154
scaffold_8,1782145,1811273,1796480,25000,0.004901
scaffold_8,1811275,1839155,1825259,25000,0.009156
scaffold_8,1839156,1866517,1852461,25000,0.008265
scaffold_8,1866518,1899600,1881938,25000,0.008553
scaffold_8,1899601,1932271,1915530,25000,0.010934
scaffold_8,1932272,1959802,1946013,25000,0.006657
scaffold_8,1959803,1998920,1978571,25000,0.008677
scaffold_8,1998921,2033380,2017193,25000,0.003376
scaffold_8,2033381,2061117,2047195,25000,0.004873
scaffold_8,2061119,2122832,2094440,25000,0.004853
scaffold_8,2122833,2152243,2137881,25000,0.00458
scaffold_8,2152244,2180791,2166383,25000,0.00774
scaffold_8,2180792,2217471,2195806,25000,0.004876
scaffold_8,2217472,2259255,2241643,25000,0.003414
scaffold_8,2259256,2286295,2272566,25000,0.006027
scaffold_8,2286296,2313689,2299891,25000,0.00655
scaffold_8,2313690,2359728,2331369,25000,0.005124
scaffold_8,2359729,2393567,2378835,25000,0.005441
scaffold_8,2393568,2424001,2409088,25000,0.005807
scaffold_8,2424002,2452546,2438435,25000,0.006713
scaffold_8,2452547,2480422,2466968,25000,0.007397
scaffold_8,2480423,2529350,2499715,25000,0.012055
scaffold_8,2529351,2558030,2543908,25000,0.008493
scaffold_8,2558031,2585452,2571800,25000,0.009023
scaffold_8,2585455,2624134,2602168,25000,0.005666
scaffold_8,2624135,2653151,2639446,25000,0.005189
scaffold_8,2653152,2682341,2667501,25000,0.010281
scaffold_8,2682342,2718864,2698039,25000,0.008446
scaffold_8,2718865,2749441,2734648,25000,0.012303
scaffold_8,2749442,2782870,2766997,25000,0.013311
scaffold_8,2782871,2814410,2797946,25000,0.012007
scaffold_8,2814411,2844548,2828505,25000,0.011259
scaffold_8,2844549,2888499,2871528,25000,0.012029
scaffold_8,2888500,2936529,2910693,25000,0.010957
scaffold_8,2936530,2975543,2956411,25000,0.013139
scaffold_8,2975544,3010071,2991964,25000,0.010346
scaffold_8,3010072,3049043,3028407,25000,0.015563
scaffold_8,3049044,3079842,3064556,25000,0.012622
scaffold_8,3079843,3107942,3094063,25000,0.012473
scaffold_8,3107943,3135970,3121770,25000,0.013743
scaffold_8,3135971,3172926,3156609,25000,0.010561
scaffold_8,3172927,3202317,3187377,25000,0.01457
scaffold_8,3202318,3229825,3216138,25000,0.008626
scaffold_8,3229826,3271588,3247302,25000,0.00894
scaffold_8,3271590,3321976,3297584,25000,0.016261
scaffold_8,3321977,3365307,3342975,25000,0.016015
scaffold_8,3365308,3402717,3385247,24195,0.006372
scaffold_9,1,33763,16294,25000,0.012828
scaffold_9,33764,72255,50761,25000,0.018017
scaffold_9,72256,119996,96353,25000,0.019834
scaffold_9,119997,162024,142468,25000,0.018373
scaffold_9,162025,209512,183575,25000,0.024576
scaffold_9,209513,304887,264454,25000,0.021233
scaffold_9,304888,429800,338367,25000,0.02289
scaffold_9,429801,524409,475465,25000,0.021967
scaffold_9,524410,557107,541087,25000,0.019886
scaffold_9,557108,673049,617220,25000,0.01685
scaffold_9,673050,811973,716237,25000,0.03002
scaffold_9,811974,967891,896268,25000,0.032274
scaffold_9,967892,1241922,1154418,25000,0.024733
scaffold_9,1241923,1295939,1279541,25000,0.017876
scaffold_9,1295942,1326222,1311406,25000,0.009829
scaffold_9,1326223,1358104,1342294,25000,0.009954
scaffold_9,1358105,1387793,1373104,25000,0.012339
scaffold_9,1387794,1446826,1418129,25000,0.0094
scaffold_9,1446827,1481746,1465076,25000,0.023624
scaffold_9,1481747,1646001,1593499,25000,0.02216
scaffold_9,1646002,1675706,1660455,25000,0.010633
scaffold_9,1675707,1714655,1696337,25000,0.012934
scaffold_9,1714657,1781553,1750133,25000,0.025357
scaffold_9,1781554,1809744,1795568,25000,0.010243
scaffold_9,1809745,1867068,1831247,25000,0.018046
scaffold_9,1867069,2071762,1982301,25000,0.032193
scaffold_9,2071763,2114461,2092197,25000,0.014489
scaffold_9,2114462,2145985,2129495,25000,0.018665
scaffold_9,2145986,2182777,2163676,25000,0.010612
scaffold_9,2182778,2225015,2202337,25000,0.009274
scaffold_9,2225016,2257279,2240337,25000,0.02184
scaffold_9,2257280,2296318,2278589,25000,0.011309
scaffold_9,2296319,2356316,2324103,25000,0.017099
scaffold_9,2356317,2409020,2386064,25000,0.021417
scaffold_9,2409021,2442249,2428032,25000,0.022859
scaffold_9,2442250,2524710,2465444,25000,0.022423
scaffold_9,2524711,2558089,2540969,25000,0.016576
scaffold_9,2558090,2613131,2588817,25000,0.021175
scaffold_9,2613132,2646186,2628005,25000,0.018343
scaffold_9,2646187,2704054,2676805,25000,0.02573
scaffold_9,2704055,2752567,2729314,25000,0.021159
scaffold_9,2752568,2780076,2766419,25000,0.012514
scaffold_9,2780077,2808045,2794441,25000,0.019118
scaffold_9,2808046,2871328,2832081,25000,0.017055
scaffold_9,2871329,2928110,2897192,25000,0.024926
scaffold_9,2928111,2974557,2947805,25000,0.024745
scaffold_9,2974558,3087870,3030999,25000,0.027702
scaffold_9,3087871,3124398,3105508,25000,0.023245
scaffold_9,3124399,3180452,3149605,25000,0.023043
scaffold_9,3180454,3260058,3209573,25000,0.020326
scaffold_9,3260059,3295420,3278486,25000,0.018311
scaffold_9,3295421,3326794,3311986,25000,0.027712
scaffold_9,3326795,3386243,3363474,25000,0.022715
scaffold_10,13416,48643,31571,25000,0.010289
scaffold_10,48644,78605,64319,25000,0.011979
scaffold_10,78606,116225,97292,25000,0.002891
scaffold_10,116227,157376,135387,25000,0.015877
scaffold_10,157377,190460,175143,25000,0.012904
scaffold_10,190461,218081,204635,25000,0.009764
scaffold_10,218082,279593,246381,25000,0.009069
scaffold_10,279594,369272,320226,25000,0.01561
scaffold_10,369273,415714,386607,25000,0.007777
scaffold_10,415715,441758,428976,25000,0.006581
scaffold_10,441759,487477,460754,25000,0.001597
scaffold_10,487478,513184,500313,25000,0.003659
scaffold_10,513185,543570,527733,25000,0.006144
scaffold_10,543571,572532,558323,25000,0.002959
scaffold_10,572533,601008,587329,25000,0.010266
scaffold_10,601009,628826,614232,25000,0.009236
scaffold_10,628827,657427,643210,25000,0.017331
scaffold_10,657428,696754,676833,25000,0.013514
scaffold_10,696755,729076,711975,25000,0.013409
scaffold_10,729077,757085,743543,25000,0.013844
scaffold_10,757086,798973,778174,25000,0.011973
scaffold_10,798974,837589,815641,25000,0.011614
scaffold_10,837590,874882,857168,25000,0.019063
scaffold_10,874883,903078,888844,25000,0.010826
scaffold_10,903079,1056836,1007134,25000,0.016883
scaffold_10,1056837,1091758,1074260,25000,0.0229
scaffold_10,1091759,1328063,1260189,25000,0.018269
scaffold_10,1328064,1358963,1342760,25000,0.012092
scaffold_10,1358964,1391943,1375141,25000,0.015857
scaffold_10,1391944,1441044,1422657,25000,0.017038
scaffold_10,1441045,1472152,1456279,25000,0.01674
scaffold_10,1472153,1527088,1501126,25000,0.020648
scaffold_10,1527089,1619802,1560414,25000,0.033873
scaffold_10,1619803,1670333,1644708,25000,0.027474
scaffold_10,1670334,1729431,1697594,25000,0.025093
scaffold_10,1729432,1759677,1744723,25000,0.023324
scaffold_10,1759678,1833939,1783993,25000,0.031247
scaffold_10,1833940,1908753,1859632,25000,0.026053
scaffold_10,1908754,2009330,1948284,25000,0.0226
scaffold_10,2009331,2061293,2040500,25000,0.023544
scaffold_10,2061294,2119074,2084710,25000,0.022719
scaffold_10,2119075,2169606,2143221,25000,0.020733
scaffold_10,2169607,2217243,2194361,25000,0.027248
scaffold_10,2217244,2311545,2263656,25000,0.018353
scaffold_10,2311546,2472264,2409395,25000,0.025724
scaffold_10,2472266,2525693,2506432,25000,0.022021
scaffold_10,2525695,2611568,2560142,25000,0.023178
scaffold_10,2611569,2641079,2627013,25000,0.01386
scaffold_10,2641080,2675961,2657586,25000,0.020699
scaffold_10,2675962,2705427,2690556,25000,0.018379
scaffold_10,2705428,2745491,2727861,25000,0.023801
scaffold_10,2745492,2807894,2767501,25000,0.015352
scaffold_10,2807895,2881462,2838065,25000,0.029448
scaffold_10,2881463,2937370,2914658,25000,0.027323
scaffold_10,2937371,2974980,2958308,25000,0.026104
scaffold_10,2974981,3080723,3006744,25000,0.012074
scaffold_10,3080724,3358268,3257726,14667,0.010887
scaffold_11,26548,95952,62504,25000,0.022525
scaffold_11,95953,477135,310124,25000,0.020731
scaffold_11,477136,514259,496434,25000,0.017117
scaffold_11,514260,664526,574112,25000,0.025676
scaffold_11,664527,753542,714752,25000,0.031503
scaffold_11,753543,835294,791840,25000,0.030368
scaffold_11,835295,1046527,951611,25000,0.027924
scaffold_11,1046528,1078183,1061865,25000,0.034129
scaffold_11,1078184,1164625,1127852,25000,0.018841
scaffold_11,1164626,1342993,1292478,25000,0.017166
scaffold_11,1342994,1396532,1365359,25000,0.023609
scaffold_11,1396533,1487003,1446532,25000,0.02918
scaffold_11,1487004,1574148,1525979,25000,0.021328
scaffold_11,1574149,1618291,1598965,25000,0.019996
scaffold_11,1618292,1750512,1677502,25000,0.024896
scaffold_11,1750513,1862667,1826717,25000,0.026814
scaffold_11,1862668,1958390,1916390,25000,0.021021
scaffold_11,1958391,2130160,2057189,25000,0.022081
scaffold_11,2130161,2218431,2184148,25000,0.020383
scaffold_11,2218432,2248482,2232958,25000,0.019703
scaffold_11,2248483,2370066,2295641,25000,0.019613
scaffold_11,2370067,2449413,2408508,25000,0.023847
scaffold_11,2449414,2554943,2494558,25000,0.024645
scaffold_11,2554944,2684355,2637107,25000,0.016465
scaffold_11,2684356,3029943,2809614,25000,0.017772
scaffold_11,3029944,3140546,3086162,25000,0.017286
scaffold_11,3140547,3163881,3149817,14898,0.02115
scaffold_12,323792,355702,339996,25000,0.017653
scaffold_12,355703,399540,377334,25000,0.016946
scaffold_12,399541,429373,414085,25000,0.022633
scaffold_12,429374,463871,445848,25000,0.022931
scaffold_12,463872,496305,481054,25000,0.020351
scaffold_12,496306,529021,513640,25000,0.02418
scaffold_12,529022,565056,547543,25000,0.023236
scaffold_12,565057,609890,589721,25000,0.027518
scaffold_12,609891,706351,658149,25000,0.016317
scaffold_12,706352,750436,727843,25000,0.017314
scaffold_12,750437,808192,776850,25000,0.022277
scaffold_12,808193,836578,821859,25000,0.01994
scaffold_12,836579,884542,864130,25000,0.01629
scaffold_12,884543,946480,914910,25000,0.025808
scaffold_12,946481,1003105,969086,25000,0.024198
scaffold_12,1003106,1060407,1022170,25000,0.023639
scaffold_12,1060408,1120233,1084501,25000,0.017452
scaffold_12,1120234,1168813,1145542,25000,0.017998
scaffold_12,1168814,1219302,1189420,25000,0.020353
scaffold_12,1219304,1261617,1240469,25000,0.024072
scaffold_12,1261619,1304419,1282350,25000,0.023839
scaffold_12,1304421,1388476,1345715,25000,0.031981
scaffold_12,1388477,1595480,1530630,25000,0.023383
scaffold_12,1595481,1627919,1611467,25000,0.020411
scaffold_12,1627920,1667019,1648306,25000,0.024731
scaffold_12,1667021,1708492,1685320,25000,0.02307
scaffold_12,1708493,1776112,1751693,25000,0.018559
scaffold_12,1776113,1812114,1794869,25000,0.016838
scaffold_12,1812115,1852392,1831805,25000,0.021884
scaffold_12,1852393,1911472,1878641,25000,0.03116
scaffold_12,1911473,2024082,1968431,25000,0.033179
scaffold_12,2024083,2117854,2060622,25000,0.025455
scaffold_12,2117855,2307682,2223573,25000,0.016689
scaffold_12,2307683,2399609,2369755,25000,0.021088
scaffold_12,2399611,2474610,2437274,25000,0.025338
scaffold_12,2474611,2559649,2520614,25000,0.026077
scaffold_12,2559650,2601478,2584364,25000,0.026314
scaffold_12,2601482,2633621,2617754,25000,0.016919
scaffold_12,2633622,2769864,2666074,25000,0.021931
scaffold_12,2769865,2827942,2804987,25000,0.019809
scaffold_12,2827943,2863707,2847826,25000,0.022768
scaffold_12,2863721,3012397,2911026,25000,0.021893
scaffold_12,3012398,3133533,3110233,21292,0.022267
scaffold_13,1,54727,28127,25000,0.014291
scaffold_13,54728,82468,68631,25000,0.010859
scaffold_13,82471,112285,96961,25000,0.00834
scaffold_13,112286,144599,128723,25000,0.008999
scaffold_13,144600,173312,159265,25000,0.011091
scaffold_13,173313,208227,193426,25000,0.010854
scaffold_13,208228,237782,223542,25000,0.011604
scaffold_13,237783,267341,252558,25000,0.010773
scaffold_13,267342,297636,282620,25000,0.013006
scaffold_13,297637,337342,320380,25000,0.010503
scaffold_13,337343,374632,356059,25000,0.00935
scaffold_13,374633,407987,388800,25000,0.009796
scaffold_13,407988,439071,423286,25000,0.01112
scaffold_13,439072,471699,454273,25000,0.01413
scaffold_13,471700,499133,485502,25000,0.008199
scaffold_13,499134,528566,513401,25000,0.007629
scaffold_13,528567,568082,552300,25000,0.011377
scaffold_13,568083,597092,583247,25000,0.008503
scaffold_13,597093,625644,611001,25000,0.01079
scaffold_13,625645,657388,640354,25000,0.0083
scaffold_13,657389,691939,672859,25000,0.011576
scaffold_13,691940,727557,710732,25000,0.011706
scaffold_13,727558,764388,742862,25000,0.016713
scaffold_13,764389,799745,783577,25000,0.014864
scaffold_13,799746,870956,830747,25000,0.026653
scaffold_13,870957,903084,886803,25000,0.024323
scaffold_13,903085,969091,926076,25000,0.02194
scaffold_13,969092,1022617,1000313,25000,0.016583
scaffold_13,1022618,1054128,1038085,25000,0.019238
scaffold_13,1054129,1108304,1076880,25000,0.018249
scaffold_13,1108305,1145161,1124121,25000,0.015856
scaffold_13,1145162,1191352,1165803,25000,0.019293
scaffold_13,1191353,1246664,1214931,25000,0.022863
scaffold_13,1246665,1354653,1300487,25000,0.018653
scaffold_13,1354654,1400201,1376785,25000,0.01692
scaffold_13,1400202,1506921,1441209,25000,0.015473
scaffold_13,1506922,1540970,1523552,25000,0.021663
scaffold_13,1540971,1599606,1569952,25000,0.02174
scaffold_13,1599607,1648615,1625173,25000,0.018756
scaffold_13,1648616,1692201,1667097,25000,0.016799
scaffold_13,1692202,1726640,1709794,25000,0.010173
scaffold_13,1726641,1755561,1742222,25000,0.016454
scaffold_13,1755562,1833073,1799718,25000,0.016913
scaffold_13,1833074,1878831,1860108,25000,0.015801
scaffold_13,1878832,1917063,1897450,25000,0.014671
scaffold_13,1917064,1967844,1936335,25000,0.018
scaffold_13,1967845,2008817,1987744,25000,0.015757
scaffold_13,2008818,2039138,2024606,25000,0.011769
scaffold_13,2039139,2071106,2054389,25000,0.010097
scaffold_13,2071107,2120606,2095944,25000,0.009269
scaffold_13,2120607,2157214,2138024,25000,0.014169
scaffold_13,2157215,2192892,2171818,25000,0.009487
scaffold_13,2192893,2223693,2208350,25000,0.010251
scaffold_13,2223694,2276948,2250466,25000,0.013614
scaffold_13,2276949,2311916,2293822,25000,0.018359
scaffold_13,2311918,2345256,2328565,25000,0.01436
scaffold_13,2345257,2377067,2359916,25000,0.01124
scaffold_13,2377068,2403955,2390439,25000,0.010251
scaffold_13,2403956,2442763,2422589,25000,0.015633
scaffold_13,2442765,2473706,2458089,25000,0.015256
scaffold_13,2473707,2501352,2487758,25000,0.013721
scaffold_13,2501353,2614391,2536385,25000,0.015989
scaffold_13,2614392,2797549,2744911,25000,0.00741
scaffold_13,2797550,2856460,2829378,25000,0.012899
