scaffold,start,end,mid,sites,pi_Hrs
scaffold_1,15533036,15558502,15545797,25000,0.003265
scaffold_1,15558503,15583722,15571113,25000,0.002875
scaffold_1,15583723,15608982,15596372,25000,0.003587
scaffold_1,15608983,15634106,15621555,25000,0.002139
scaffold_1,15634107,15659373,15646722,25000,0.003037
scaffold_1,15659374,15688229,15673793,25000,0.003299
scaffold_1,15688230,15713818,15701017,25000,0.002867
scaffold_1,15713819,15739691,15726931,25000,0.003495
scaffold_1,15739692,15765064,15752343,25000,0.003485
scaffold_1,15765065,15790496,15777743,25000,0.004615
scaffold_1,15790497,15815845,15803176,25000,0.002908
scaffold_1,15815846,15841028,15828464,25000,0.00219
scaffold_1,15841029,15866847,15853707,25000,0.00249
scaffold_1,15866848,15893799,15880769,25000,0.005027
scaffold_1,15893800,15918902,15906360,25000,0.001865
scaffold_1,15918903,15945200,15932331,25000,0.003683
scaffold_1,15945201,15970725,15957842,25000,0.002057
scaffold_1,15970726,15997569,15983829,25000,0.008899
scaffold_1,15997570,16023580,16010585,25000,0.007031
scaffold_1,16023581,16049498,16036542,25000,0.00496
scaffold_1,16049499,16074739,16062114,25000,0.003125
scaffold_1,16074740,16099857,16087317,25000,0.001798
scaffold_1,16099858,16125339,16112690,25000,0.002857
scaffold_1,16125340,16150415,16137882,25000,0.001961
scaffold_1,16150416,16176804,16163517,25000,0.004139
scaffold_1,16176805,16202822,16189629,25000,0.007391
scaffold_1,16202823,16228232,16215600,25000,0.003382
scaffold_1,16228233,16253788,16240911,25000,0.004606
scaffold_1,16253789,16288797,16270977,25000,0.009665
scaffold_1,16288798,16321811,16305523,25000,0.017139
scaffold_1,16321812,16347740,16334785,25000,0.008046
scaffold_1,16347741,16374930,16361754,25000,0.006409
scaffold_1,16374931,16402089,16387967,25000,0.006588
scaffold_1,16402090,16428657,16415657,25000,0.00749
scaffold_1,16428658,16454227,16441449,25000,0.005081
scaffold_1,16454228,16480085,16467040,25000,0.003628
scaffold_1,16480086,16505184,16492639,25000,0.002498
scaffold_1,16505185,16578842,16539764,25000,0.007581
scaffold_1,16578843,16604043,16591412,25000,0.004278
scaffold_1,16604044,16642038,16620075,25000,0.013147
scaffold_1,16642039,16667362,16654719,25000,0.005431
scaffold_1,16667363,16692582,16679968,25000,0.005323
scaffold_1,16692583,16718020,16705276,25000,0.007352
scaffold_1,16718021,16744411,16731155,25000,0.007203
scaffold_1,16744412,16770530,16757492,25000,0.007539
scaffold_1,16770531,16800580,16783849,25000,0.008489
scaffold_1,16800581,16826717,16813777,25000,0.006689
scaffold_1,16826718,16852189,16839574,25000,0.00493
scaffold_1,16852191,16878665,16865500,25000,0.008591
scaffold_1,16878666,16904986,16891537,25000,0.005515
scaffold_1,16904987,16931331,16918064,25000,0.007274
scaffold_1,16931332,16957504,16944399,25000,0.004984
scaffold_1,16957505,16983225,16970426,25000,0.004268
scaffold_1,16983226,17008411,16995780,25000,0.002948
scaffold_1,17008412,17033799,17021120,25000,0.004912
scaffold_1,17033800,17060109,17046881,25000,0.00761
scaffold_1,17060110,17085676,17072888,25000,0.003032
scaffold_1,17085677,17111531,17098604,25000,0.00327
scaffold_1,17111532,17136667,17124106,25000,0.001699
scaffold_1,17136668,17162031,17149398,25000,0.00357
scaffold_1,17162032,17188420,17175447,25000,0.007587
scaffold_1,17188421,17214055,17201315,25000,0.004215
scaffold_1,17214056,17239455,17226780,25000,0.004269
scaffold_1,17239456,17264534,17251999,25000,0.001822
scaffold_1,17264535,17289828,17277187,25000,0.002415
scaffold_1,17289829,17315816,17302810,25000,0.004361
scaffold_1,17315817,17341285,17328549,25000,0.003024
scaffold_1,17341286,17366499,17353898,25000,0.002392
scaffold_1,17366500,17392387,17379377,25000,0.006745
scaffold_1,17392388,17417744,17405077,25000,0.005742
scaffold_1,17417745,17443025,17430377,25000,0.003547
scaffold_1,17443026,17469572,17456194,25000,0.009974
scaffold_1,17469573,17495680,17482759,25000,0.00628
scaffold_1,17495681,17521346,17508528,25000,0.005228
scaffold_1,17521347,17548529,17534517,25000,0.006746
scaffold_1,17548530,17573750,17561123,25000,0.003077
scaffold_1,17573751,17601272,17586714,25000,0.004387
scaffold_1,17601273,17633777,17619440,25000,0.005432
scaffold_1,17633778,17661258,17647245,25000,0.00615
scaffold_1,17661259,17687072,17674224,25000,0.004892
scaffold_1,17687073,17712674,17699805,25000,0.003708
scaffold_1,17712675,17738056,17725453,25000,0.003848
scaffold_1,17738057,17769275,17752548,25000,0.005552
scaffold_1,17769276,17795815,17782927,25000,0.007906
scaffold_1,17795816,17821788,17808807,25000,0.005177
scaffold_1,17821789,17854034,17838365,25000,0.008509
scaffold_1,17854035,17880049,17867040,25000,0.005535
scaffold_1,17880050,17908822,17895410,25000,0.008497
scaffold_1,17908823,17934087,17921481,25000,0.001759
scaffold_1,17934088,17959372,17946695,25000,0.00392
scaffold_1,17959373,17984653,17972078,25000,0.003568
scaffold_1,17984654,18015020,18000697,25000,0.010116
scaffold_1,18015021,18040085,18027573,25000,0.003202
scaffold_1,18040086,18065737,18053010,25000,0.003453
scaffold_1,18065738,18091423,18078740,25000,0.005696
scaffold_1,18091424,18116659,18104062,25000,0.002255
scaffold_1,18116660,18141896,18129358,25000,0.003752
scaffold_1,18141897,18166990,18154441,25000,0.001896
scaffold_1,18166991,18192078,18179524,25000,0.002028
scaffold_1,18192079,18217323,18204728,25000,0.001755
scaffold_1,18217324,18242348,18229832,25000,0.001476
scaffold_1,18242349,18267562,18254908,25000,0.001434
scaffold_1,18267563,18292604,18280085,25000,0.001157
scaffold_1,18292605,18327150,18313046,25000,0.000911
scaffold_1,18327151,18352202,18339674,25000,0.002525
scaffold_1,18352203,18377298,18364746,25000,0.00218
scaffold_1,18377299,18402912,18390169,25000,0.002942
scaffold_1,18402913,18428602,18415785,25000,0.004223
scaffold_1,18428603,18455679,18442177,25000,0.003996
scaffold_1,18455680,18480980,18468307,25000,0.001442
scaffold_1,18480981,18506113,18493561,25000,0.003238
scaffold_1,18506114,18531244,18518684,25000,0.001398
scaffold_1,18531245,18559884,18545844,25000,0.007517
scaffold_1,18559885,18584998,18572446,25000,0.001604
scaffold_1,18584999,18610147,18597550,25000,0.002143
scaffold_1,18610148,18635268,18622701,25000,0.003396
scaffold_1,18635269,18662753,18649741,25000,0.003046
scaffold_1,18662754,18688496,18675746,25000,0.003346
scaffold_1,18688497,18727231,18708108,25000,0.00197
scaffold_1,18727232,18752836,18740122,25000,0.002925
scaffold_1,18752837,18778103,18765505,25000,0.00386
scaffold_1,18778104,18803141,18790616,25000,0.001274
scaffold_1,18803142,18828192,18815663,25000,0.00172
scaffold_1,18828193,18853228,18840705,25000,0.001283
scaffold_1,18853229,18878345,18865777,25000,0.00171
scaffold_1,18878346,18903408,18890872,25000,0.001712
scaffold_1,18903409,18928787,18915961,25000,0.00167
scaffold_1,18928788,18953854,18941319,25000,0.002371
scaffold_1,18953855,18979260,18966474,25000,0.002642
scaffold_1,18979261,19004950,18992325,25000,0.002039
scaffold_1,19004951,19030753,19017947,25000,0.006604
scaffold_1,19030754,19055960,19043425,25000,0.003079
scaffold_1,19055961,19080991,19068477,25000,0.002194
scaffold_1,19080992,19106863,19093843,25000,0.004136
scaffold_1,19106864,19132594,19119906,25000,0.005866
scaffold_1,19132595,19157887,19145282,25000,0.001954
scaffold_1,19157888,19208390,19180145,14899,0.001583
scaffold_2,1,25113,12539,25000,0.001535
scaffold_2,25114,50381,37734,25000,0.002653
scaffold_2,50382,75429,62899,25000,0.001513
scaffold_2,75430,101357,88127,25000,0.004932
scaffold_2,101358,127229,114172,25000,0.006252
scaffold_2,127230,153274,140314,25000,0.007775
scaffold_2,153275,178749,166025,25000,0.002975
scaffold_2,178750,204542,191570,25000,0.005048
scaffold_2,204543,236410,222508,25000,0.008398
scaffold_2,236411,261804,249053,25000,0.004234
scaffold_2,261805,307705,280075,25000,0.008403
scaffold_2,307706,333108,320312,25000,0.004705
scaffold_2,333109,358516,345832,25000,0.004818
scaffold_2,358517,383788,371184,25000,0.002839
scaffold_2,383789,409369,396570,25000,0.003896
scaffold_2,409370,434618,421979,25000,0.002929
scaffold_2,434619,460098,447383,25000,0.003798
scaffold_2,460099,485912,472840,25000,0.005053
scaffold_2,485913,511803,498781,25000,0.005249
scaffold_2,511804,537500,524739,25000,0.003132
scaffold_2,537501,563122,550251,25000,0.005288
scaffold_2,563123,589677,576058,25000,0.012522
scaffold_2,589678,615668,602895,25000,0.003852
scaffold_2,615669,641680,628656,25000,0.006253
scaffold_2,641681,667271,654540,25000,0.006078
scaffold_2,667272,692808,679955,25000,0.005167
scaffold_2,692809,719857,706664,25000,0.003632
scaffold_2,719858,746609,733379,25000,0.006181
scaffold_2,746610,773414,760265,25000,0.006647
scaffold_2,773415,799618,786484,25000,0.006385
scaffold_2,799619,834717,820974,25000,0.006506
scaffold_2,834718,860890,847792,25000,0.005084
scaffold_2,860891,886304,873627,25000,0.004359
scaffold_2,886305,911762,898948,25000,0.003215
scaffold_2,911763,937202,924505,25000,0.003014
scaffold_2,937203,962538,949886,25000,0.004955
scaffold_2,962539,988445,975620,25000,0.004697
scaffold_2,988446,1014855,1001543,25000,0.004905
scaffold_2,1014856,1043087,1028460,25000,0.003142
scaffold_2,1043088,1068825,1055902,25000,0.005179
scaffold_2,1068826,1094405,1081620,25000,0.005142
scaffold_2,1094406,1119629,1107026,25000,0.003625
scaffold_2,1119630,1144788,1132185,25000,0.001419
scaffold_2,1144789,1171462,1157922,25000,0.006047
scaffold_2,1171463,1196767,1184040,25000,0.002505
scaffold_2,1196768,1223286,1210121,25000,0.0052
scaffold_2,1223287,1248638,1235967,25000,0.003437
scaffold_2,1248639,1275757,1261425,25000,0.005885
scaffold_2,1275758,1301182,1288526,25000,0.003322
scaffold_2,1301183,1326244,1313720,25000,0.001608
scaffold_2,1326245,1351543,1338849,25000,0.001926
scaffold_2,1351544,1376984,1364336,25000,0.002758
scaffold_2,1376985,1402132,1389572,25000,0.002288
scaffold_2,1402133,1427333,1414744,25000,0.00302
scaffold_2,1427334,1453250,1440182,25000,0.006308
scaffold_2,1453252,1481048,1467830,25000,0.006616
scaffold_2,1481049,1507018,1494017,25000,0.006186
scaffold_2,1507019,1547664,1525346,25000,0.007824
scaffold_2,1547665,1635452,1606576,25000,0.009591
scaffold_2,1635453,1661105,1648258,25000,0.0031
scaffold_2,1661106,1688161,1674131,25000,0.001883
scaffold_2,1688162,1713802,1700853,25000,0.003644
scaffold_2,1713803,1740279,1726838,25000,0.006539
scaffold_2,1740280,1765811,1753023,25000,0.002354
scaffold_2,1765812,1791607,1778827,25000,0.003502
scaffold_2,1791608,1817050,1804404,25000,0.002918
scaffold_2,1817051,1843645,1830268,25000,0.004897
scaffold_2,1843646,1869381,1856472,25000,0.003718
scaffold_2,1869382,1895174,1882345,25000,0.004103
scaffold_2,1895175,1921895,1908829,25000,0.006537
scaffold_2,1921896,1947990,1934973,25000,0.005519
scaffold_2,1947991,1974145,1961283,25000,0.00418
scaffold_2,1974146,1999604,1986938,25000,0.004008
scaffold_2,1999605,2025898,2012602,25000,0.007324
scaffold_2,2025899,2052431,2039143,25000,0.009594
scaffold_2,2052432,2078436,2065260,25000,0.006409
scaffold_2,2078437,2104045,2091328,25000,0.003874
scaffold_2,2104046,2132056,2118088,25000,0.009157
scaffold_2,2132057,2165340,2148864,25000,0.012912
scaffold_2,2165341,2213761,2196237,25000,0.011824
scaffold_2,2213762,2239186,2226482,25000,0.005935
scaffold_2,2239187,2264534,2251821,25000,0.003099
scaffold_2,2264535,2289884,2277264,25000,0.00282
scaffold_2,2289885,2315437,2302586,25000,0.003969
scaffold_2,2315438,2341337,2328205,25000,0.008005
scaffold_2,2341338,2367283,2354369,25000,0.004584
scaffold_2,2367284,2392648,2379952,25000,0.002557
scaffold_2,2392649,2419506,2405863,25000,0.003793
scaffold_2,2419507,2447473,2433420,25000,0.003691
scaffold_2,2447474,2472925,2460076,25000,0.002195
scaffold_2,2472926,2498507,2485648,25000,0.00339
scaffold_2,2498508,2524386,2511153,25000,0.004141
scaffold_2,2524387,2549853,2537105,25000,0.002291
scaffold_2,2549854,2576350,2562911,25000,0.00468
scaffold_2,2576351,2602170,2589305,25000,0.005383
scaffold_2,2602171,2627722,2614884,25000,0.002788
scaffold_2,2627723,2653758,2640491,25000,0.005014
scaffold_2,2653759,2679476,2666490,25000,0.006545
scaffold_2,2679477,2705430,2692585,25000,0.00407
scaffold_2,2705431,2733068,2719734,25000,0.006601
scaffold_2,2733069,2759383,2746221,25000,0.003664
scaffold_2,2759384,2785493,2772581,25000,0.004391
scaffold_2,2785494,2812941,2798815,25000,0.003531
scaffold_2,2812942,2838482,2825851,25000,0.00323
scaffold_2,2838483,2863882,2851080,25000,0.002688
scaffold_2,2863883,2890129,2877267,25000,0.006762
scaffold_2,2890130,2916799,2903713,25000,0.010195
scaffold_2,2916800,2943324,2929865,25000,0.005446
scaffold_2,2943325,2968828,2956020,25000,0.004321
scaffold_2,2968829,2994480,2981686,25000,0.004247
scaffold_2,2994481,3019725,3007105,25000,0.002361
scaffold_2,3019726,3046192,3032765,25000,0.009569
scaffold_2,3046193,3071509,3058779,25000,0.00223
scaffold_2,3071510,3096693,3084100,25000,0.003418
scaffold_2,3096694,3121843,3109260,25000,0.001464
scaffold_2,3121844,3147256,3134463,25000,0.001821
scaffold_2,3147257,3173209,3160084,25000,0.009671
scaffold_2,3173210,3206556,3189094,25000,0.005191
scaffold_2,3206557,3232787,3219690,25000,0.004875
scaffold_2,3232788,3259198,3245879,25000,0.006049
scaffold_2,3259199,3285104,3272308,25000,0.003356
scaffold_2,3285105,3310605,3297823,25000,0.00409
scaffold_2,3310606,3335727,3323181,25000,0.002607
scaffold_2,3335728,3361044,3348312,25000,0.00342
scaffold_2,3361045,3386334,3373656,25000,0.003116
scaffold_2,3386335,3412706,3399627,25000,0.005008
scaffold_2,3412707,3439371,3425764,25000,0.004422
scaffold_2,3439372,3465788,3452703,25000,0.007308
scaffold_2,3465789,3492339,3478959,25000,0.006722
scaffold_2,3492340,3518902,3505467,25000,0.007706
scaffold_2,3518903,3544773,3531797,25000,0.004497
scaffold_2,3544774,3570959,3558014,25000,0.005368
scaffold_2,3570960,3596828,3583896,25000,0.004462
scaffold_2,3596829,3622514,3609650,25000,0.006041
scaffold_2,3622515,3648100,3635407,25000,0.003717
scaffold_2,3648101,3673285,3660703,25000,0.002427
scaffold_2,3673286,3698929,3686171,25000,0.003615
scaffold_2,3698930,3724210,3711582,25000,0.005114
scaffold_2,3724211,3749827,3737080,25000,0.008159
scaffold_2,3749828,3775076,3762451,25000,0.007312
scaffold_2,3775077,3800294,3787725,25000,0.00535
scaffold_2,3800295,3826018,3813113,25000,0.004872
scaffold_2,3826019,3851128,3838563,25000,0.001572
scaffold_2,3851129,3877049,3864095,25000,0.002076
scaffold_2,3877050,3902774,3889817,25000,0.005149
scaffold_2,3902775,3928218,3915552,25000,0.004139
scaffold_2,3928219,3953628,3940970,25000,0.002661
scaffold_2,3953629,3980431,3967226,25000,0.008322
scaffold_2,3980432,4005969,3993112,25000,0.004527
scaffold_2,4005970,4032653,4018626,25000,0.004295
scaffold_2,4032654,4057871,4045232,25000,0.002058
scaffold_2,4057872,4092523,4073366,25000,0.007061
scaffold_2,4092524,4125572,4108157,25000,0.009363
scaffold_2,4125573,4152084,4139087,25000,0.004927
scaffold_2,4152085,4177795,4165002,25000,0.003144
scaffold_2,4177796,4203159,4190452,25000,0.002782
scaffold_2,4203160,4228403,4215762,25000,0.002131
scaffold_2,4228404,4254319,4241191,25000,0.004023
scaffold_2,4254320,4279645,4266999,25000,0.002317
scaffold_2,4279646,4304943,4292281,25000,0.00316
scaffold_2,4304944,4330078,4317538,25000,0.001191
scaffold_2,4330079,4355246,4342686,25000,0.001742
scaffold_2,4355247,4380871,4367831,25000,0.002317
scaffold_2,4380872,4406278,4393487,25000,0.003622
scaffold_2,4406279,4432542,4419467,25000,0.006262
scaffold_2,4432543,4459789,4445608,25000,0.004246
scaffold_2,4459790,4485990,4472919,25000,0.003323
scaffold_2,4485991,4511996,4498914,25000,0.00808
scaffold_2,4511997,4538146,4525116,25000,0.01089
scaffold_2,4538147,4563843,4551113,25000,0.003437
scaffold_2,4563844,4601039,4579068,25000,0.005474
scaffold_2,4601042,4626854,4614090,25000,0.006969
scaffold_2,4626855,4654054,4640345,25000,0.00906
scaffold_2,4654055,4680289,4667167,25000,0.008001
scaffold_2,4680293,4719237,4700822,25000,0.012376
scaffold_2,4719238,4751297,4737226,25000,0.012021
scaffold_2,4751298,4779891,4765097,25000,0.014526
scaffold_2,4779892,4810953,4794315,25000,0.013363
scaffold_2,4810954,4839966,4824811,25000,0.008046
scaffold_2,4839967,4867528,4853691,25000,0.007414
scaffold_2,4867529,4894956,4880968,25000,0.007047
scaffold_2,4894957,4937121,4911453,25000,0.008192
scaffold_2,4937122,4964267,4950305,25000,0.009297
scaffold_2,4964268,4991537,4977996,25000,0.007911
scaffold_2,4991538,5018400,5005237,25000,0.005812
scaffold_2,5018401,5044788,5031105,25000,0.003784
scaffold_2,5044789,5070181,5057624,25000,0.003557
scaffold_2,5070182,5095791,5082940,25000,0.002901
scaffold_2,5095792,5121278,5108575,25000,0.003596
scaffold_2,5121279,5147543,5133983,25000,0.005513
scaffold_2,5147544,5172954,5160221,25000,0.005394
scaffold_2,5172955,5198707,5185900,25000,0.00409
scaffold_2,5198708,5225167,5212000,25000,0.006609
scaffold_2,5225168,5250382,5237777,25000,0.001186
scaffold_2,5250383,5276031,5263088,25000,0.004473
scaffold_2,5276032,5301180,5288619,25000,0.002301
scaffold_2,5301181,5326300,5313731,25000,0.003418
scaffold_2,5326301,5352237,5339114,25000,0.003873
scaffold_2,5352238,5378375,5365038,25000,0.005978
scaffold_2,5378376,5416973,5397867,25000,0.01717
scaffold_2,5416974,5445339,5432091,25000,0.010428
scaffold_2,5445340,5471304,5458309,25000,0.00731
scaffold_2,5471305,5500354,5486542,25000,0.017536
scaffold_2,5500355,5532398,5514538,25000,0.015635
scaffold_2,5532399,5559299,5545957,25000,0.008014
scaffold_2,5559300,5584935,5572149,25000,0.003625
scaffold_2,5584936,5610795,5597812,25000,0.004782
scaffold_2,5610796,5636802,5623923,25000,0.006717
scaffold_2,5636803,5667489,5651965,25000,0.013654
scaffold_2,5667490,5716669,5691511,25000,0.01458
scaffold_2,5716670,5748449,5732206,25000,0.016627
scaffold_2,5748450,5790949,5766361,25000,0.013848
scaffold_2,5790950,5821602,5806981,25000,0.012282
scaffold_2,5821603,5848264,5834846,25000,0.006148
scaffold_2,5848265,5875455,5862001,25000,0.005986
scaffold_2,5875456,5902848,5889157,25000,0.009045
scaffold_2,5902849,5929228,5915986,25000,0.011374
scaffold_2,5929229,5956711,5942719,25000,0.009666
scaffold_2,5956712,5988430,5971961,25000,0.008279
scaffold_2,5988433,6027890,6007657,25000,0.020776
scaffold_2,6027891,6094562,6062903,25000,0.018983
scaffold_2,6094564,6134428,6113505,25000,0.012727
scaffold_2,6134429,6178116,6151769,25000,0.016717
scaffold_2,6178117,6213250,6195919,25000,0.01763
scaffold_2,6213251,6302699,6272407,25000,0.012002
scaffold_2,6302700,6342280,6323932,25000,0.015928
scaffold_2,6342281,6370293,6356834,25000,0.010214
scaffold_2,6370294,6400020,6384895,25000,0.008608
scaffold_2,6400021,6426912,6413400,25000,0.007496
scaffold_2,6426913,6453689,6440338,25000,0.011754
