scaffold,start,end,mid,sites,pi_Ass
scaffold_1,15292177,15328643,15311904,25000,0.012049
scaffold_1,15328644,15528237,15408405,25000,0.021768
scaffold_1,15528238,15568885,15548434,25000,0.028181
scaffold_1,15568886,15601709,15581915,25000,0.006008
scaffold_1,15601710,15628448,15615406,25000,0.011746
scaffold_1,15628449,15657705,15643495,25000,0.013185
scaffold_1,15657706,15687805,15673159,25000,0.015279
scaffold_1,15687806,15721837,15704563,25000,0.020183
scaffold_1,15721838,15748408,15735166,25000,0.012666
scaffold_1,15748409,15776583,15762167,25000,0.012872
scaffold_1,15776584,15808014,15793191,25000,0.009912
scaffold_1,15808015,15834071,15821027,25000,0.004488
scaffold_1,15834072,15862689,15847852,25000,0.013887
scaffold_1,15862690,15890223,15877149,25000,0.014645
scaffold_1,15890224,15917941,15904115,25000,0.005741
scaffold_1,15917942,15946844,15931549,25000,0.007158
scaffold_1,15946845,15974884,15960477,25000,0.007598
scaffold_1,15974885,16001755,15988378,25000,0.012926
scaffold_1,16001756,16037696,16021676,25000,0.014347
scaffold_1,16037697,16070351,16053769,25000,0.012985
scaffold_1,16070352,16098628,16084267,25000,0.018106
scaffold_1,16098629,16130962,16114137,25000,0.01851
scaffold_1,16130963,16169565,16151587,25000,0.0133
scaffold_1,16169566,16195754,16182834,25000,0.007893
scaffold_1,16195755,16231972,16209490,25000,0.003871
scaffold_1,16231973,16257822,16244634,25000,0.005015
scaffold_1,16257823,16283442,16270514,25000,0.007028
scaffold_1,16283443,16313741,16297893,25000,0.011456
scaffold_1,16313742,16344942,16328978,25000,0.008622
scaffold_1,16344943,16372799,16358954,25000,0.00797
scaffold_1,16372800,16399764,16386132,25000,0.005601
scaffold_1,16399765,16426097,16413214,25000,0.004913
scaffold_1,16426098,16452415,16439039,25000,0.009614
scaffold_1,16452416,16478120,16465092,25000,0.007371
scaffold_1,16478121,16503596,16490973,25000,0.006634
scaffold_1,16503597,16528837,16516248,25000,0.004564
scaffold_1,16528838,16554076,16541460,25000,0.003812
scaffold_1,16554077,16580016,16566841,25000,0.005017
scaffold_1,16580017,16607252,16594121,25000,0.003145
scaffold_1,16607253,16633320,16620305,25000,0.008865
scaffold_1,16633321,16658555,16645937,25000,0.006973
scaffold_1,16658556,16684357,16671595,25000,0.005204
scaffold_1,16684358,16709977,16697098,25000,0.008462
scaffold_1,16709980,16744258,16725776,25000,0.008219
scaffold_1,16744259,16769545,16756974,25000,0.007669
scaffold_1,16769546,16797858,16783985,25000,0.007935
scaffold_1,16797859,16824302,16810978,25000,0.00618
scaffold_1,16824303,16854119,16838423,25000,0.007145
scaffold_1,16854120,16887653,16871914,25000,0.003169
scaffold_1,16887654,16912970,16900323,25000,0.002574
scaffold_1,16912971,16944600,16927169,25000,0.00407
scaffold_1,16944601,16972608,16959086,25000,0.003933
scaffold_1,16972609,16998326,16985359,25000,0.001691
scaffold_1,16998327,17023761,17010996,25000,0.002408
scaffold_1,17023762,17048893,17036358,25000,0.001912
scaffold_1,17048894,17094614,17076325,25000,0.001624
scaffold_1,17094615,17120118,17107450,25000,0.002022
scaffold_1,17120119,17146062,17133007,25000,0.00151
scaffold_1,17146063,17174952,17159058,25000,0.002817
scaffold_1,17174953,17200164,17187522,25000,0.001536
scaffold_1,17200165,17218526,17209226,17452,0.001815
scaffold_2,1,25209,12542,25000,0.00158
scaffold_2,25210,51134,38135,25000,0.003049
scaffold_2,51135,77272,63777,25000,0.002605
scaffold_2,77273,103334,90174,25000,0.002637
scaffold_2,103335,128797,115952,25000,0.006835
scaffold_2,128798,160184,143365,25000,0.003267
scaffold_2,160185,192355,173776,25000,0.002177
scaffold_2,192356,217563,204960,25000,0.001525
scaffold_2,217564,244447,230364,25000,0.002263
scaffold_2,244448,272764,259016,25000,0.016257
scaffold_2,272765,298342,285654,25000,0.001056
scaffold_2,298343,323791,311159,25000,0.002249
scaffold_2,323792,348990,336400,25000,0.001595
scaffold_2,348991,374514,361658,25000,0.001404
scaffold_2,374515,403220,390066,25000,0.007766
scaffold_2,403221,428908,416161,25000,0.002694
scaffold_2,428909,454072,441501,25000,0.001167
scaffold_2,454073,479211,466611,25000,0.002048
scaffold_2,479212,504262,491734,25000,0.001887
scaffold_2,504263,529336,516799,25000,0.002063
scaffold_2,529337,554527,541872,25000,0.003459
scaffold_2,554528,580036,567307,25000,0.003693
scaffold_2,580037,605694,592686,25000,0.003365
scaffold_2,605695,630903,618273,25000,0.00331
scaffold_2,630904,656578,643674,25000,0.003535
scaffold_2,656579,681974,669223,25000,0.004998
scaffold_2,681975,707485,694741,25000,0.008721
scaffold_2,707486,732925,720162,25000,0.005087
scaffold_2,732926,758437,745663,25000,0.003537
scaffold_2,758438,783753,771054,25000,0.003476
scaffold_2,783754,810429,797543,25000,0.008827
scaffold_2,810430,835694,823053,25000,0.005383
scaffold_2,835695,861110,848430,25000,0.004077
scaffold_2,861111,886597,873872,25000,0.005237
scaffold_2,886598,913224,899868,25000,0.007767
scaffold_2,913225,938633,925941,25000,0.005513
scaffold_2,938634,964196,951457,25000,0.005913
scaffold_2,964197,991096,977032,25000,0.004543
scaffold_2,991097,1017009,1003791,25000,0.009433
scaffold_2,1017012,1042548,1029801,25000,0.005671
scaffold_2,1042549,1069697,1055686,25000,0.002507
scaffold_2,1069698,1095824,1082935,25000,0.005982
scaffold_2,1095825,1121284,1108571,25000,0.006646
scaffold_2,1121285,1147274,1134396,25000,0.00583
scaffold_2,1147275,1173397,1160412,25000,0.009807
scaffold_2,1173398,1203284,1188720,25000,0.005977
scaffold_2,1203285,1228989,1216066,25000,0.007731
scaffold_2,1228990,1255969,1242740,25000,0.01076
scaffold_2,1255970,1286341,1272209,25000,0.005761
scaffold_2,1286342,1313070,1299510,25000,0.008812
scaffold_2,1313071,1342593,1328413,25000,0.009834
scaffold_2,1342594,1369653,1356448,25000,0.009616
scaffold_2,1369654,1399037,1384245,25000,0.019749
scaffold_2,1399038,1438456,1418381,25000,0.014525
scaffold_2,1438457,1465352,1452231,25000,0.009154
scaffold_2,1465353,1493486,1480041,25000,0.011064
scaffold_2,1493487,1526501,1510526,25000,0.009696
scaffold_2,1526502,1553339,1539852,25000,0.00846
scaffold_2,1553340,1581031,1567290,25000,0.018939
scaffold_2,1581032,1611561,1597715,25000,0.009706
scaffold_2,1611562,1642094,1624875,25000,0.009356
scaffold_2,1642095,1676238,1657864,25000,0.006882
scaffold_2,1676239,1704327,1690439,25000,0.011002
scaffold_2,1704328,1741183,1724285,25000,0.012402
scaffold_2,1741184,1767526,1754439,25000,0.011687
scaffold_2,1767527,1794263,1780675,25000,0.011044
scaffold_2,1794264,1821251,1807686,25000,0.010938
scaffold_2,1821252,1847914,1834773,25000,0.008965
scaffold_2,1847915,1874945,1861468,25000,0.016646
scaffold_2,1874946,1903500,1889714,25000,0.009134
scaffold_2,1903501,1931721,1917508,25000,0.008947
scaffold_2,1931722,1960633,1946090,25000,0.013021
scaffold_2,1960634,1988380,1974547,25000,0.016551
scaffold_2,1988381,2020499,2005709,25000,0.005926
scaffold_2,2020500,2046797,2033906,25000,0.006454
scaffold_2,2046798,2072618,2059755,25000,0.006658
scaffold_2,2072619,2098212,2085415,25000,0.005552
scaffold_2,2098213,2124129,2111306,25000,0.008183
scaffold_2,2124130,2150183,2137119,25000,0.006785
scaffold_2,2150184,2178041,2164003,25000,0.0021
scaffold_2,2178042,2214799,2198611,25000,0.002004
scaffold_2,2214800,2240616,2227641,25000,0.002218
scaffold_2,2240617,2266265,2253441,25000,0.002798
scaffold_2,2266266,2292751,2279385,25000,0.007725
scaffold_2,2292752,2324046,2307324,25000,0.00444
scaffold_2,2324047,2349370,2336696,25000,0.004417
scaffold_2,2349371,2374877,2362127,25000,0.00435
scaffold_2,2374878,2399996,2387437,25000,0.002691
scaffold_2,2399997,2426041,2412926,25000,0.005786
scaffold_2,2426042,2451565,2438881,25000,0.003588
scaffold_2,2451566,2476833,2464251,25000,0.002998
scaffold_2,2476834,2502281,2489613,25000,0.003348
scaffold_2,2502282,2533279,2516536,25000,0.005865
scaffold_2,2533280,2559998,2546390,25000,0.006731
scaffold_2,2559999,2593372,2579301,25000,0.0068
scaffold_2,2593373,2624256,2607448,25000,0.004131
scaffold_2,2624257,2651377,2637906,25000,0.005316
scaffold_2,2651378,2677142,2664352,25000,0.00798
scaffold_2,2677143,2702760,2689831,25000,0.007815
scaffold_2,2702761,2728184,2715492,25000,0.006389
scaffold_2,2728185,2754598,2741224,25000,0.010866
scaffold_2,2754599,2780729,2767596,25000,0.005813
scaffold_2,2780730,2809758,2794940,25000,0.004204
scaffold_2,2809759,2835129,2822481,25000,0.005842
scaffold_2,2835130,2860811,2847855,25000,0.007695
scaffold_2,2860812,2886086,2873454,25000,0.005909
scaffold_2,2886087,2913199,2899285,25000,0.003737
scaffold_2,2913200,2943355,2930123,25000,0.001326
scaffold_2,2943356,2970302,2956831,25000,0.007162
scaffold_2,2970303,2995895,2983085,25000,0.00661
scaffold_2,2995896,3023806,3010002,25000,0.002502
scaffold_2,3023807,3049574,3036665,25000,0.005331
scaffold_2,3049575,3075466,3062514,25000,0.006959
scaffold_2,3075467,3101208,3088400,25000,0.008255
scaffold_2,3101209,3127949,3114717,25000,0.004462
scaffold_2,3127950,3154605,3141471,25000,0.00439
scaffold_2,3154606,3179979,3167297,25000,0.005382
scaffold_2,3179980,3205834,3192980,25000,0.00433
scaffold_2,3205835,3231071,3218391,25000,0.002386
scaffold_2,3231072,3256350,3243676,25000,0.00261
scaffold_2,3256351,3282215,3269451,25000,0.002483
scaffold_2,3282216,3313161,3298523,25000,0.001856
scaffold_2,3313162,3338902,3326167,25000,0.002475
scaffold_2,3338903,3364064,3351489,25000,0.004369
scaffold_2,3364065,3389673,3376956,25000,0.003186
scaffold_2,3389674,3415099,3402473,25000,0.002805
scaffold_2,3415100,3440899,3427892,25000,0.005367
scaffold_2,3440900,3466578,3453774,25000,0.006191
scaffold_2,3466579,3492615,3479336,25000,0.00503
scaffold_2,3492616,3518671,3505771,25000,0.006809
scaffold_2,3518672,3545080,3531965,25000,0.004398
scaffold_2,3545081,3570717,3557960,25000,0.005504
scaffold_2,3570718,3596323,3583581,25000,0.003769
scaffold_2,3596324,3622014,3609118,25000,0.005039
scaffold_2,3622015,3647131,3634559,25000,0.003606
scaffold_2,3647132,3672392,3659746,25000,0.004116
scaffold_2,3672393,3698766,3685860,25000,0.003582
scaffold_2,3698767,3724148,3711468,25000,0.004262
scaffold_2,3724149,3749518,3736865,25000,0.004972
scaffold_2,3749519,3796888,3773951,25000,0.006696
scaffold_2,3796889,3821985,3809449,25000,0.003266
scaffold_2,3821986,3847062,3834523,25000,0.001572
scaffold_2,3847063,3872298,3859686,25000,0.002652
scaffold_2,3872299,3897630,3885002,25000,0.00208
scaffold_2,3897631,3922849,3910237,25000,0.001022
scaffold_2,3922850,3948356,3935589,25000,0.001941
scaffold_2,3948357,3973510,3960921,25000,0.002138
scaffold_2,3973511,3998571,3986044,25000,0.00209
scaffold_2,3998572,4024074,4011294,25000,0.002516
scaffold_2,4024075,4049092,4036586,25000,0.001096
scaffold_2,4049093,4074223,4061631,25000,0.002672
scaffold_2,4074224,4099633,4086880,25000,0.003643
scaffold_2,4099634,4125155,4112323,25000,0.010976
scaffold_2,4125156,4151614,4138633,25000,0.008649
scaffold_2,4151615,4178349,4164688,25000,0.005835
scaffold_2,4178350,4205496,4192259,25000,0.010041
scaffold_2,4205497,4231045,4218328,25000,0.005615
scaffold_2,4231046,4256657,4243834,25000,0.003185
scaffold_2,4256658,4283158,4269961,25000,0.003563
scaffold_2,4283159,4308597,4295763,25000,0.003057
scaffold_2,4308598,4334245,4321454,25000,0.004545
scaffold_2,4334246,4359999,4347034,25000,0.003328
scaffold_2,4360000,4386225,4373329,25000,0.003305
scaffold_2,4386226,4426508,4403852,25000,0.002248
scaffold_2,4426509,4451600,4439062,25000,0.003795
scaffold_2,4451601,4477176,4464369,25000,0.004054
scaffold_2,4477177,4505618,4491519,25000,0.003308
scaffold_2,4505619,4530890,4518311,25000,0.002758
scaffold_2,4530891,4556357,4543589,25000,0.003707
scaffold_2,4556358,4582884,4570023,25000,0.003736
scaffold_2,4582885,4608380,4595576,25000,0.003711
scaffold_2,4608381,4634718,4621563,25000,0.0053
scaffold_2,4634719,4665710,4652881,25000,0.008581
scaffold_2,4665711,4691320,4678363,25000,0.004337
scaffold_2,4691321,4716678,4703996,25000,0.003501
scaffold_2,4716679,4742923,4729577,25000,0.006227
scaffold_2,4742924,4768893,4755790,25000,0.005084
scaffold_2,4768894,4794233,4781558,25000,0.006511
scaffold_2,4794234,4819510,4806857,25000,0.003201
scaffold_2,4819511,4847069,4832275,25000,0.003309
scaffold_2,4847070,4872949,4859872,25000,0.004884
scaffold_2,4872950,4898420,4885838,25000,0.00194
scaffold_2,4898421,4923647,4911101,25000,0.002727
scaffold_2,4923648,4949249,4936664,25000,0.003058
scaffold_2,4949250,4974452,4961833,25000,0.002587
scaffold_2,4974453,4999696,4987105,25000,0.003039
scaffold_2,4999697,5024813,5012267,25000,0.001805
scaffold_2,5024814,5052721,5037583,25000,0.001745
scaffold_2,5052722,5078250,5065485,25000,0.002119
scaffold_2,5078251,5103635,5090842,25000,0.003249
scaffold_2,5103636,5129687,5116749,25000,0.003991
scaffold_2,5129688,5155378,5142501,25000,0.00466
scaffold_2,5155379,5180637,5168038,25000,0.004993
scaffold_2,5180638,5206383,5193243,25000,0.00359
scaffold_2,5206384,5233316,5220080,25000,0.005956
scaffold_2,5233317,5258715,5246025,25000,0.004418
scaffold_2,5258716,5290562,5275014,25000,0.004672
scaffold_2,5290563,5316362,5303364,25000,0.005408
scaffold_2,5316363,5344742,5331814,25000,0.006014
scaffold_2,5344743,5370679,5357921,25000,0.004447
scaffold_2,5370680,5397033,5384015,25000,0.003681
scaffold_2,5397034,5423762,5409997,25000,0.006667
scaffold_2,5423763,5448952,5436355,25000,0.003954
scaffold_2,5448953,5476943,5461974,25000,0.001925
scaffold_2,5476944,5502180,5489563,25000,0.003529
scaffold_2,5502181,5528601,5515450,25000,0.002911
scaffold_2,5528602,5553959,5541176,25000,0.003229
scaffold_2,5553960,5589227,5571364,25000,0.005813
scaffold_2,5589228,5616332,5602453,25000,0.006728
scaffold_2,5616333,5641400,5628861,25000,0.001987
scaffold_2,5641401,5666947,5654231,25000,0.002907
scaffold_2,5666948,5693090,5679908,25000,0.002228
scaffold_2,5693091,5718419,5705663,25000,0.002529
scaffold_2,5718420,5745019,5731535,25000,0.010202
scaffold_2,5745020,5772342,5759277,25000,0.00401
scaffold_2,5772343,5797358,5784854,25000,0.001043
scaffold_2,5797359,5823352,5810140,25000,0.004077
scaffold_2,5823353,5848947,5836356,25000,0.0026
scaffold_2,5848948,5874567,5861766,25000,0.00298
scaffold_2,5874568,5900218,5887647,25000,0.003971
scaffold_2,5900219,5925278,5912743,25000,0.002016
scaffold_2,5925279,5951061,5938190,25000,0.004018
scaffold_2,5951062,5976080,5963574,25000,0.001065
scaffold_2,5976081,6001131,5988604,25000,0.001793
scaffold_2,6001132,6026264,6013700,25000,0.002034
scaffold_2,6026265,6051533,6038922,25000,0.001491
scaffold_2,6051534,6076829,6064207,25000,0.003035
scaffold_2,6076830,6102004,6089406,25000,0.002597
scaffold_2,6102005,6127094,6114560,25000,0.00194
scaffold_2,6127095,6152166,6139620,25000,0.001879
scaffold_2,6152167,6177239,6164710,25000,0.001606
scaffold_2,6177240,6202623,6189968,25000,0.001906
scaffold_2,6202624,6228367,6215330,25000,0.003037
scaffold_2,6228368,6256578,6242904,25000,0.001722
scaffold_2,6256579,6281783,6269146,25000,0.001629
scaffold_2,6281784,6306843,6294315,25000,0.001466
scaffold_2,6306844,6332026,6319455,25000,0.00225
scaffold_2,6332027,6357731,6345043,25000,0.00214
scaffold_2,6357732,6383105,6370412,25000,0.001445
scaffold_2,6383106,6408659,6395914,25000,0.001525
scaffold_2,6408660,6438985,6425475,25000,0.007661
scaffold_2,6438986,6464160,6451558,25000,0.003655
scaffold_2,6464161,6489964,6477038,25000,0.005335
scaffold_2,6489965,6516548,6502845,25000,0.004821
scaffold_2,6516549,6542132,6529414,25000,0.004898
scaffold_2,6542133,6567236,6554691,25000,0.002142
scaffold_2,6567237,6598343,6581096,25000,0.003927
scaffold_2,6598344,6624702,6611444,25000,0.004304
scaffold_2,6624703,6650341,6637470,25000,0.002235
scaffold_2,6650342,6678508,6663063,25000,0.004907
scaffold_2,6678510,6704815,6691856,25000,0.004711
scaffold_2,6704816,6731100,6717579,25000,0.004635
scaffold_2,6731101,6757741,6744817,25000,0.005642
scaffold_2,6757742,6784578,6770458,25000,0.002258
scaffold_2,6784579,6809768,6797165,25000,0.002061
scaffold_2,6809769,6835016,6822313,25000,0.002512
scaffold_2,6835017,6860600,6847930,25000,0.003527
scaffold_2,6860601,6885850,6873243,25000,0.003022
scaffold_2,6885851,6911068,6898481,25000,0.001981
scaffold_2,6911069,6936272,6923695,25000,0.00271
scaffold_2,6936273,6961416,6948835,25000,0.00197
scaffold_2,6961417,6993069,6976813,25000,0.002287
scaffold_2,6993070,7020310,7006296,25000,0.004252
scaffold_2,7020311,7047039,7034285,25000,0.00374
scaffold_2,7047040,7073029,7060219,25000,0.003983
scaffold_2,7073030,7098767,7086186,25000,0.001496
scaffold_2,7098768,7124125,7111515,25000,0.002531
scaffold_2,7124126,7149602,7136997,25000,0.002903
scaffold_2,7149603,7175295,7162479,25000,0.004348
scaffold_2,7175296,7201140,7188063,25000,0.003538
scaffold_2,7201141,7226828,7213987,25000,0.003831
scaffold_2,7226829,7252580,7239703,25000,0.004787
scaffold_2,7252581,7278221,7265398,25000,0.003545
scaffold_2,7278222,7303439,7290851,25000,0.002026
scaffold_2,7303440,7329272,7316487,25000,0.003736
scaffold_2,7329273,7354464,7341876,25000,0.004211
scaffold_2,7354465,7383458,7369256,25000,0.002418
scaffold_2,7383459,7410507,7396750,25000,0.004149
scaffold_2,7410508,7435749,7423139,25000,0.003092
scaffold_2,7435750,7460780,7448265,25000,0.001573
scaffold_2,7460781,7485808,7473294,25000,0.002158
scaffold_2,7485809,7510946,7498408,25000,0.001377
scaffold_2,7510947,7536022,7523496,25000,0.001421
scaffold_2,7536023,7562791,7548960,25000,0.00393
scaffold_2,7562792,7588680,7575558,25000,0.003928
scaffold_2,7588681,7616122,7602788,25000,0.005311
scaffold_2,7616123,7641513,7628915,25000,0.002101
scaffold_2,7641514,7666692,7654071,25000,0.002176
scaffold_2,7666693,7691731,7679208,25000,0.002183
scaffold_2,7691732,7716752,7704241,25000,0.000995
scaffold_2,7716753,7741828,7729305,25000,0.001007
scaffold_2,7741829,7766844,7754337,25000,0.001123
scaffold_2,7766845,7791929,7779386,25000,0.001754
scaffold_2,7791930,7816998,7804453,25000,0.001751
scaffold_2,7816999,7847767,7833278,25000,0.000995
scaffold_2,7847768,7874251,7861089,25000,0.001681
scaffold_2,7874252,7899288,7886777,25000,0.001496
scaffold_2,7899289,7925095,7912280,25000,0.001077
scaffold_2,7925096,7950127,7937611,25000,0.000828
scaffold_2,7950128,7975321,7962728,25000,0.001516
scaffold_2,7975322,8000500,7987890,25000,0.003632
scaffold_2,8000501,8026058,8013267,25000,0.003455
scaffold_2,8026059,8052432,8039151,25000,0.003351
scaffold_2,8052433,8078102,8065167,25000,0.003668
scaffold_2,8078103,8103221,8090660,25000,0.002603
scaffold_2,8103222,8128631,8115963,25000,0.002432
scaffold_2,8128632,8153882,8141275,25000,0.003846
scaffold_2,8153883,8178943,8166414,25000,0.00244
scaffold_2,8178944,8205168,8191762,25000,0.00489
scaffold_2,8205169,8230493,8217809,25000,0.004341
scaffold_2,8230494,8258800,8244896,25000,0.003326
scaffold_2,8258801,8287586,8273065,25000,0.00487
