scaffold,start,end,mid,sites,pi_Sms
scaffold_1,18492522,18521201,18506876,25000,0.009498
scaffold_1,18521202,18548754,18534896,25000,0.008165
scaffold_1,18548755,18592257,18567887,25000,0.007504
scaffold_1,18592258,18662814,18629303,25000,0.01128
scaffold_1,18662815,18709144,18682417,25000,0.008548
scaffold_1,18709145,18738389,18724499,25000,0.016804
scaffold_1,18738390,18765768,18752085,25000,0.015179
scaffold_1,18765769,18793582,18779629,25000,0.009528
scaffold_1,18793583,18820131,18807189,25000,0.007165
scaffold_1,18820132,18849350,18834952,25000,0.011966
scaffold_1,18849351,18877045,18863107,25000,0.006936
scaffold_1,18877046,18908258,18894557,25000,0.004203
scaffold_1,18908259,18939380,18925981,25000,0.002392
scaffold_1,18939381,18972708,18957335,25000,0.004694
scaffold_1,18972709,19007364,18988252,25000,0.003552
scaffold_1,19007365,19033315,19020477,25000,0.003532
scaffold_1,19033316,19060236,19046895,25000,0.004787
scaffold_1,19060237,19100539,19076927,25000,0.005673
scaffold_1,19100540,19320471,19152312,25000,0.006807
scaffold_1,19320472,19347374,19333851,25000,0.00265
scaffold_1,19347375,19373003,19360206,25000,0.001143
scaffold_1,19373004,19398392,19385595,25000,0.003072
scaffold_1,19398393,19429769,19415405,25000,0.002661
scaffold_1,19429770,19455476,19442532,25000,0.003826
scaffold_1,19455477,19569525,19507048,25000,0.015354
scaffold_1,19569526,19672982,19634331,25000,0.00688
scaffold_1,19672983,19706335,19687210,25000,0.012324
scaffold_1,19706336,19733547,19720260,25000,0.008474
scaffold_1,19733548,19787393,19762690,25000,0.009485
scaffold_1,19787394,19815310,19801445,25000,0.016514
scaffold_1,19815311,19843869,19829900,25000,0.012539
scaffold_1,19843870,19874925,19858896,25000,0.004808
scaffold_1,19874926,19900411,19887824,25000,0.003331
scaffold_1,19900412,19926410,19913699,25000,0.001909
scaffold_1,19926411,19956487,19943906,25000,0.001235
scaffold_1,19956488,19981972,19969138,25000,0.001842
scaffold_1,19981973,20007807,19995116,25000,0.003538
scaffold_1,20007808,20034404,20021135,25000,0.004168
scaffold_1,20034405,20067810,20051030,25000,0.00506
scaffold_1,20067811,20095257,20081598,25000,0.003591
scaffold_1,20095258,20120899,20108047,25000,0.00465
scaffold_1,20120900,20146557,20133654,25000,0.004914
scaffold_1,20146558,20172250,20159346,25000,0.00284
scaffold_1,20172251,20205990,20190648,25000,0.00142
scaffold_1,20205991,20245488,20220680,25000,0.005876
scaffold_1,20245489,20271864,20258733,25000,0.00198
scaffold_1,20271865,20303092,20286387,25000,0.003648
scaffold_1,20303093,20329193,20316272,25000,0.002505
scaffold_1,20329194,20374334,20350536,25000,0.01295
scaffold_1,20374337,20403396,20389751,25000,0.010411
scaffold_1,20403397,20439483,20420608,25000,0.006323
scaffold_1,20439484,20467695,20454200,25000,0.005526
scaffold_1,20467696,20564865,20483461,25000,0.00586
scaffold_1,20564866,20705419,20626278,25000,0.00836
scaffold_1,20705420,20731268,20718510,25000,0.001501
scaffold_1,20731269,20923394,20796328,25000,0.00721
scaffold_1,20923395,20953266,20938842,25000,0.00586
scaffold_1,20953267,20979035,20965909,25000,0.002237
scaffold_1,20979036,21004364,20991787,25000,0.004264
scaffold_1,21004365,21029490,21016912,25000,0.001679
scaffold_1,21029491,21056425,21043248,25000,0.00109
scaffold_1,21056426,21081774,21069110,25000,0.003049
scaffold_1,21081775,21109551,21094905,25000,0.009129
scaffold_1,21109552,21137446,21124620,25000,0.005631
scaffold_1,21137447,21162946,21150174,25000,0.00198
scaffold_1,21162947,21190570,21176476,25000,0.002699
scaffold_1,21190571,21302954,21248671,25000,0.007719
scaffold_1,21302955,21337254,21319318,25000,0.011724
scaffold_1,21337255,21379937,21359166,25000,0.012711
scaffold_1,21379938,21489375,21412046,25000,0.013911
scaffold_1,21489376,21580619,21531247,25000,0.00667
scaffold_1,21580620,21607238,21593807,25000,0.00351
scaffold_1,21607239,21632801,21619971,25000,0.003816
scaffold_1,21632802,21658013,21645437,25000,0.002377
scaffold_1,21658014,21691102,21672650,25000,0.002185
scaffold_1,21691103,21744975,21715034,25000,0.003615
scaffold_1,21744976,21776472,21760485,25000,0.003692
scaffold_1,21776473,21852714,21812049,25000,0.019462
scaffold_1,21852715,21882934,21868253,25000,0.001242
scaffold_1,21882939,21914753,21899492,25000,0.006677
scaffold_1,21914754,21958726,21930980,25000,0.007395
scaffold_1,21958727,21993769,21975238,25000,0.008947
scaffold_1,21993770,22034242,22014466,25000,0.013793
scaffold_1,22034243,22072522,22055071,25000,0.012012
scaffold_1,22072523,22108036,22090252,25000,0.004886
scaffold_1,22108037,22135421,22121399,25000,0.009057
scaffold_1,22135422,22174861,22156749,25000,0.011728
scaffold_1,22174862,22232017,22203094,25000,0.025946
scaffold_1,22232018,22263359,22249085,25000,0.005642
scaffold_1,22263360,22348808,22335598,25000,0.008323
scaffold_1,22348809,22375027,22361982,25000,0.002598
scaffold_1,22375028,22400349,22387770,25000,0.002876
scaffold_1,22400350,22426130,22413374,25000,0.005722
scaffold_1,22426131,22451921,22438783,25000,0.00161
scaffold_1,22451922,22477448,22464698,25000,0.00287
scaffold_1,22477449,22503162,22490287,25000,0.003596
scaffold_1,22503163,22529018,22516098,25000,0.003743
scaffold_1,22529019,22555036,22541694,25000,0.00258
scaffold_1,22555037,22584086,22570536,25000,0.007195
scaffold_1,22584087,22609842,22596895,25000,0.00613
scaffold_1,22609843,22645074,22627841,25000,0.014307
scaffold_1,22645075,22696099,22669950,25000,0.009705
scaffold_1,22696100,22731327,22712541,25000,0.012659
scaffold_1,22731328,22758632,22745099,25000,0.005551
scaffold_1,22758633,22818471,22790329,25000,0.019312
scaffold_1,22818472,22849072,22833389,25000,0.007744
scaffold_1,22849073,22878076,22862625,25000,0.003918
scaffold_1,22878077,22904939,22891994,25000,0.00423
scaffold_1,22904940,22954615,22936232,25000,0.003041
scaffold_1,22954616,22990115,22972146,25000,0.014111
scaffold_1,22990116,23026352,23010447,25000,0.015072
scaffold_1,23026353,23060163,23044695,25000,0.002091
scaffold_1,23060164,23092148,23077256,25000,0.00238
scaffold_1,23092149,23136616,23118451,25000,0.005005
scaffold_1,23136617,23162705,23149665,25000,0.001521
scaffold_1,23162706,23206838,23187875,25000,0.003422
scaffold_1,23206839,23242023,23221464,25000,0.006136
scaffold_1,23242024,23271021,23256152,25000,0.006268
scaffold_1,23271022,23297583,23284454,25000,0.007189
scaffold_1,23297584,23329899,23314697,25000,0.009551
scaffold_1,23329900,23375859,23346168,25000,0.015297
scaffold_1,23375860,23412340,23389946,25000,0.00824
scaffold_1,23412341,23474722,23447657,25000,0.006589
scaffold_1,23474723,23510690,23493091,25000,0.01092
scaffold_1,23510691,23542194,23526972,25000,0.014046
scaffold_1,23542195,23638853,23570196,25000,0.007247
scaffold_1,23638854,23821692,23738819,25000,0.009371
scaffold_1,23821693,23858517,23841171,25000,0.009651
scaffold_1,23858518,23885648,23872582,25000,0.004619
scaffold_1,23885649,23915998,23901039,25000,0.00406
scaffold_1,23915999,23945346,23930943,25000,0.005755
scaffold_1,23945347,23972175,23958851,25000,0.007761
scaffold_1,23972176,23997855,23984954,25000,0.002426
scaffold_1,23997856,24030081,24013807,25000,0.023372
scaffold_1,24030082,24062289,24046191,25000,0.00432
scaffold_1,24062290,24091885,24076469,25000,0.01489
scaffold_1,24091886,24127993,24109866,25000,0.017374
scaffold_1,24127996,24160504,24144844,25000,0.017549
scaffold_1,24160505,24216026,24194873,25000,0.007566
scaffold_1,24216027,24243051,24229464,25000,0.005206
scaffold_1,24243052,24286828,24266916,25000,0.007848
scaffold_1,24286829,24342296,24303908,25000,0.009306
scaffold_1,24342297,24403076,24376482,25000,0.016552
scaffold_1,24403077,24443092,24427971,25000,0.010925
scaffold_1,24443093,24470209,24457002,25000,0.008991
scaffold_1,24470210,24498534,24483555,25000,0.009648
scaffold_1,24498535,24524998,24512084,25000,0.007309
scaffold_1,24524999,24551163,24537884,25000,0.010455
scaffold_1,24551164,24585685,24566520,25000,0.012466
scaffold_1,24585686,24616422,24600652,25000,0.006681
scaffold_1,24616423,24671986,24642094,25000,0.017594
scaffold_1,24671987,24704018,24690321,25000,0.003947
scaffold_1,24704019,24736053,24721028,25000,0.0031
scaffold_1,24736054,24763445,24749627,25000,0.001974
scaffold_1,24763446,24793766,24778917,25000,0.003576
scaffold_1,24793767,24818984,24806364,25000,0.002425
scaffold_1,24818985,24882108,24841621,25000,0.006171
scaffold_1,24882109,24907802,24894814,25000,0.003984
scaffold_1,24907803,24966234,24923094,25000,0.00636
scaffold_1,24966235,25009239,24990600,25000,0.004095
scaffold_1,25009240,25035762,25022059,25000,0.005103
scaffold_1,25035763,25064023,25050739,25000,0.004258
scaffold_1,25064024,25090084,25076961,25000,0.0024
scaffold_1,25090085,25117376,25104479,25000,0.001363
scaffold_1,25117377,25144487,25131230,25000,0.004647
scaffold_1,25144488,25170183,25157211,25000,0.00221
scaffold_1,25170184,25196409,25183385,25000,0.003744
scaffold_1,25196410,25227339,25212057,25000,0.004476
scaffold_1,25227340,25268118,25247619,25000,0.00474
scaffold_1,25268119,25293639,25280983,25000,0.005408
scaffold_1,25293640,25327245,25313802,25000,0.003265
scaffold_1,25327246,25354572,25341670,25000,0.00792
scaffold_1,25354573,25380685,25367494,25000,0.007495
scaffold_1,25380686,25423544,25398480,25000,0.007004
scaffold_1,25423545,25515568,25481189,25000,0.013605
scaffold_1,25515569,25543847,25529775,25000,0.010268
scaffold_1,25543848,25573069,25557979,25000,0.013479
scaffold_1,25573071,25601703,25587164,25000,0.006816
scaffold_1,25601704,25645474,25619920,25000,0.008946
scaffold_1,25645475,25676127,25660072,25000,0.008424
scaffold_1,25676128,25718271,25694398,25000,0.017716
scaffold_1,25718272,25811907,25769648,25000,0.013901
scaffold_1,25811908,25902261,25851774,25000,0.009389
scaffold_1,25902262,25927976,25915197,25000,0.00424
scaffold_1,25927977,25968261,25945158,25000,0.003218
scaffold_1,25968262,25993833,25980956,25000,0.003546
scaffold_1,25993834,26049478,26015621,25000,0.006706
scaffold_1,26049479,26093622,26069050,25000,0.005734
scaffold_1,26093623,26119491,26106791,25000,0.002937
scaffold_1,26119492,26157552,26138485,25000,0.003253
scaffold_1,26157553,26182940,26170278,25000,0.002079
scaffold_1,26182941,26210063,26196532,25000,0.004408
scaffold_1,26210064,26241152,26226178,25000,0.003806
scaffold_1,26241153,26272946,26259302,25000,0.00259
scaffold_1,26272947,26303645,26289341,25000,0.0061
scaffold_1,26303646,26336100,26319985,25000,0.003398
scaffold_1,26336101,26361691,26348901,25000,0.004316
scaffold_1,26361692,26388311,26375146,25000,0.00295
scaffold_1,26388312,26413784,26401086,25000,0.002427
scaffold_1,26413785,26441335,26427629,25000,0.003477
scaffold_1,26441336,26481276,26459453,25000,0.008157
scaffold_1,26481277,26509093,26494916,25000,0.008773
scaffold_1,26509094,26621232,26575736,25000,0.011331
scaffold_1,26621233,26648699,26635344,25000,0.011956
scaffold_1,26648700,26676065,26662732,25000,0.008019
scaffold_1,26676066,26770862,26706286,25000,0.013145
scaffold_1,26770863,26826712,26796430,25000,0.006585
scaffold_1,26826713,26857723,26841850,25000,0.010941
scaffold_1,26857724,26890105,26875735,25000,0.0088
scaffold_1,26890106,26931689,26906812,25000,0.006963
scaffold_1,26931690,26957581,26944554,25000,0.004331
scaffold_1,26957582,26989645,26974065,25000,0.010186
scaffold_1,26989646,27023566,27007430,25000,0.010661
scaffold_1,27023567,27059617,27044505,25000,0.003715
scaffold_1,27059618,27086605,27073303,25000,0.00334
scaffold_1,27086606,27112035,27099201,25000,0.003984
scaffold_1,27112036,27156702,27134016,25000,0.002842
scaffold_1,27156703,27182144,27169411,25000,0.002044
scaffold_1,27182145,27207210,27194677,25000,0.00236
scaffold_1,27207211,27232983,27220079,25000,0.003656
scaffold_1,27232984,27258684,27245867,25000,0.003346
scaffold_1,27258685,27284311,27271496,25000,0.003666
scaffold_1,27284312,27309543,27296940,25000,0.001382
scaffold_1,27309544,27334668,27322071,25000,0.002182
scaffold_1,27334669,27359790,27347225,25000,0.002548
scaffold_1,27359791,27392317,27375214,25000,0.001566
scaffold_1,27392318,27417905,27405120,25000,0.007655
scaffold_1,27417906,27447463,27433529,25000,0.002742
scaffold_1,27447464,27477328,27463670,25000,0.003384
scaffold_1,27477329,27504871,27491327,25000,0.012711
scaffold_1,27504872,27589411,27526164,25000,0.004395
scaffold_1,27589412,27647254,27624547,25000,0.01796
scaffold_1,27647255,27768872,27685665,25000,0.007544
scaffold_1,27768873,27804489,27784476,25000,0.012768
scaffold_1,27804490,27841650,27824447,25000,0.011638
scaffold_1,27841651,27890849,27865609,25000,0.015047
scaffold_1,27890850,27924321,27908217,25000,0.013365
scaffold_1,27924322,27953147,27938082,25000,0.008196
scaffold_1,27953148,27981216,27967559,25000,0.003865
scaffold_1,27981217,28007143,27994177,25000,0.002522
scaffold_1,28007144,28057766,28032390,25000,0.010343
scaffold_1,28057767,28102964,28083894,25000,0.005757
scaffold_1,28102965,28132435,28116513,25000,0.010636
scaffold_1,28132436,28158614,28145359,25000,0.00246
scaffold_1,28158615,28199273,28175624,25000,0.002517
scaffold_1,28199274,28244150,28224728,25000,0.005624
scaffold_1,28244151,28372027,28332255,25000,0.011362
scaffold_1,28372028,28414600,28396152,25000,0.005781
scaffold_1,28414601,28441871,28427878,25000,0.014469
scaffold_1,28441872,28480589,28460086,25000,0.00832
scaffold_1,28480590,28510433,28495953,25000,0.003662
scaffold_1,28510434,28560243,28529799,25000,0.003504
scaffold_1,28560244,28604319,28588651,25000,0.004287
scaffold_1,28604320,28631695,28618502,25000,0.006777
scaffold_1,28631696,28664079,28647239,25000,0.00445
scaffold_1,28664080,28714284,28684022,25000,0.008788
scaffold_1,28714285,28747836,28729956,25000,0.013321
scaffold_1,28747837,28778196,28763551,25000,0.012831
scaffold_1,28778197,28808822,28793870,25000,0.013682
scaffold_1,28808823,28839033,28824368,25000,0.00516
scaffold_1,28839034,28871082,28855573,25000,0.008366
scaffold_1,28871083,28908458,28892429,25000,0.018537
scaffold_1,28908459,28972841,28942625,25000,0.010275
scaffold_1,28972842,29005845,28988360,25000,0.005903
scaffold_1,29005846,29033035,29019004,25000,0.008332
scaffold_1,29033036,29062865,29048382,25000,0.007662
scaffold_1,29062866,29093179,29078005,25000,0.009634
scaffold_1,29093180,29126137,29107403,25000,0.00893
scaffold_1,29126138,29158876,29141727,25000,0.003954
scaffold_1,29158877,29198246,29178950,25000,0.014238
scaffold_1,29198247,29234652,29216993,25000,0.007093
scaffold_1,29234653,29285779,29251773,25000,0.003978
scaffold_1,29285780,29318137,29303981,25000,0.001533
scaffold_1,29318138,29343408,29330795,25000,0.001939
scaffold_1,29343409,29368606,29356008,25000,0.002504
scaffold_1,29368607,29396279,29382551,25000,0.001185
scaffold_1,29396280,29423184,29409899,25000,0.001562
scaffold_1,29423185,29449854,29436235,25000,0.003231
scaffold_1,29449855,29478324,29463529,25000,0.004144
scaffold_1,29478325,29505740,29491592,25000,0.004353
scaffold_1,29505741,29531210,29518465,25000,0.001063
scaffold_1,29531211,29560320,29545646,25000,0.00134
scaffold_1,29560321,29586830,29573044,25000,0.001891
scaffold_1,29586831,29628965,29609213,25000,0.00163
scaffold_1,29628966,29656410,29641892,25000,0.003829
scaffold_1,29656411,29681728,29669063,25000,0.001806
scaffold_1,29681729,29707938,29694966,25000,0.00182
scaffold_1,29707939,29733352,29720624,25000,0.003318
scaffold_1,29733353,29758901,29746185,25000,0.001387
scaffold_1,29758902,29784266,29771669,25000,0.001825
scaffold_1,29784267,29859815,29826631,25000,0.004733
scaffold_1,29859816,29913046,29897800,25000,0.007718
scaffold_1,29913047,29946434,29932189,25000,0.004706
scaffold_1,29946435,29973049,29960031,25000,0.007791
scaffold_1,29973050,29998831,29985899,25000,0.002439
scaffold_1,29998832,30024348,30011684,25000,0.003089
scaffold_1,30024349,30049852,30037120,25000,0.001358
scaffold_1,30049853,30075683,30062552,25000,0.002708
scaffold_1,30075684,30101693,30088650,25000,0.000599
scaffold_1,30101694,30129318,30114369,25000,0.002857
scaffold_1,30129319,30154914,30142034,25000,0.001822
scaffold_1,30154915,30181271,30168322,25000,0.002375
scaffold_1,30181272,30206722,30193989,25000,0.003115
scaffold_1,30206723,30233921,30220219,25000,0.007199
scaffold_1,30233922,30260397,30247219,25000,0.00259
scaffold_1,30260398,30287693,30274333,25000,0.002893
scaffold_1,30287694,30324336,30307430,25000,0.002977
scaffold_1,30324337,30349761,30337085,25000,0.001831
scaffold_1,30349762,30375193,30362426,25000,0.003576
scaffold_1,30375194,30400848,30387967,25000,0.002477
scaffold_1,30400849,30426698,30413487,25000,0.001652
scaffold_1,30426699,30453588,30440503,25000,0.012468
scaffold_1,30453589,30479821,30467031,25000,0.009117
scaffold_1,30479822,30511983,30496247,25000,0.00179
scaffold_1,30511984,30541671,30527292,25000,0.003127
scaffold_1,30541672,30567608,30554525,25000,0.001893
scaffold_1,30567609,30597805,30583625,25000,0.005496
scaffold_1,30597806,30674100,30633717,25000,0.003924
scaffold_1,30674101,30730173,30699774,25000,0.001922
scaffold_1,30730174,30756719,30743139,25000,0.004087
scaffold_1,30756720,30800707,30783287,25000,0.005694
scaffold_1,30800708,30826294,30813482,25000,0.002443
scaffold_1,30826295,30855737,30841556,25000,0.006122
scaffold_1,30855738,30881489,30868567,25000,0.002352
scaffold_1,30881490,30908939,30895182,25000,0.009981
scaffold_1,30908940,30935139,30921978,25000,0.005007
scaffold_1,30935140,30961413,30948155,25000,0.004602
scaffold_1,30961414,31004347,30978735,25000,0.006081
scaffold_1,31004348,31031592,31017651,25000,0.002794
scaffold_1,31031593,31058319,31045030,25000,0.008724
scaffold_1,31058320,31085056,31071425,25000,0.003407
scaffold_1,31085057,31111103,31098015,25000,0.006821
scaffold_1,31111104,31143337,31125930,25000,0.004807
scaffold_1,31143338,31169946,31156998,25000,0.006415
scaffold_1,31169947,31199038,31184515,25000,0.004161
scaffold_1,31199039,31224844,31211973,25000,0.00345
scaffold_1,31224845,31252397,31239046,25000,0.00454
scaffold_1,31252398,31284462,31271168,25000,0.005406
scaffold_1,31284463,31311391,31298540,25000,0.003167
scaffold_1,31311392,31337300,31324483,25000,0.00179
scaffold_1,31337301,31364587,31350321,25000,0.004758
scaffold_1,31364588,31390931,31377970,25000,0.002251
scaffold_1,31390932,31431552,31410865,25000,0.003915
scaffold_1,31431553,31457132,31444356,25000,0.002973
scaffold_1,31457133,31482719,31469837,25000,0.001789
scaffold_1,31482720,31508732,31495745,25000,0.002094
scaffold_1,31508733,31535779,31521824,25000,0.003344
scaffold_1,31535780,31569919,31554641,25000,0.009203
scaffold_1,31569920,31605092,31584252,25000,0.004581
scaffold_1,31605093,31634333,31620143,25000,0.008129
scaffold_1,31634334,31671104,31652043,25000,0.004583
