scaffold,start,end,mid,sites,pi_Hga
chr1,19799372,19826073,19813184,25000,0.00187
chr1,19826074,19851820,19839012,25000,0.004517
chr1,19851821,19878552,19865341,25000,0.003244
chr1,19878553,19905845,19892366,25000,0.004939
chr1,19905846,19939270,19921250,25000,0.002896
chr1,19939271,19965570,19952248,25000,0.005073
chr1,19965572,19998468,19982130,25000,0.009071
chr1,19998469,20027667,20011793,25000,0.003596
chr1,20027668,20053790,20040605,25000,0.00204
chr1,20053791,20096447,20073013,25000,0.00539
chr1,20096448,20123116,20109490,25000,0.003449
chr1,20123117,20152755,20136789,25000,0.003322
chr1,20152756,20197066,20174123,25000,0.009126
chr1,20197067,20224618,20210596,25000,0.003987
chr1,20224619,20252482,20238477,25000,0.014174
chr1,20252483,20280616,20266716,25000,0.004008
chr1,20280617,20306780,20293820,25000,0.003171
chr1,20306781,20355163,20338441,25000,0.005469
chr1,20355164,20385859,20369750,25000,0.003875
chr1,20385860,20414807,20399628,25000,0.007264
chr1,20414808,20459730,20440100,25000,0.00553
chr1,20459731,20488229,20474379,25000,0.005688
chr1,20488230,20521147,20506644,25000,0.00437
chr1,20521148,20562960,20535653,25000,0.00334
chr1,20562961,20596946,20582334,25000,0.006119
chr1,20596947,20626873,20611836,25000,0.009537
chr1,20626874,20658747,20643425,25000,0.006942
chr1,20658748,20689871,20672941,25000,0.007582
chr1,20689872,20715883,20702932,25000,0.003045
chr1,20715884,20742398,20729261,25000,0.004098
chr1,20742399,20769343,20756033,25000,0.003072
chr1,20769344,20800643,20786025,25000,0.004007
chr1,20800644,20837685,20816591,25000,0.00402
chr1,20837686,20863754,20850522,25000,0.003192
chr1,20863755,20894733,20880847,25000,0.002832
chr1,20894734,20926250,20910414,25000,0.002254
chr1,20926251,20957407,20940210,25000,0.005718
chr1,20957408,20983022,20970252,25000,0.004319
chr1,20983023,21035243,21015478,25000,0.006969
chr1,21035244,21067032,21050398,25000,0.010046
chr1,21067033,21118315,21097676,25000,0.003694
chr1,21118316,21144289,21130938,25000,0.003374
chr1,21144290,21174604,21161565,25000,0.003741
chr1,21174605,21202426,21189195,25000,0.003273
chr1,21202427,21231280,21216427,25000,0.004036
chr1,21231281,21256590,21243968,25000,0.003982
chr1,21256591,21284229,21270379,25000,0.003354
chr1,21284230,21343963,21313268,25000,0.005373
chr1,21343964,21369921,21356928,25000,0.005483
chr1,21369922,21395065,21382505,25000,0.002284
chr1,21395066,21426364,21410873,25000,0.011218
chr1,21426365,21461212,21444063,25000,0.003363
chr1,21461213,21487540,21474434,25000,0.002226
chr1,21487541,21515136,21502310,25000,0.001645
chr1,21515137,21547621,21531123,25000,0.004558
chr1,21547622,21574743,21560296,25000,0.002071
chr1,21574744,21602166,21588874,25000,0.00555
chr1,21602167,21627422,21614896,25000,0.001648
chr1,21627423,21653327,21640495,25000,0.001085
chr1,21653328,21683972,21667476,25000,0.001352
chr1,21683974,21713144,21698797,25000,0.001566
chr1,21713145,21754162,21731298,25000,0.005679
chr1,21754163,21790971,21776706,25000,0.003719
chr1,21790972,21830080,21810290,25000,0.005832
chr1,21830081,21856031,21842860,25000,0.003697
chr1,21856032,21884632,21870496,25000,0.005794
chr1,21884633,21914505,21900078,25000,0.00514
chr1,21914506,21940407,21927506,25000,0.003524
chr1,21940408,21967249,21953611,25000,0.002674
chr1,21967250,21997703,21982804,25000,0.006561
chr1,21997704,22051867,22033641,25000,0.007132
chr1,22051868,22082472,22068777,25000,0.00387
chr1,22082473,22145129,22120691,25000,0.010499
chr1,22145130,22179285,22162249,25000,0.00995
chr1,22179286,22211452,22196634,25000,0.00692
chr1,22211453,22244301,22225819,25000,0.005462
chr1,22244302,22275795,22261887,25000,0.003557
chr1,22275796,22303240,22288833,25000,0.006013
chr1,22303241,22338309,22320924,25000,0.006239
chr1,22338310,22380834,22359411,25000,0.005441
chr1,22380835,22419327,22403158,25000,0.006912
chr1,22419328,22452098,22436843,25000,0.00423
chr1,22452099,22481802,22468130,25000,0.007125
chr1,22481803,22510043,22495762,25000,0.005803
chr1,22510044,22551106,22529017,25000,0.010821
chr1,22551107,22577978,22564618,25000,0.0027
chr1,22577979,22607839,22593886,25000,0.00417
chr1,22607840,22646782,22625713,25000,0.006091
chr1,22646783,22672429,22659849,25000,0.002626
chr1,22672430,22699540,22686537,25000,0.006975
chr1,22699541,22726983,22713477,25000,0.006566
chr1,22726984,22795857,22762814,25000,0.009945
chr1,22795858,22823898,22809893,25000,0.007015
chr1,22823899,22898115,22858408,25000,0.006987
chr1,22898116,22931410,22915625,25000,0.014123
chr1,22931411,22975103,22959725,25000,0.004992
chr1,22975104,23001956,22988451,25000,0.003088
chr1,23001957,23031964,23015220,25000,0.003886
chr1,23031965,23058890,23045037,25000,0.004976
chr1,23058891,23085529,23072731,25000,0.003308
chr1,23085530,23114277,23099492,25000,0.005799
chr1,23114278,23145774,23130765,25000,0.005595
chr1,23145775,23174180,23160208,25000,0.003002
chr1,23174181,23202180,23187936,25000,0.007038
chr1,23202181,23228225,23215450,25000,0.002357
chr1,23228226,23253850,23241136,25000,0.001606
chr1,23253851,23281001,23267987,25000,0.003157
chr1,23281002,23306425,23293688,25000,0.003259
chr1,23306426,23336000,23321646,25000,0.005994
chr1,23336001,23364668,23350409,25000,0.00657
chr1,23364669,23398331,23383289,25000,0.009189
chr1,23398332,23424440,23411443,25000,0.007003
chr1,23424441,23455928,23440333,25000,0.005989
chr1,23455929,23482858,23469799,25000,0.004935
chr1,23482859,23509059,23495872,25000,0.006204
chr1,23509060,23552377,23532596,25000,0.005637
chr1,23552378,23578894,23565454,25000,0.006879
chr1,23578895,23607758,23591850,25000,0.004096
chr1,23607759,23641375,23625616,25000,0.009779
chr1,23641376,23673719,23658883,25000,0.006815
chr1,23673720,23700831,23687498,25000,0.008222
chr1,23700832,23728389,23714943,25000,0.008936
chr1,23728390,23765972,23744226,25000,0.009248
chr1,23765973,23801806,23782893,25000,0.009976
chr1,23801811,23830472,23815532,25000,0.003975
chr1,23830473,23863087,23846962,25000,0.009144
chr1,23863088,23891660,23877109,25000,0.005825
chr1,23891661,23919747,23905657,25000,0.008316
chr1,23919748,23952966,23934829,25000,0.009633
chr1,23952967,23993196,23974230,25000,0.009561
chr1,23993197,24027692,24011560,25000,0.010029
chr1,24027693,24056686,24042285,25000,0.010835
chr1,24056687,24087936,24072647,25000,0.007787
chr1,24087937,24166646,24116706,25000,0.004849
chr1,24166648,24216258,24191719,25000,0.006796
chr1,24216259,24251438,24234216,25000,0.010194
chr1,24251439,24312814,24285670,25000,0.012333
chr1,24312815,24343007,24329170,25000,0.007027
chr1,24343008,24375890,24360734,25000,0.004511
chr1,24375891,24401804,24388847,25000,0.00814
chr1,24401805,24434702,24415271,25000,0.007006
chr1,24434703,24463213,24447822,25000,0.006041
chr1,24463214,24494711,24480907,25000,0.008009
chr1,24494712,24523603,24509846,25000,0.00982
chr1,24523604,24550922,24536938,25000,0.006769
chr1,24550923,24609617,24574863,25000,0.004922
chr1,24609618,24655196,24626882,25000,0.005764
chr1,24655197,24685657,24669653,25000,0.010088
chr1,24685658,24713671,24699409,25000,0.013511
chr1,24713672,24742454,24728104,25000,0.011645
chr1,24742455,24769403,24756105,25000,0.005184
chr1,24769404,24804021,24788502,25000,0.004749
chr1,24804022,24830997,24817454,25000,0.005801
chr1,24830998,24881984,24851317,25000,0.008123
chr1,24881985,24912051,24897478,25000,0.012613
chr1,24912052,24938212,24925229,25000,0.009643
chr1,24938213,24969495,24954757,25000,0.004312
chr1,24969496,24998006,24983307,25000,0.008053
chr1,24998007,25030212,25012891,25000,0.009205
chr1,25030213,25062670,25045024,25000,0.003181
chr1,25062671,25091688,25077617,25000,0.011807
chr1,25091689,25126268,25107367,25000,0.01498
chr1,25126269,25201683,25149619,25000,0.009861
chr1,25201684,25232301,25217572,25000,0.010518
chr1,25232302,25261463,25248013,25000,0.007078
chr1,25261464,25315903,25282142,25000,0.010833
chr1,25315904,25342613,25329512,25000,0.011503
chr1,25342614,25370500,25356139,25000,0.01118
chr1,25370501,25397070,25383878,25000,0.009843
chr1,25397071,25443619,25414830,25000,0.008254
chr1,25443620,25476320,25462426,25000,0.00348
chr1,25476321,25511528,25492628,25000,0.011784
chr1,25511529,25541094,25525994,25000,0.012954
chr1,25541095,25568321,25554337,25000,0.007776
chr1,25568324,25596201,25582175,25000,0.010704
chr1,25596202,25623650,25609821,25000,0.005996
chr1,25623651,25652557,25636995,25000,0.001426
chr1,25652558,25678429,25665253,25000,0.00494
chr1,25678430,25743714,25717673,25000,0.007202
chr1,25743715,25774787,25758891,25000,0.010705
chr1,25774788,25804705,25791027,25000,0.007445
chr1,25804706,25830883,25817664,25000,0.00033
chr1,25830884,25861051,25847668,25000,0.001763
chr1,25861052,25887368,25873985,25000,0.005099
chr1,25887369,25916300,25900788,25000,0.009383
chr1,25916301,25952293,25937975,25000,0.00688
chr1,25952294,25978993,25965762,25000,0.007681
chr1,25978994,26017259,25996444,25000,0.008969
chr1,26017260,26062334,26036923,25000,0.017329
chr1,26062335,26093118,26077212,25000,0.013467
chr1,26093119,26127483,26110381,25000,0.015451
chr1,26127484,26156690,26141747,25000,0.011998
chr1,26156691,26250738,26189961,25000,0.013695
chr1,26250739,26283392,26267801,25000,0.014663
chr1,26283395,26317633,26299556,25000,0.010336
chr1,26317634,26351762,26332957,25000,0.011734
chr1,26351763,26407991,26375667,25000,0.008225
chr1,26407992,26438229,26424210,25000,0.003597
chr1,26438230,26463545,26450969,25000,0.003003
chr1,26463546,26492225,26478133,25000,0.003134
chr1,26492226,26517980,26505084,25000,0.011726
chr1,26517981,26590207,26560885,25000,0.013456
chr1,26590208,26619540,26605221,25000,0.01002
chr1,26619541,26648110,26633642,25000,0.012288
chr1,26648111,26676752,26662749,25000,0.009327
chr1,26676753,26715427,26698108,25000,0.012893
chr1,26715428,26752200,26735968,25000,0.004084
chr1,26752201,26784613,26768605,25000,0.00251
chr1,26784614,26815854,26801588,25000,0.002532
chr1,26815855,26843788,26829600,25000,0.011011
chr1,26843789,26878675,26859187,25000,0.014853
chr1,26878676,26925422,26897901,25000,0.01231
chr1,26925423,26958152,26941179,25000,0.010091
chr1,26958153,26989825,26973237,25000,0.011412
chr1,26989826,27019712,27005668,25000,0.011842
chr1,27019713,27047039,27033878,25000,0.01149
chr1,27047040,27077393,27061888,25000,0.008849
chr1,27077394,27109255,27094271,25000,0.012231
chr1,27109256,27137022,27123385,25000,0.009248
chr1,27137023,27164133,27150161,25000,0.010047
chr1,27164134,27190029,27177089,25000,0.008098
chr1,27190030,27216413,27203139,25000,0.007883
chr1,27216414,27243332,27229837,25000,0.009222
chr1,27243333,27269396,27256705,25000,0.007722
chr1,27269397,27296494,27283014,25000,0.007941
chr1,27296495,27332284,27312577,25000,0.011793
chr1,27332285,27358307,27345402,25000,0.011514
chr1,27358308,27390365,27376625,25000,0.010175
chr1,27390366,27419840,27405703,25000,0.012354
chr1,27419841,27448723,27434613,25000,0.012723
chr1,27448724,27480687,27464208,25000,0.017621
chr1,27480688,27519234,27502419,25000,0.011713
chr1,27519235,27544798,27532128,25000,0.008647
chr1,27544799,27572423,27558269,25000,0.010076
chr1,27572424,27600466,27586232,25000,0.008605
chr1,27600467,27700843,27647882,25000,0.011873
chr1,27700844,27728711,27714675,25000,0.009428
chr1,27728713,27755975,27742825,25000,0.013866
chr1,27755976,27781757,27768722,25000,0.004681
chr1,27781758,27816246,27797573,25000,0.009579
chr1,27816247,27843717,27830099,25000,0.00443
chr1,27843718,27883514,27857165,25000,0.012392
chr1,27883515,27932566,27908146,25000,0.0109
chr1,27932567,27966259,27951033,25000,0.009226
chr1,27966260,27996858,27982252,25000,0.009991
chr1,27996859,28030324,28013244,25000,0.012438
chr1,28030325,28062331,28046359,25000,0.011683
chr1,28062332,28105457,28085818,25000,0.010537
chr1,28105458,28140781,28122226,25000,0.016745
chr1,28140782,28171245,28156209,25000,0.010497
chr1,28171246,28196716,28184010,25000,0.005866
chr1,28196717,28222974,28209668,25000,0.005272
chr1,28222975,28251073,28236405,25000,0.01178
chr1,28251074,28298894,28274028,25000,0.015036
chr1,28298895,28339585,28316541,25000,0.010803
chr1,28339586,28371963,28355300,25000,0.01306
chr1,28371964,28407967,28390924,25000,0.010836
chr1,28407968,28445970,28427389,25000,0.014244
chr1,28445971,28476183,28461752,25000,0.014612
chr1,28476184,28511400,28492735,25000,0.013495
chr1,28511401,28555188,28536960,25000,0.013673
chr1,28555189,28585094,28569860,25000,0.014365
chr1,28585095,28623099,28602568,25000,0.015394
chr1,28623100,28658028,28640243,25000,0.012924
chr1,28658029,28685741,28672302,25000,0.00643
chr1,28685742,28714692,28701011,25000,0.007174
chr1,28714693,28741128,28727794,25000,0.005372
chr1,28741129,28767122,28754022,25000,0.009686
chr1,28767123,28794238,28780634,25000,0.011501
chr1,28794239,28833998,28811066,25000,0.013132
chr1,28833999,28865327,28848180,25000,0.006968
chr1,28865328,28894014,28879581,25000,0.007882
chr1,28894015,28951053,28919790,25000,0.011751
chr1,28951054,28987582,28969496,25000,0.00658
chr1,28987583,29032557,29015272,25000,0.010147
chr1,29032558,29062280,29048831,25000,0.011785
chr1,29062281,29097205,29083056,25000,0.012545
chr1,29097206,29127969,29111490,25000,0.006381
chr1,29127971,29154336,29141017,25000,0.009607
chr1,29154337,29186181,29169419,25000,0.002032
chr1,29186182,29441935,29370537,25000,0.005313
chr1,29441936,29494031,29467740,25000,0.00983
chr1,29494032,29581567,29522168,25000,0.012558
chr1,29581568,29620117,29601970,25000,0.013744
chr1,29620118,29652215,29634709,25000,0.009004
chr1,29652216,29723674,29693971,25000,0.013398
chr1,29723675,29767426,29747518,25000,0.012415
chr1,29767427,29795016,29781352,25000,0.005288
chr1,29795017,29820658,29807921,25000,0.006924
chr1,29820659,29851156,29835990,25000,0.00242
chr1,29851157,29894592,29871480,25000,0.013658
chr1,29894593,29927430,29911507,25000,0.008892
chr1,29927431,29988264,29956554,25000,0.008451
chr1,29988266,30032042,30006478,25000,0.012059
chr1,30032043,30066234,30051742,25000,0.010637
chr1,30066235,30092614,30079690,25000,0.003567
chr1,30092615,30118087,30105341,25000,0.004167
chr1,30118088,30143748,30131000,25000,0.006482
chr1,30143749,30171642,30157330,25000,0.008132
chr1,30171643,30197791,30184714,25000,0.004141
chr1,30197792,30227329,30212894,25000,0.002809
chr1,30227330,30252466,30239890,25000,0.002579
chr1,30252467,30277802,30265103,25000,0.001687
chr1,30277803,30302932,30290349,25000,0.002294
chr1,30302933,30329484,30315863,25000,0.011085
chr1,30329485,30356014,30342786,25000,0.009754
chr1,30356015,30382196,30369200,25000,0.005771
chr1,30382197,30407477,30394770,25000,0.003472
chr1,30407478,30434130,30420739,25000,0.010983
chr1,30434131,30459516,30446743,25000,0.008211
chr1,30459517,30488593,30473561,25000,0.010013
chr1,30488594,30515225,30502066,25000,0.011102
chr1,30515226,30541244,30528374,25000,0.01413
chr1,30541245,30568307,30554588,25000,0.001241
chr1,30568308,30609351,30582619,25000,0.006732
chr1,30609352,30650148,30632633,25000,0.011052
chr1,30650149,30678088,30663776,25000,0.011935
chr1,30678089,30707649,30692274,25000,0.014827
chr1,30707650,30734827,30721502,25000,0.013523
chr1,30734828,30765602,30749289,25000,0.012014
chr1,30765603,30794979,30780162,25000,0.013818
chr1,30794981,30822104,30808705,25000,0.00268
chr1,30822105,30849481,30835488,25000,0.000995
chr1,30849482,30876018,30863021,25000,0.003224
chr1,30876019,30902481,30889652,25000,0.002144
chr1,30902482,30930177,30915812,25000,0.006049
chr1,30930178,30957043,30942864,25000,0.00615
chr1,30957044,31023659,30995861,25000,0.004896
chr1,31023660,31071852,31045790,25000,0.009103
chr1,31071853,31123683,31092680,25000,0.012852
chr1,31123684,31151475,31136924,25000,0.011612
chr1,31151476,31184392,31168848,25000,0.011508
chr1,31184393,31239933,31212846,25000,0.011206
chr1,31239934,31266674,31253675,25000,0.012935
chr1,31266675,31294924,31280957,25000,0.010646
chr1,31294925,31327903,31309566,25000,0.009501
chr1,31327904,31377199,31358467,25000,0.013472
chr1,31377200,31431445,31405364,25000,0.009234
chr1,31431446,31456997,31444179,25000,0.008238
chr1,31456998,31485143,31471502,25000,0.011865
chr1,31485144,31591393,31548024,25000,0.005851
chr1,31591394,31642962,31616478,25000,0.017803
chr1,31642963,31669977,31656838,25000,0.010244
chr1,31669978,31875068,31804760,25000,0.020041
chr1,31875069,31932873,31914469,25000,0.011522
chr1,31932874,32007039,31973124,25000,0.019398
chr1,32007040,32050834,32034584,25000,0.011095
chr1,32050835,32077769,32064483,25000,0.007968
chr1,32077770,32106906,32090914,25000,0.005617
chr1,32106907,32133858,32120356,25000,0.008969
chr1,32133859,32160057,32146790,25000,0.006389
chr1,32160058,32185667,32172899,25000,0.005317
chr1,32185668,32213517,32198968,25000,0.016245
chr1,32213518,32283731,32244459,25000,0.017003
chr1,32283732,32318323,32300753,25000,0.024368
chr1,32318324,32351611,32335457,25000,0.0158
chr1,32351612,32378028,32364778,25000,0.006806
chr1,32378029,32406185,32392256,25000,0.004854
chr1,32406186,32432484,32418881,25000,0.002637
chr1,32432485,32458394,32445522,25000,0.004858
chr1,32458395,32483650,32471001,25000,0.003198
chr1,32483651,32509147,32496500,25000,0.0043
chr1,32509148,32534632,32521884,25000,0.002649
chr1,32534633,32562265,32549050,25000,0.005649
chr1,32562266,32588157,32575012,25000,0.004818
chr1,32588158,32613605,32600814,25000,0.004845
chr1,32613606,32642642,32627841,25000,0.010561
chr1,32642643,32669695,32656294,25000,0.012523
chr1,32669696,32702420,32684028,25000,0.013142
chr1,32702421,32730112,32716950,25000,0.00715
chr1,32730114,32756209,32743390,25000,0.003417
chr1,32756210,32781985,32769313,25000,0.005089
chr1,32781986,32812286,32797303,25000,0.012625
chr1,32812287,32859584,32834521,25000,0.006856
chr1,32859585,32887016,32873077,25000,0.000896
chr1,32887017,32914099,32901208,25000,0.000669
chr1,32914100,32940300,32927071,25000,0.001014
chr1,32940301,32966396,32953378,25000,0.00357
chr1,32966397,33083946,33016425,25000,0.009453
chr1,33083947,33126568,33110724,25000,0.006876
chr1,33126569,33255844,33176678,25000,0.009285
chr1,33255845,33330846,33296415,25000,0.019643
chr1,33330847,33488798,33395973,25000,0.017603
chr1,33488799,33671924,33541066,25000,0.01097
chr1,33671925,33873692,33795762,25000,0.012765
chr1,33873693,33906994,33888832,25000,0.015886
chr1,33906996,33948744,33923107,25000,0.014195
chr1,33948745,33977375,33963421,25000,0.020544
chr1,33977376,34013942,33993636,25000,0.012007
chr1,34013943,34051933,34031296,25000,0.014535
chr1,34051934,34122501,34088457,25000,0.024047
chr1,34122502,34263233,34210996,25000,0.030135
chr1,34263234,34337774,34278797,25000,0.017141
chr1,34337775,34389394,34372542,25000,0.008574
chr1,34389395,34467904,34407195,25000,0.012689
chr1,34467905,34603611,34542990,25000,0.010311
