scaffold,start,end,mid,sites,pi_Hrs1,pi_Hrs2,dxy_Hrs1_Hrs2,Fst_Hrs1_Hrs2
scaffold_1,14639308,14699427,14663606,25000,0.002375,0.003416,0.003573,0.108112
scaffold_1,14699428,14824333,14744432,25000,0.004822,0.004085,0.005474,0.110968
scaffold_1,14824335,14856265,14838998,25000,0.001975,0.002431,0.002291,0.020351
scaffold_1,14856266,14916202,14875285,25000,0.002623,0.002212,0.004156,0.278294
scaffold_1,14916204,14959494,14940072,25000,0.001698,0.002178,0.001914,-0.006329
scaffold_1,14959495,14984777,14972152,25000,0.001563,0.001584,0.00148,-0.031684
scaffold_1,14984778,15035505,15009130,25000,0.003116,0.006422,0.011202,0.401415
scaffold_1,15035506,15159643,15082075,25000,0.002074,0.001846,0.001978,0.005216
scaffold_1,15159644,15233093,15209640,25000,0.002405,0.002138,0.002152,-0.032725
scaffold_1,15233094,15258839,15245950,25000,0.002217,0.002153,0.002028,-0.038505
scaffold_1,15258840,15284428,15271685,25000,0.001236,0.001525,0.001459,0.028511
scaffold_1,15284429,15309658,15297018,25000,0.001392,0.001514,0.001376,-0.028381
scaffold_1,15309659,15401058,15345932,25000,0.001653,0.002031,0.002075,0.060907
scaffold_1,15401059,15426928,15414071,25000,0.001498,0.002033,0.015507,0.801361
scaffold_1,15426929,15453379,15440171,25000,0.001703,0.001641,0.005709,0.55596
scaffold_1,15453380,15546893,15469255,25000,0.002118,0.002229,0.002234,0.014141
scaffold_1,15546894,15573023,15559993,25000,0.001795,0.001415,0.002205,0.145124
scaffold_1,15573024,15626165,15606324,25000,0.001454,0.001433,0.001384,-0.02226
scaffold_1,15626166,15651492,15638781,25000,0.002197,0.002529,0.002261,-0.022851
scaffold_1,15651493,15702918,15672954,25000,0.002895,0.002393,0.002549,-0.018705
scaffold_1,15702919,15729755,15716247,25000,0.002257,0.002082,0.002558,0.084079
scaffold_1,15729756,15770161,15748202,25000,0.001488,0.001488,0.001398,-0.032322
scaffold_1,15770162,15802922,15789112,25000,0.001391,0.001497,0.001354,-0.033256
scaffold_1,15802923,15828555,15815806,25000,0.002077,0.002138,0.002088,-0.00595
scaffold_1,15828556,15861412,15844706,25000,0.001174,0.001239,0.001177,-0.014883
scaffold_1,15861413,15895334,15879053,25000,0.001547,0.00224,0.002314,0.101392
scaffold_1,15895335,15942774,15918564,25000,0.001033,0.001499,0.001168,-0.041497
scaffold_1,15942775,15968134,15955455,25000,0.001436,0.001401,0.001333,-0.032498
scaffold_1,15968135,15998764,15984770,25000,0.00188,0.002298,0.001972,-0.029869
scaffold_1,15998765,16025253,16012054,25000,0.001686,0.001746,0.001592,-0.038771
scaffold_1,16025254,16051768,16038600,25000,0.001448,0.001693,0.002446,0.224271
scaffold_1,16051769,16083879,16068363,25000,0.002692,0.002603,0.002482,-0.033416
scaffold_1,16083880,16143198,16103109,25000,0.001369,0.001282,0.001335,0.003546
scaffold_1,16143199,16173942,16158779,25000,0.00127,0.001029,0.001801,0.22662
scaffold_1,16173943,16202526,16187770,25000,0.001416,0.001267,0.002585,0.325918
scaffold_1,16202527,16228042,16215393,25000,0.00156,0.001528,0.004815,0.522445
scaffold_1,16228043,16297362,16262484,25000,0.001721,0.001605,0.001732,0.021545
scaffold_1,16297363,16423284,16385842,25000,0.002082,0.002142,0.00247,0.080869
scaffold_1,16423285,16450031,16436604,25000,0.001349,0.001639,0.001651,0.051553
scaffold_1,16450032,16501013,16479134,25000,0.00176,0.001692,0.001598,-0.041404
scaffold_1,16501014,16595083,16551168,25000,0.00181,0.001685,0.001704,-0.012602
scaffold_1,16595084,16641969,16612948,25000,0.002575,0.004155,0.008404,0.442004
scaffold_1,16641970,16673995,16655924,25000,0.001301,0.001273,0.001191,-0.040159
scaffold_1,16673996,16705396,16690227,25000,0.001887,0.001853,0.001799,-0.020042
scaffold_1,16705397,16735952,16721850,25000,0.001667,0.002001,0.001748,-0.025064
scaffold_1,16735953,16762788,16749103,25000,0.003239,0.002152,0.003821,0.177917
scaffold_1,16762789,16804371,16782915,25000,0.003933,0.003422,0.003766,0.01237
scaffold_1,16804372,16869198,16829423,25000,0.001703,0.002149,0.002511,0.131231
scaffold_1,16869199,16928439,16905936,25000,0.00473,0.005143,0.006055,0.103907
scaffold_1,16928440,16975315,16944606,25000,0.001466,0.003413,0.005194,0.356067
scaffold_1,16975316,17000649,16987997,25000,0.00111,0.001028,0.001116,0.022511
scaffold_1,17000650,17026325,17013500,25000,0.001359,0.001338,0.001251,-0.038781
scaffold_1,17026326,17052730,17039330,25000,0.001681,0.001644,0.001544,-0.03846
scaffold_1,17052731,17080562,17066060,25000,0.001441,0.001623,0.001481,-0.017586
scaffold_1,17080563,17106751,17093547,25000,0.001681,0.001569,0.00213,0.137749
scaffold_1,17106752,17134994,17120483,25000,0.001624,0.001859,0.001863,0.034787
scaffold_1,17134995,17160483,17147784,25000,0.001863,0.001882,0.002609,0.16946
scaffold_1,17160484,17207791,17179700,25000,0.001692,0.003033,0.00772,0.537895
scaffold_1,17207792,17253745,17230472,25000,0.002238,0.00246,0.00225,-0.022428
scaffold_1,17253746,17282044,17267134,25000,0.001893,0.001513,0.001618,-0.026736
scaffold_1,17282045,17338564,17313529,25000,0.00168,0.001683,0.00179,0.032306
scaffold_1,17338565,17369084,17353275,25000,0.001864,0.001906,0.001759,-0.035977
scaffold_1,17369085,17395330,17382102,25000,0.002991,0.002989,0.002777,-0.038433
scaffold_1,17395331,17421026,17408200,25000,0.002692,0.002421,0.002434,-0.025556
scaffold_1,17421027,17461355,17445972,25000,0.001394,0.001808,0.001647,0.014571
scaffold_1,17461356,17488352,17475103,25000,0.002484,0.002636,0.002403,-0.032814
scaffold_1,17488353,17518392,17503403,25000,0.002241,0.0028,0.00235,-0.045449
scaffold_1,17518393,17563268,17540582,25000,0.002705,0.002798,0.002631,-0.023278
scaffold_1,17563269,17638249,17596967,25000,0.001785,0.0017,0.001851,0.031351
scaffold_1,17638250,17722064,17696395,25000,0.001916,0.004412,0.003184,-0.027796
scaffold_1,17722065,17747406,17734770,25000,0.001768,0.00177,0.001679,-0.026973
scaffold_1,17747407,17832040,17777390,25000,0.00291,0.001827,0.00838,0.569983
scaffold_1,17832041,17866637,17848029,25000,0.003349,0.002427,0.005331,0.286988
scaffold_1,17866638,17924225,17903051,25000,0.002634,0.001939,0.002944,0.129728
scaffold_1,17924226,17949544,17936849,25000,0.001593,0.0013,0.002241,0.221594
scaffold_1,17949545,17995006,17969388,25000,0.002146,0.001734,0.001931,-0.013685
scaffold_1,17995007,18050000,18028131,25000,0.001145,0.000952,0.000972,-0.039237
scaffold_1,18050001,18110471,18080688,25000,0.000884,0.000834,0.000793,-0.043708
scaffold_1,18110472,18135836,18123201,25000,0.001931,0.001872,0.005353,0.484347
scaffold_1,18135837,18169155,18149849,25000,0.001462,0.001989,0.001694,-0.009518
scaffold_1,18169156,18194359,18181721,25000,0.001337,0.001179,0.001168,-0.038454
scaffold_1,18194362,18219676,18207073,25000,0.001034,0.001034,0.000961,-0.038458
scaffold_1,18219677,18244726,18232200,25000,0.001107,0.001535,0.001227,-0.03846
scaffold_1,18244727,18269959,18257313,25000,0.001115,0.001354,0.001146,-0.03846
scaffold_1,18269960,18295008,18282487,25000,0.000973,0.00109,0.000958,-0.038454
scaffold_1,18295009,18330328,18316672,25000,0.000941,0.001185,0.001186,0.056335
scaffold_1,18330329,18355429,18342873,25000,0.002319,0.002355,0.00217,-0.038498
scaffold_1,18355430,18380764,18368014,25000,0.001466,0.001466,0.001362,-0.038453
scaffold_1,18380765,18406787,18393751,25000,0.001536,0.001363,0.001372,-0.028524
scaffold_1,18406788,18477528,18428158,25000,0.002277,0.001716,0.00199,-0.001728
scaffold_1,18477529,18515025,18495686,25000,0.00251,0.002452,0.002306,-0.037909
scaffold_1,18515026,18548144,18532722,25000,0.00182,0.00202,0.001806,-0.031865
scaffold_1,18548145,18576507,18563428,25000,0.001643,0.00168,0.001562,-0.032704
scaffold_1,18576508,18608978,18589777,25000,0.001297,0.001321,0.001222,-0.035573
scaffold_1,18608979,18662825,18633688,25000,0.001969,0.001539,0.001692,-0.018867
scaffold_1,18662826,18716073,18678007,25000,0.001301,0.001953,0.001689,0.019456
scaffold_1,18716074,18742500,18729303,25000,0.001066,0.001655,0.001396,0.013469
scaffold_1,18742501,18779536,18761698,25000,0.001753,0.001666,0.002068,0.097571
scaffold_1,18779537,18813031,18796001,25000,0.001634,0.001582,0.001501,-0.03572
scaffold_1,18813032,18891307,18868140,25000,0.001175,0.001267,0.001135,-0.038039
scaffold_1,18891308,18946104,18907937,25000,0.001737,0.00179,0.002054,0.078645
scaffold_1,18946105,18971270,18958672,25000,0.001898,0.001907,0.001784,-0.033399
scaffold_1,18971271,19011311,18992121,25000,0.001319,0.001216,0.001196,-0.030053
scaffold_1,19011312,19045701,19031782,25000,0.002521,0.002147,0.003433,0.19137
scaffold_1,19045702,19079385,19066199,25000,0.002399,0.002702,0.002418,-0.027671
scaffold_1,19079386,19106324,19092564,25000,0.001098,0.001052,0.006503,0.718898
scaffold_1,19106325,19133162,19119783,25000,0.001756,0.001665,0.011769,0.748671
scaffold_1,19133163,19150788,19141993,17165,0.001295,0.001255,0.001748,0.156568
scaffold_2,12814,38052,25444,25000,0.001031,0.001244,0.001088,-0.022987
scaffold_2,38053,68020,53938,25000,0.001463,0.001471,0.001365,-0.037263
scaffold_2,68021,93271,80580,25000,0.001365,0.001157,0.001174,-0.037191
scaffold_2,93272,119860,106815,25000,0.001371,0.001373,0.001274,-0.038592
scaffold_2,119861,147843,134008,25000,0.002664,0.001244,0.011007,0.707367
scaffold_2,147844,235510,172780,25000,0.002016,0.001759,0.004725,0.435526
scaffold_2,235511,279314,255222,25000,0.002097,0.001576,0.002172,0.076155
scaffold_2,279315,372183,344671,25000,0.001475,0.001926,0.001598,-0.032186
scaffold_2,372184,397645,384845,25000,0.001549,0.002028,0.001741,-0.014136
scaffold_2,397646,444294,424141,25000,0.001618,0.002899,0.002202,-0.013067
scaffold_2,444295,474773,459049,25000,0.001844,0.002102,0.002017,0.011401
scaffold_2,474774,501512,488117,25000,0.00169,0.003451,0.00502,0.332192
scaffold_2,501513,527946,514796,25000,0.002364,0.002398,0.002887,0.098593
scaffold_2,527947,553856,540839,25000,0.001834,0.002373,0.002026,-0.019395
scaffold_2,553857,594758,573199,25000,0.002909,0.002986,0.003085,0.022336
scaffold_2,594759,632693,615084,25000,0.001847,0.002676,0.004426,0.337257
scaffold_2,632694,667924,649283,25000,0.001298,0.001811,0.001654,0.03417
scaffold_2,667925,696090,682301,25000,0.001744,0.001275,0.001453,-0.019878
scaffold_2,696091,743696,715880,25000,0.001828,0.001774,0.001676,-0.037217
scaffold_2,743697,777349,758195,25000,0.001977,0.002105,0.001907,-0.035078
scaffold_2,777350,821226,795882,25000,0.001455,0.002328,0.003548,0.312222
scaffold_2,821227,847599,834190,25000,0.001976,0.001914,0.004513,0.403983
scaffold_2,847600,873958,860904,25000,0.001525,0.001156,0.001273,-0.026704
scaffold_2,873959,903849,890356,25000,0.001799,0.00155,0.001636,-0.012106
scaffold_2,903850,931256,917225,25000,0.002616,0.002978,0.003121,0.056602
scaffold_2,931257,963029,947440,25000,0.002043,0.001679,0.002298,0.102088
scaffold_2,963030,1003992,979555,25000,0.001655,0.001669,0.001553,-0.03511
scaffold_2,1003993,1041876,1018127,25000,0.001245,0.00117,0.001139,-0.030273
scaffold_2,1041877,1079910,1060713,25000,0.001351,0.001272,0.001442,0.049401
scaffold_2,1079911,1111752,1096555,25000,0.002563,0.004764,0.004079,0.053177
scaffold_2,1111753,1138852,1125520,25000,0.001463,0.001966,0.001611,-0.032183
scaffold_2,1138853,1165338,1151853,25000,0.003421,0.002486,0.003323,0.049842
scaffold_2,1165339,1192311,1179335,25000,0.001221,0.00127,0.001807,0.188288
scaffold_2,1192312,1229743,1207788,25000,0.00325,0.003068,0.00305,-0.018141
scaffold_2,1229744,1255590,1242652,25000,0.002714,0.002781,0.002683,-0.012064
scaffold_2,1255591,1295828,1273294,25000,0.001985,0.001851,0.001808,-0.02997
scaffold_2,1295829,1321053,1308488,25000,0.001452,0.001498,0.001694,0.071481
scaffold_2,1321054,1349868,1335834,25000,0.001627,0.00167,0.001532,-0.038128
scaffold_2,1349869,1375656,1362886,25000,0.001439,0.001433,0.001333,-0.038517
scaffold_2,1375657,1428829,1393619,25000,0.001187,0.001185,0.001103,-0.037762
scaffold_2,1428830,1462968,1445872,25000,0.001595,0.001578,0.001524,-0.02048
scaffold_2,1462969,1550791,1511135,25000,0.007035,0.003339,0.005219,0.003114
scaffold_2,1550792,1685235,1652405,25000,0.002326,0.001092,0.001814,0.030771
scaffold_2,1685236,1748413,1699164,25000,0.001197,0.001231,0.001128,-0.037807
scaffold_2,1748414,1778280,1763150,25000,0.001056,0.001113,0.001003,-0.041539
scaffold_2,1778281,1822380,1801929,25000,0.001637,0.001504,0.00171,0.046334
scaffold_2,1822381,1859848,1842787,25000,0.001741,0.001465,0.001585,-0.005824
scaffold_2,1859849,1894999,1876495,25000,0.001275,0.002001,0.001787,0.029102
scaffold_2,1895000,1928399,1911198,25000,0.00313,0.002471,0.00388,0.172425
scaffold_2,1928400,1956483,1942124,25000,0.002231,0.002102,0.003156,0.1933
scaffold_2,1956484,1982630,1969390,25000,0.001821,0.001701,0.001709,-0.012466
scaffold_2,1982631,2052200,2025980,25000,0.002549,0.00547,0.004985,0.110021
scaffold_2,2052201,2080650,2065768,25000,0.00212,0.001866,0.002546,0.129088
scaffold_2,2080651,2237693,2155951,25000,0.001709,0.001898,0.001997,0.052639
scaffold_2,2237694,2263330,2250495,25000,0.001503,0.00139,0.001672,0.073712
scaffold_2,2263331,2288933,2276198,25000,0.001926,0.001079,0.001715,0.048953
scaffold_2,2288934,2367746,2319543,25000,0.001264,0.001456,0.001365,0.00725
scaffold_2,2367747,2403689,2387959,25000,0.000758,0.000944,0.000817,-0.030019
scaffold_2,2403690,2458232,2435057,25000,0.001603,0.001547,0.002626,0.257103
scaffold_2,2458233,2483871,2471068,25000,0.002896,0.0029,0.002691,-0.038451
scaffold_2,2483872,2587794,2534992,25000,0.001189,0.001402,0.001532,0.080997
scaffold_2,2587795,2619165,2603817,25000,0.00138,0.001704,0.001686,0.045655
scaffold_2,2619166,2662792,2641164,25000,0.001308,0.001079,0.001146,-0.018506
scaffold_2,2662793,2731975,2688680,25000,0.002651,0.002773,0.002665,-0.011179
scaffold_2,2731976,2790786,2761032,25000,0.001323,0.001074,0.001102,-0.043713
scaffold_2,2790787,2830409,2817248,25000,0.004327,0.004323,0.0041,-0.027688
scaffold_2,2830410,2859682,2844640,25000,0.000962,0.001475,0.001376,0.048148
scaffold_2,2859683,2921428,2879055,25000,0.002195,0.001191,0.001724,0.031323
scaffold_2,2921429,2957162,2938711,25000,0.001628,0.002535,0.002015,-0.021977
scaffold_2,2957163,2990506,2973702,25000,0.001302,0.001482,0.001318,-0.028304
scaffold_2,2990507,3018405,3003742,25000,0.001587,0.001353,0.001538,0.017183
scaffold_2,3018406,3046064,3031905,25000,0.001203,0.003472,0.010625,0.651572
scaffold_2,3046065,3107140,3087375,25000,0.001576,0.001306,0.001359,-0.030373
scaffold_2,3107141,3137091,3119923,25000,0.001092,0.000884,0.000918,-0.038383
scaffold_2,3137092,3199861,3159253,25000,0.001631,0.002135,0.001749,-0.038373
scaffold_2,3199862,3233243,3217182,25000,0.002662,0.002644,0.002567,-0.017004
scaffold_2,3233244,3270808,3253111,25000,0.001352,0.001117,0.001138,-0.050107
scaffold_2,3270809,3313152,3287744,25000,0.001479,0.0013,0.001764,0.121522
scaffold_2,3313153,3341405,3328066,25000,0.001817,0.001215,0.001522,0.002119
scaffold_2,3341406,3496321,3363651,25000,0.001555,0.001425,0.001445,-0.015824
scaffold_2,3496322,3551593,3515382,25000,0.004966,0.00315,0.004683,0.073905
scaffold_2,3551594,3577951,3564931,25000,0.002888,0.002061,0.004066,0.25011
scaffold_2,3577952,3613094,3596437,25000,0.001568,0.001386,0.001464,-0.014823
scaffold_2,3613095,3641644,3628104,25000,0.00222,0.002238,0.002093,-0.032674
scaffold_2,3641645,3673525,3658078,25000,0.001354,0.001257,0.001212,-0.038598
scaffold_2,3673526,3705746,3692025,25000,0.002863,0.002781,0.003083,0.044019
scaffold_2,3705747,3735891,3721224,25000,0.002076,0.002365,0.002077,-0.039859
scaffold_2,3735892,3763550,3749582,25000,0.001918,0.001888,0.001777,-0.035417
scaffold_2,3763551,3810097,3780504,25000,0.001378,0.00143,0.001318,-0.032897
scaffold_2,3810098,3842949,3826464,25000,0.001591,0.001521,0.001462,-0.03118
scaffold_2,3842950,3868629,3855757,25000,0.001238,0.001308,0.001167,-0.045449
scaffold_2,3868630,3903894,3886984,25000,0.002164,0.002295,0.002072,-0.037966
scaffold_2,3903895,3929766,3916968,25000,0.001301,0.001497,0.001733,0.10554
scaffold_2,3929767,3956542,3942976,25000,0.002749,0.00184,0.006077,0.455832
scaffold_2,3956543,3985094,3970970,25000,0.002992,0.001918,0.004767,0.319679
scaffold_2,3985095,4041615,4015158,25000,0.002601,0.002732,0.002688,0.004568
scaffold_2,4041617,4183602,4124306,25000,0.001418,0.001328,0.001302,-0.027528
scaffold_2,4183603,4213811,4198081,25000,0.001769,0.001661,0.001603,-0.035249
scaffold_2,4213812,4253287,4230198,25000,0.001663,0.001643,0.001562,-0.029046
scaffold_2,4253288,4283750,4267816,25000,0.001242,0.001286,0.001169,-0.040482
scaffold_2,4283751,4320414,4303525,25000,0.001506,0.001519,0.001638,0.041145
scaffold_2,4320415,4345697,4333053,25000,0.001259,0.001075,0.001725,0.1988
scaffold_2,4345698,4370805,4358253,25000,0.001674,0.001425,0.001518,-0.01001
scaffold_2,4370806,4458545,4421417,25000,0.001899,0.00208,0.0021,0.027978
scaffold_2,4458546,4484995,4471792,25000,0.002707,0.001873,0.002709,0.086507
scaffold_2,4484996,4516802,4500889,25000,0.003092,0.003055,0.002968,-0.018154
scaffold_2,4516803,4543759,4530487,25000,0.001444,0.00139,0.001316,-0.038449
scaffold_2,4543760,4569613,4556893,25000,0.001592,0.001665,0.001512,-0.038529
scaffold_2,4569614,4607601,4587913,25000,0.002684,0.002441,0.002403,-0.033293
scaffold_2,4607602,4634134,4620618,25000,0.001711,0.00171,0.001588,-0.038459
scaffold_2,4634135,4671534,4649571,25000,0.002994,0.001588,0.002394,0.022672
scaffold_2,4671535,4742676,4703953,25000,0.00307,0.002841,0.003465,0.081766
scaffold_2,4742677,4772501,4757625,25000,0.009559,0.004873,0.009163,0.12276
scaffold_2,4772502,4813849,4789538,25000,0.010802,0.002859,0.009049,0.141655
scaffold_2,4813850,4885849,4855301,25000,0.002454,0.001906,0.003065,0.15598
scaffold_2,4885850,4958798,4930946,25000,0.005036,0.004628,0.004716,-0.012615
scaffold_2,4958799,5013378,4995850,25000,0.002147,0.001939,0.001957,-0.02242
scaffold_2,5013379,5047696,5030859,25000,0.001965,0.001715,0.001755,-0.024162
scaffold_2,5047697,5094411,5077672,25000,0.002031,0.002227,0.002048,-0.020142
scaffold_2,5094412,5121169,5108251,25000,0.00125,0.001512,0.00133,-0.019644
scaffold_2,5121170,5147879,5134003,25000,0.003449,0.003521,0.003236,-0.038444
scaffold_2,5147880,5174375,5160847,25000,0.002158,0.002264,0.002047,-0.039836
scaffold_2,5174376,5200494,5187442,25000,0.00155,0.001215,0.001298,-0.03289
scaffold_2,5200495,5231226,5217226,25000,0.001072,0.001946,0.00147,-0.013424
scaffold_2,5231227,5256555,5243945,25000,0.000917,0.001176,0.000972,-0.038447
scaffold_2,5256556,5282719,5269603,25000,0.003181,0.003186,0.003052,-0.021795
scaffold_2,5282720,5307929,5295315,25000,0.001198,0.001198,0.001113,-0.038457
scaffold_2,5307930,5333736,5320746,25000,0.001327,0.001395,0.001264,-0.038536
scaffold_2,5333737,5388940,5358003,25000,0.001355,0.001634,0.001455,-0.013866
scaffold_2,5388941,5431710,5412211,25000,0.003039,0.002023,0.002658,0.025339
scaffold_2,5431711,5459135,5445635,25000,0.001933,0.001505,0.001726,0.002101
scaffold_2,5459136,5496314,5474615,25000,0.006035,0.002056,0.009125,0.379341
scaffold_2,5496315,5556730,5527415,25000,0.005933,0.002393,0.00758,0.281413
scaffold_2,5556731,5594518,5580618,25000,0.001053,0.002656,0.001946,0.02507
scaffold_2,5594519,5622612,5608842,25000,0.001901,0.00154,0.002006,0.079135
scaffold_2,5622613,5671718,5645187,25000,0.007272,0.002899,0.007559,0.179204
scaffold_2,5671719,5750927,5708827,25000,0.003602,0.004877,0.006058,0.181981
scaffold_2,5750928,5796898,5772209,25000,0.003535,0.003614,0.003853,0.03884
scaffold_2,5796899,5852730,5828295,25000,0.002553,0.002287,0.002891,0.091657
scaffold_2,5852731,5888850,5868333,25000,0.002951,0.002421,0.002742,0.010621
scaffold_2,5888851,5927298,5908571,25000,0.002163,0.001961,0.003361,0.249512
scaffold_2,5927299,5966512,5945150,25000,0.002912,0.003452,0.003138,-0.007205
