scaffold,start,end,mid,sites,pi_Ppr1,pi_Ppr2,dxy_Ppr1_Ppr2,Fst_Ppr1_Ppr2
chr1,15407742,15462321,15425377,25000,0.004362,0.004166,0.011457,0.468125
chr1,15462322,15501933,15486200,25000,0.005725,0.004881,0.015396,0.498245
chr1,15501934,15554559,15532566,25000,0.00685,0.001878,0.011521,0.461135
chr1,15554560,15613616,15586975,25000,0.00716,0.007895,0.01068,0.179332
chr1,15613617,15708817,15648492,25000,0.006372,0.005781,0.007435,0.105192
chr1,15708818,15762858,15745493,25000,0.004257,0.004586,0.012427,0.485759
chr1,15762859,15792448,15778526,25000,0.002136,0.001872,0.001849,-0.042068
chr1,15792449,15853486,15820976,25000,0.004907,0.00658,0.009537,0.256307
chr1,15853487,15916342,15884346,25000,0.003058,0.005003,0.011708,0.498428
chr1,15916343,16020726,15954857,25000,0.004904,0.007911,0.010581,0.253653
chr1,16020727,16074413,16046846,25000,0.005091,0.003928,0.006835,0.211986
chr1,16074415,16179079,16144958,25000,0.004702,0.004656,0.005809,0.112007
chr1,16179080,16214259,16195753,25000,0.003461,0.00227,0.004938,0.274024
chr1,16214261,16263337,16244820,25000,0.005565,0.005826,0.005958,0.023489
chr1,16263338,16334468,16293978,25000,0.004985,0.006587,0.008385,0.189876
chr1,16334469,16360961,16347975,25000,0.002731,0.002257,0.003157,0.121719
chr1,16360962,16387118,16373790,25000,0.003447,0.003576,0.007062,0.345345
chr1,16387119,16420992,16402294,25000,0.005507,0.003263,0.020944,0.663333
chr1,16420993,16479888,16445844,25000,0.005303,0.003963,0.007314,0.231898
chr1,16479889,16510031,16493988,25000,0.004977,0.005542,0.011385,0.377975
chr1,16510032,16594207,16543067,25000,0.005311,0.008541,0.011008,0.235844
chr1,16594208,16635325,16609476,25000,0.001523,0.001815,0.001622,-0.014937
chr1,16635326,16668973,16652588,25000,0.002287,0.004614,0.006183,0.292356
chr1,16668974,16739474,16701627,25000,0.006802,0.008391,0.00841,0.052913
chr1,16739475,16800720,16774378,25000,0.004784,0.004106,0.006034,0.159893
chr1,16800721,16867275,16842985,25000,0.005455,0.005605,0.014014,0.44458
chr1,16867276,16976028,16909631,25000,0.007276,0.00633,0.008131,0.092375
chr1,16976029,17217731,17053816,25000,0.003746,0.003,0.005208,0.221114
chr1,17217732,17262474,17244728,25000,0.00624,0.006177,0.005742,-0.04078
chr1,17262475,17298499,17278201,25000,0.005479,0.00563,0.005153,-0.03918
chr1,17298500,17382148,17347982,25000,0.005254,0.004367,0.007074,0.197065
chr1,17382149,17429072,17407934,25000,0.003938,0.003924,0.003604,-0.045348
chr1,17429073,17467919,17451200,25000,0.003552,0.004087,0.004539,0.089527
chr1,17467920,17573589,17519872,25000,0.007281,0.004057,0.008594,0.212129
chr1,17573590,17642441,17617897,25000,0.001721,0.00175,0.001892,0.044946
chr1,17642442,17682283,17663033,25000,0.000502,0.000639,0.000534,-0.034954
chr1,17682284,17742249,17703539,25000,0.001705,0.001966,0.002919,0.236944
chr1,17742250,17829755,17799294,25000,0.003717,0.004602,0.004634,0.047203
chr1,17829756,17868264,17850131,25000,0.003694,0.008967,0.010958,0.276125
chr1,17868265,17922193,17889153,25000,0.00601,0.005032,0.011997,0.376436
chr1,17922194,17963460,17942513,25000,0.007631,0.005275,0.010774,0.258926
chr1,17963461,18007446,17984704,25000,0.003833,0.001586,0.003676,0.156931
chr1,18007447,18039272,18022966,25000,0.0024,0.003755,0.019201,0.732151
chr1,18039273,18065481,18052314,25000,0.003676,0.004331,0.0117,0.500709
chr1,18065482,18111046,18082408,25000,0.007789,0.005696,0.011947,0.287113
chr1,18111047,18169268,18151254,25000,0.004183,0.006831,0.017601,0.533987
chr1,18169269,18235927,18201022,25000,0.005433,0.002782,0.007747,0.316071
chr1,18235928,18280334,18260703,25000,0.007082,0.005694,0.008558,0.150508
chr1,18280335,18342720,18317729,25000,0.00734,0.00875,0.015576,0.328152
chr1,18342721,18453759,18418972,25000,0.007472,0.004811,0.022965,0.58835
chr1,18453760,18515832,18490643,25000,0.004673,0.005938,0.01426,0.468261
chr1,18515833,18617777,18552504,25000,0.008168,0.006476,0.009581,0.138687
chr1,18617778,18705375,18680067,25000,0.013089,0.012916,0.013094,0.003677
chr1,18705376,18781474,18747835,25000,0.005277,0.0034,0.010007,0.40539
chr1,18781475,18838848,18815769,25000,0.00633,0.007184,0.010366,0.217928
chr1,18838851,18872650,18856938,25000,0.008258,0.007629,0.007314,-0.043148
chr1,18872651,18908747,18895213,25000,0.007738,0.00391,0.017983,0.521341
chr1,18908748,18987915,18942308,25000,0.007248,0.006515,0.017046,0.435224
chr1,18987916,19052873,19027501,25000,0.004643,0.004908,0.007745,0.244928
chr1,19052874,19101984,19073216,25000,0.006883,0.006875,0.007269,0.028712
chr1,19101985,19150655,19131770,25000,0.004646,0.005645,0.006068,0.083457
chr1,19150656,19194089,19177665,25000,0.005911,0.006918,0.00906,0.177048
chr1,19194090,19267460,19232361,25000,0.002401,0.001963,0.00451,0.344401
chr1,19267461,19309352,19291723,25000,0.007726,0.007844,0.011852,0.214167
chr1,19309353,19358751,19344349,25000,0.006803,0.004362,0.013118,0.413248
chr1,19358752,19392612,19376302,25000,0.003064,0.002288,0.008157,0.51659
chr1,19392613,19422470,19406137,25000,0.003716,0.003831,0.009875,0.457597
chr1,19422471,19461373,19444363,25000,0.002887,0.00275,0.013611,0.666468
chr1,19461374,19491855,19475438,25000,0.003933,0.003412,0.006415,0.280425
chr1,19491856,19584549,19540493,25000,0.006738,0.006493,0.007281,0.049891
chr1,19584550,19662573,19630694,25000,0.006136,0.005074,0.009366,0.259317
chr1,19662574,19697225,19682111,25000,0.005408,0.005318,0.011697,0.381271
chr1,19697226,19765318,19739406,25000,0.003544,0.00426,0.00673,0.274344
chr1,19765319,19799407,19781288,25000,0.004098,0.010101,0.016024,0.396057
chr1,19799408,19840774,19823818,25000,0.006293,0.005164,0.008223,0.185108
chr1,19840775,19876163,19861203,25000,0.002392,0.003572,0.004389,0.197454
chr1,19876164,19911581,19893998,25000,0.006214,0.004933,0.011588,0.360195
chr1,19911582,19960019,19942532,25000,0.005778,0.005607,0.011399,0.343412
chr1,19960020,20025627,19986274,25000,0.005377,0.0095,0.015304,0.355541
chr1,20025628,20098537,20051669,25000,0.006726,0.007839,0.013558,0.31542
chr1,20098538,20133986,20117513,25000,0.003975,0.007944,0.014229,0.41992
chr1,20133987,20165682,20148599,25000,0.006311,0.006976,0.014281,0.374922
chr1,20165683,20193555,20178981,25000,0.004121,0.004372,0.004296,0.006102
chr1,20193556,20225394,20208798,25000,0.003498,0.005117,0.013028,0.513656
chr1,20225395,20253186,20239420,25000,0.005008,0.005584,0.00973,0.304018
chr1,20253187,20283052,20268433,25000,0.002648,0.002558,0.002718,0.022589
chr1,20283053,20342622,20310464,25000,0.002966,0.002179,0.010774,0.624525
chr1,20342623,20384741,20364530,25000,0.003622,0.003044,0.00722,0.378257
chr1,20384742,20432558,20405391,25000,0.006884,0.006139,0.01422,0.381813
chr1,20432559,20497392,20470340,25000,0.00678,0.004964,0.012451,0.36826
chr1,20497393,20563211,20525897,25000,0.004653,0.003134,0.011254,0.496597
chr1,20563212,20620053,20597311,25000,0.007142,0.00696,0.007387,0.024244
chr1,20620054,20665526,20639316,25000,0.00914,0.006275,0.011354,0.197958
chr1,20665527,20704880,20683382,25000,0.005692,0.006819,0.015012,0.422076
chr1,20704881,20746642,20727349,25000,0.004044,0.004191,0.003927,-0.024668
chr1,20746643,20808714,20775907,25000,0.003681,0.006388,0.005414,0.037824
chr1,20808715,20835450,20822299,25000,0.007819,0.005988,0.013221,0.323174
chr1,20835451,20886514,20856135,25000,0.007414,0.006071,0.008227,0.103054
chr1,20886515,20923852,20908698,25000,0.006734,0.008521,0.016371,0.374243
chr1,20923853,21014277,20946363,25000,0.003795,0.003595,0.004945,0.150033
chr1,21014278,21070112,21045628,25000,0.002587,0.002704,0.002817,0.032682
chr1,21070113,21098616,21084873,25000,0.001438,0.001425,0.001288,-0.055552
chr1,21098617,21174442,21136736,25000,0.005582,0.003368,0.00698,0.226042
chr1,21174443,21228075,21191432,25000,0.0065,0.003726,0.013915,0.473181
chr1,21228076,21275254,21255093,25000,0.005065,0.007094,0.010158,0.259253
chr1,21275255,21373050,21304092,25000,0.005196,0.004508,0.004724,-0.013977
chr1,21373051,21424441,21392016,25000,0.004521,0.004216,0.005931,0.157262
chr1,21424442,21522060,21484722,25000,0.004255,0.007601,0.013521,0.400568
chr1,21522061,21549676,21535689,25000,0.003293,0.007663,0.018447,0.552606
chr1,21549677,21576946,21562719,25000,0.004307,0.003636,0.012165,0.518408
chr1,21576947,21658818,21604076,25000,0.005978,0.004925,0.009942,0.300575
chr1,21658819,21695652,21677107,25000,0.002098,0.001993,0.003765,0.30497
chr1,21695653,21772811,21725231,25000,0.002926,0.002729,0.00642,0.398734
chr1,21772812,21835115,21809952,25000,0.003434,0.003705,0.007991,0.392594
chr1,21835116,21870047,21852851,25000,0.005958,0.004141,0.008693,0.273518
chr1,21870048,21920491,21897872,25000,0.003563,0.00415,0.005581,0.189136
chr1,21920492,21968867,21944935,25000,0.005466,0.002784,0.006784,0.23387
chr1,21968868,22052049,22022646,25000,0.00298,0.004511,0.008698,0.408241
chr1,22052050,22118561,22086198,25000,0.004848,0.004723,0.005619,0.083287
chr1,22118562,22182810,22144412,25000,0.004297,0.004268,0.006515,0.213823
chr1,22182811,22211000,22197139,25000,0.00448,0.003627,0.016805,0.62139
chr1,22211001,22253373,22233261,25000,0.004002,0.005044,0.011434,0.443563
chr1,22253374,22300807,22277732,25000,0.004373,0.004512,0.010128,0.400327
chr1,22300808,22328562,22314294,25000,0.003875,0.008085,0.013566,0.398248
chr1,22328563,22361638,22344142,25000,0.004495,0.005856,0.006036,0.079867
chr1,22361639,22398141,22380158,25000,0.005203,0.005986,0.008306,0.201835
chr1,22398142,22426712,22412884,25000,0.003627,0.001187,0.003444,0.183459
chr1,22426713,22495408,22450965,25000,0.011367,0.003407,0.011514,0.225677
chr1,22495409,22535492,22515608,25000,0.004787,0.00269,0.004904,0.139946
chr1,22535493,22583534,22552527,25000,0.009035,0.00793,0.016952,0.342515
chr1,22583535,22612039,22598058,25000,0.004934,0.008921,0.01426,0.355772
chr1,22612040,22688735,22646909,25000,0.004074,0.005129,0.008783,0.321634
chr1,22688736,22747299,22722395,25000,0.003236,0.003507,0.004756,0.176509
chr1,22747300,22801951,22773471,25000,0.011028,0.009964,0.012594,0.094454
chr1,22801952,22887936,22851616,25000,0.009186,0.009666,0.011524,0.102823
chr1,22887937,22974429,22940367,25000,0.007674,0.008686,0.008998,0.049577
chr1,22974430,23119292,23050628,25000,0.004973,0.007249,0.007475,0.10429
chr1,23119293,23184312,23153819,25000,0.006209,0.008029,0.007181,0.004526
chr1,23184313,23224140,23204200,25000,0.004422,0.004525,0.004104,-0.045025
chr1,23224141,23256333,23241103,25000,0.002145,0.002201,0.001992,-0.045431
chr1,23256335,23358242,23308999,25000,0.004083,0.004104,0.004505,0.049876
chr1,23358243,23383622,23370995,25000,0.003419,0.003452,0.00324,-0.030702
chr1,23383623,23413433,23399263,25000,0.004457,0.004405,0.00406,-0.045599
chr1,23413434,23456365,23427763,25000,0.001537,0.001579,0.001441,-0.040966
chr1,23456366,23583726,23522535,25000,0.007042,0.002216,0.008765,0.324649
chr1,23583727,23642392,23617993,25000,0.003852,0.003698,0.003488,-0.041299
chr1,23642393,23668826,23655261,25000,0.002995,0.003052,0.002772,-0.045427
chr1,23668827,23835907,23756725,25000,0.01059,0.010727,0.00977,-0.045462
chr1,23835908,23935690,23870569,25000,0.009614,0.009635,0.008836,-0.044662
chr1,23935691,24019232,23971026,25000,0.011315,0.011842,0.010646,-0.043871
chr1,24019233,24052552,24037385,25000,0.002863,0.002848,0.002623,-0.044299
chr1,24052553,24078658,24065409,25000,0.003273,0.003324,0.003037,-0.043534
chr1,24078659,24260577,24157595,25000,0.003431,0.003469,0.00346,0.001829
chr1,24260578,24293621,24278853,25000,0.004081,0.004067,0.003733,-0.045656
chr1,24293622,24337202,24312626,25000,0.007013,0.007006,0.006425,-0.045453
chr1,24337203,24382785,24356457,25000,0.005599,0.005882,0.005271,-0.044538
chr1,24382786,24438930,24418501,25000,0.00334,0.003756,0.005751,0.244682
chr1,24438931,24517955,24473050,25000,0.00474,0.009109,0.01357,0.333659
chr1,24517956,24598539,24552367,25000,0.002159,0.00225,0.004107,0.310473
chr1,24598540,24636425,24611886,25000,0.005008,0.005966,0.010539,0.324507
chr1,24636426,24679505,24652363,25000,0.005593,0.004593,0.012207,0.421548
chr1,24679506,24736779,24713482,25000,0.00458,0.00536,0.013927,0.484573
chr1,24736780,24821204,24775794,25000,0.002017,0.001699,0.005553,0.504174
chr1,24821205,24862197,24842484,25000,0.002026,0.001857,0.001838,-0.02872
chr1,24862198,24891775,24878381,25000,0.003616,0.003598,0.003611,0.000534
chr1,24891776,24949233,24923975,25000,0.001925,0.002314,0.002096,-0.005861
chr1,24949234,25009231,24974575,25000,0.001498,0.002591,0.002439,0.091584
chr1,25009232,25045043,25027925,25000,0.002569,0.004794,0.006462,0.267367
chr1,25045044,25086064,25066844,25000,0.004193,0.003968,0.007589,0.309706
chr1,25086065,25123930,25105985,25000,0.005328,0.009256,0.013364,0.302854
chr1,25123931,25186020,25150497,25000,0.007534,0.005773,0.008776,0.14272
chr1,25186021,25238757,25203704,25000,0.003209,0.003528,0.003024,-0.056924
chr1,25238758,25317624,25263660,25000,0.006928,0.005971,0.006068,-0.031811
chr1,25317625,25398363,25368300,25000,0.002021,0.001944,0.001825,-0.043385
chr1,25398364,25426548,25413014,25000,0.005185,0.005196,0.00484,-0.036579
chr1,25426549,25509834,25472844,25000,0.00523,0.004088,0.008273,0.288123
chr1,25509835,25613541,25538959,25000,0.004489,0.002654,0.006714,0.314628
chr1,25613542,25663696,25642701,25000,0.002154,0.002145,0.011318,0.689977
chr1,25663697,25714673,25691579,25000,0.002224,0.003623,0.012399,0.628418
chr1,25714674,25773218,25740004,25000,0.004124,0.003316,0.011896,0.534144
chr1,25773219,25813003,25791536,25000,0.002416,0.001849,0.005447,0.447874
chr1,25813004,25852857,25834304,25000,0.004421,0.003462,0.006616,0.261475
chr1,25852858,25893558,25869035,25000,0.003956,0.003426,0.004735,0.128529
chr1,25893559,25944548,25913476,25000,0.005666,0.004689,0.007552,0.193083
chr1,25944549,25985181,25967932,25000,0.007228,0.005734,0.008599,0.14564
chr1,25985182,26073731,26038112,25000,0.007195,0.005149,0.007163,0.077298
chr1,26073732,26144729,26118800,25000,0.009046,0.006656,0.010121,0.131069
chr1,26144730,26177821,26163716,25000,0.004423,0.00385,0.007409,0.292219
chr1,26177822,26204735,26191062,25000,0.003615,0.00704,0.012948,0.427346
chr1,26204736,26268319,26244586,25000,0.003684,0.004764,0.006145,0.191721
chr1,26268320,26299714,26285054,25000,0.002131,0.003247,0.004475,0.257355
chr1,26299715,26342972,26324258,25000,0.007374,0.006431,0.008918,0.132177
chr1,26342973,26398454,26364818,25000,0.003352,0.001687,0.003472,0.164892
chr1,26398455,26448982,26421136,25000,0.002795,0.001328,0.004657,0.396473
chr1,26448983,26545225,26471861,25000,0.005579,0.005485,0.005338,-0.018612
chr1,26545226,26583592,26566187,25000,0.004061,0.003985,0.013342,0.54721
chr1,26583593,26639569,26607492,25000,0.006994,0.004634,0.015356,0.461314
chr1,26639570,26669509,26654517,25000,0.006624,0.005773,0.014301,0.405466
chr1,26669510,26703556,26685984,25000,0.003559,0.003055,0.006928,0.363531
chr1,26703557,26744758,26725221,25000,0.004749,0.003923,0.011812,0.473596
chr1,26744759,26778220,26762328,25000,0.00471,0.004269,0.014926,0.548096
chr1,26778221,26809650,26793030,25000,0.007978,0.004968,0.021377,0.545718
chr1,26809652,26844263,26825348,25000,0.004974,0.005368,0.015588,0.512438
chr1,26844264,26906752,26874079,25000,0.005666,0.004338,0.006918,0.166563
chr1,26906753,26965491,26940100,25000,0.008433,0.004514,0.012556,0.332554
chr1,26965492,26996196,26982372,25000,0.002688,0.002988,0.008841,0.524648
chr1,26996197,27030307,27010770,25000,0.003645,0.003957,0.00925,0.427919
chr1,27030308,27062573,27046218,25000,0.005332,0.005106,0.014476,0.48065
chr1,27062574,27124662,27089255,25000,0.003037,0.004059,0.010793,0.515851
chr1,27124663,27190803,27145811,25000,0.006013,0.006419,0.007025,0.063571
chr1,27190804,27238659,27216222,25000,0.002856,0.003766,0.010203,0.520598
chr1,27238660,27313405,27287541,25000,0.003801,0.002552,0.004916,0.219949
chr1,27313406,27477683,27436250,25000,0.004138,0.004123,0.004865,0.085267
chr1,27477684,27543487,27511172,25000,0.000754,0.000736,0.00067,-0.055554
chr1,27543488,27577872,27559318,25000,0.002732,0.002993,0.003234,0.063492
chr1,27577873,27619263,27595541,25000,0.003234,0.003174,0.003868,0.098237
chr1,27619264,27689307,27661556,25000,0.002705,0.004298,0.005031,0.181406
chr1,27689308,27736838,27720294,25000,0.00213,0.002431,0.002528,0.053637
chr1,27736839,27787434,27756885,25000,0.003147,0.002591,0.005859,0.352191
chr1,27787435,27913305,27853521,25000,0.001663,0.001424,0.001458,-0.029766
chr1,27913306,27958844,27933624,25000,0.002685,0.001381,0.003157,0.223914
chr1,27958845,28009218,27984889,25000,0.000885,0.000747,0.000749,-0.045309
chr1,28009219,28074306,28048335,25000,0.00111,0.00101,0.000965,-0.049616
chr1,28074307,28113608,28096582,25000,0.002192,0.002313,0.002602,0.074823
chr1,28113609,28139987,28126594,25000,0.001876,0.001929,0.001805,-0.027509
chr1,28139988,28201235,28175151,25000,0.001708,0.002261,0.002259,0.067474
chr1,28201236,28234655,28215518,25000,0.004109,0.004392,0.003927,-0.041331
chr1,28234656,28368978,28292924,25000,0.004313,0.002447,0.005033,0.203318
chr1,28368979,28447530,28411681,25000,0.004526,0.003205,0.003924,0.007803
chr1,28447531,28516335,28484277,25000,0.005805,0.008094,0.007788,0.059238
chr1,28516336,28554546,28535060,25000,0.002484,0.003852,0.004858,0.217738
chr1,28554547,28581161,28567747,25000,0.002926,0.002666,0.00552,0.337002
chr1,28581162,28632750,28600043,25000,0.002032,0.002764,0.004059,0.265346
chr1,28632751,28682283,28657621,25000,0.001236,0.002811,0.00339,0.260432
chr1,28682284,28744180,28703103,25000,0.008916,0.011141,0.013947,0.169345
chr1,28744181,28773420,28759357,25000,0.002775,0.001832,0.003501,0.213392
chr1,28773421,28801695,28787272,25000,0.004227,0.004084,0.004856,0.080845
chr1,28801697,28836351,28817356,25000,0.003047,0.005939,0.007679,0.270078
chr1,28836352,28876648,28857549,25000,0.002623,0.002945,0.003422,0.106815
chr1,28876649,28924244,28898901,25000,0.00233,0.002109,0.0021,-0.028834
chr1,28924245,28961018,28943686,25000,0.001399,0.001998,0.002076,0.103827
chr1,28961019,29012961,28984712,25000,0.002723,0.002527,0.004685,0.290541
chr1,29012962,29065282,29046881,25000,0.002966,0.003294,0.004153,0.145663
chr1,29065283,29123448,29104622,25000,0.003733,0.002515,0.004677,0.205975
chr1,29123449,29190198,29163833,25000,0.003918,0.005832,0.015668,0.535959
chr1,29190199,29217215,29203630,25000,0.003123,0.003897,0.005255,0.205928
chr1,29217216,29256494,29235417,25000,0.003472,0.003987,0.006483,0.278063
chr1,29256495,29286432,29270678,25000,0.005701,0.002411,0.008125,0.343602
chr1,29286433,29333260,29308679,25000,0.004006,0.005551,0.011503,0.423364
chr1,29333261,29381173,29358477,25000,0.003647,0.003776,0.004289,0.075052
chr1,29381174,29427358,29398697,25000,0.004617,0.00489,0.010908,0.403152
chr1,29427359,29492040,29457567,25000,0.005934,0.004758,0.008251,0.220873
chr1,29492041,29519788,29505580,25000,0.005923,0.002703,0.009153,0.369247
chr1,29519789,29571290,29544353,25000,0.001515,0.002413,0.003223,0.250598
chr1,29571291,29605451,29587082,25000,0.008115,0.006605,0.016457,0.392033
chr1,29605452,29664533,29636129,25000,0.00372,0.003828,0.007435,0.33604
chr1,29664534,29694830,29679992,25000,0.00707,0.003009,0.009482,0.315033
chr1,29694831,29757855,29741078,25000,0.004543,0.005021,0.009525,0.340991
chr1,29757857,29784060,29770999,25000,0.002951,0.006219,0.011394,0.436592
chr1,29784061,29820536,29798718,25000,0.004427,0.003562,0.008742,0.38274
chr1,29820537,29857144,29838058,25000,0.001616,0.001941,0.003855,0.378643
chr1,29857145,29884310,29871186,25000,0.00589,0.002737,0.027873,0.740229
chr1,29884311,29913309,29897951,25000,0.010077,0.003401,0.016899,0.436945
chr1,29913310,29946764,29930550,25000,0.007363,0.004122,0.017999,0.523468
chr1,29946765,29992821,29963440,25000,0.004965,0.004101,0.013715,0.513843
chr1,29992822,30019886,30006585,25000,0.003867,0.003453,0.025711,0.758663
