scaffold,start,end,mid,sites,pi1,pi2,dxy,fst,window_size,window_name,species
scaffold_2,4295934,4322312,4309167,25000,0.002207,0.002209,0.002268,0.013871,337841,scaffold_2_11,Ass
scaffold_2,4322313,4374068,4342878,25000,0.001825,0.001784,0.002028,0.060933,337841,scaffold_2_11,Ass
scaffold_2,5072274,5100424,5086911,25000,0.001286,0.001279,0.002055,0.237675,377225,scaffold_2_12,Ass
scaffold_2,5100425,5129891,5115322,25000,0.001397,0.001364,0.001531,0.053415,377225,scaffold_2_12,Ass
scaffold_2,5129892,5156251,5143042,25000,0.001575,0.001557,0.004077,0.453278,377225,scaffold_2_12,Ass
scaffold_2,5156252,5182479,5169559,25000,0.002973,0.003053,0.006807,0.395015,377225,scaffold_2_12,Ass
scaffold_2,5182480,5208379,5195185,25000,0.002452,0.00247,0.003509,0.180306,377225,scaffold_2_12,Ass
scaffold_2,5208380,5237698,5223293,25000,0.002115,0.002146,0.002395,0.06041,377225,scaffold_2_12,Ass
scaffold_2,5237699,5269277,5251457,25000,0.00159,0.001655,0.006516,0.608977,377225,scaffold_2_12,Ass
scaffold_2,5269278,5306021,5288097,25000,0.001737,0.001735,0.00201,0.075432,377225,scaffold_2_12,Ass
scaffold_2,5306022,5345525,5322868,25000,0.002398,0.002183,0.002267,-0.005351,377225,scaffold_2_12,Ass
scaffold_2,5345527,5444284,5363546,25000,0.003197,0.002924,0.003961,0.131315,377225,scaffold_2_12,Ass
scaffold_2,5469810,5517777,5492202,25000,0.001552,0.001516,0.001422,-0.039243,145536,scaffold_2_13,Ass
scaffold_2,5517778,5591880,5554183,25000,0.001162,0.000989,0.001006,-0.033035,145536,scaffold_2_13,Ass
scaffold_2,5591881,5637017,5616221,25000,0.001134,0.001267,0.001194,-0.002735,145536,scaffold_2_13,Ass
scaffold_2,5764552,5789653,5777096,25000,0.001669,0.001596,0.001549,-0.026995,220352,scaffold_2_14,Ass
scaffold_2,5789654,5817704,5803726,25000,0.001794,0.0017,0.004254,0.425226,220352,scaffold_2_14,Ass
scaffold_2,5817705,5844549,5831534,25000,0.001554,0.00125,0.005048,0.571861,220352,scaffold_2_14,Ass
scaffold_2,5844550,5880786,5860199,25000,0.001122,0.001172,0.002602,0.393804,220352,scaffold_2_14,Ass
scaffold_2,5880787,5906133,5893417,25000,0.001174,0.001134,0.004214,0.577923,220352,scaffold_2_14,Ass
scaffold_2,5906134,5932340,5918827,25000,0.001111,0.001142,0.001233,0.046973,220352,scaffold_2_14,Ass
scaffold_2,5932341,5961734,5948283,25000,0.001742,0.001501,0.002995,0.304874,220352,scaffold_2_14,Ass
scaffold_2,5961735,5986786,5974256,25000,0.003015,0.002931,0.002846,-0.022713,220352,scaffold_2_14,Ass
scaffold_2,6116214,6141368,6128789,25000,0.001559,0.001517,0.001461,-0.026673,116180,scaffold_2_15,Ass
scaffold_2,6141369,6166606,6153988,25000,0.002232,0.002241,0.002157,-0.01887,116180,scaffold_2_15,Ass
scaffold_2,6166607,6195935,6180362,25000,0.001364,0.001306,0.001242,-0.03571,116180,scaffold_2_15,Ass
scaffold_2,6195936,6232240,6213398,25000,0.001298,0.001337,0.001265,-0.021372,116180,scaffold_2_15,Ass
scaffold_2,6391714,6422821,6405651,25000,0.001187,0.00126,0.00114,-0.036521,164625,scaffold_2_16,Ass
scaffold_2,6422822,6448806,6435883,25000,0.002693,0.002725,0.0026,-0.021689,164625,scaffold_2_16,Ass
scaffold_2,6448807,6530074,6512123,25000,0.001565,0.001672,0.001503,-0.038435,164625,scaffold_2_16,Ass
scaffold_2,6530075,6562093,6548352,25000,0.00132,0.001319,0.001676,0.120629,164625,scaffold_2_16,Ass
scaffold_2,6632982,6671088,6650920,25000,0.001585,0.001672,0.001957,0.095094,242191,scaffold_2_17,Ass
scaffold_2,6671089,6708101,6688900,25000,0.001375,0.001377,0.00283,0.356159,242191,scaffold_2_17,Ass
scaffold_2,6708102,6761407,6736218,25000,0.001422,0.001378,0.0024,0.264436,242191,scaffold_2_17,Ass
scaffold_2,6761408,6788577,6774636,25000,0.001654,0.001703,0.001566,-0.036469,242191,scaffold_2_17,Ass
scaffold_2,6788578,6830346,6813164,25000,0.001363,0.001418,0.001874,0.149627,242191,scaffold_2_17,Ass
scaffold_2,6830347,6864438,6851199,25000,0.002221,0.002506,0.004863,0.351585,242191,scaffold_2_17,Ass
scaffold_2,6864439,6895963,6877704,25000,0.001445,0.001286,0.001463,0.035237,242191,scaffold_2_17,Ass
scaffold_2,7025281,7124295,7101880,25000,0.002987,0.002821,0.004992,0.264651,195580,scaffold_2_18,Ass
scaffold_2,7124296,7153202,7137597,25000,0.001734,0.001488,0.005539,0.558261,195580,scaffold_2_18,Ass
scaffold_2,7153203,7179559,7166459,25000,0.001883,0.001875,0.008224,0.635723,195580,scaffold_2_18,Ass
scaffold_2,7179560,7206838,7193382,25000,0.001552,0.001514,0.002899,0.31488,195580,scaffold_2_18,Ass
scaffold_2,7297913,7323827,7310858,25000,0.002481,0.002464,0.0027,0.045491,122319,scaffold_2_19,Ass
scaffold_2,7323828,7356539,7338844,25000,0.001697,0.001766,0.002287,0.141084,122319,scaffold_2_19,Ass
scaffold_2,7356540,7431934,7380154,25000,0.001231,0.00099,0.002596,0.41052,122319,scaffold_2_19,Ass
scaffold_2,7527337,7560856,7542117,25000,0.001694,0.001596,0.001533,-0.036485,165262,scaffold_2_20,Ass
scaffold_2,7560857,7686250,7630938,25000,0.002234,0.001885,0.00214,0.019848,165262,scaffold_2_20,Ass
scaffold_2,7974256,8018631,7999764,25000,0.001292,0.001348,0.003088,0.403333,262886,scaffold_2_21,Ass
scaffold_2,8018632,8054507,8037895,25000,0.001851,0.002039,0.002973,0.21028,262886,scaffold_2_21,Ass
scaffold_2,8054508,8094547,8078366,25000,0.001433,0.001895,0.003709,0.390633,262886,scaffold_2_21,Ass
scaffold_2,8094548,8130637,8111718,25000,0.003057,0.003047,0.003334,0.045921,262886,scaffold_2_21,Ass
scaffold_2,8130638,8167631,8146397,25000,0.001281,0.001334,0.001196,-0.049041,262886,scaffold_2_21,Ass
scaffold_2,8167632,8234940,8186275,25000,0.00091,0.000944,0.001147,0.10725,262886,scaffold_2_21,Ass
scaffold_2,8401450,8443199,8422133,25000,0.00306,0.001948,0.00239,-0.042307,115275,scaffold_2_22,Ass
scaffold_2,8443200,8486483,8458797,25000,0.002356,0.002208,0.002198,-0.019495,115275,scaffold_2_22,Ass
scaffold_2,8486484,8523394,8505745,25000,0.001716,0.001659,0.003254,0.324752,115275,scaffold_2_22,Ass
scaffold_2,8523395,8559918,8545942,25000,0.003472,0.003497,0.003327,-0.024044,313605,scaffold_2_23,Ass
scaffold_2,8559919,8585687,8572721,25000,0.002198,0.001655,0.002727,0.169323,313605,scaffold_2_23,Ass
scaffold_2,8585688,8612560,8599256,25000,0.002806,0.002476,0.002527,-0.023438,313605,scaffold_2_23,Ass
scaffold_2,8612561,8638594,8625746,25000,0.003288,0.003,0.006267,0.338393,313605,scaffold_2_23,Ass
scaffold_2,8638595,8676402,8660859,25000,0.002216,0.002177,0.002461,0.058217,313605,scaffold_2_23,Ass
scaffold_2,8676403,8704829,8690501,25000,0.002077,0.001847,0.004452,0.396852,313605,scaffold_2_23,Ass
scaffold_2,8704830,8746360,8726069,25000,0.0013,0.001241,0.001194,-0.032157,313605,scaffold_2_23,Ass
scaffold_2,8746361,8778153,8762688,25000,0.00188,0.002238,0.002486,0.096981,313605,scaffold_2_23,Ass
scaffold_2,8778154,8804208,8791346,25000,0.002926,0.002541,0.003684,0.152805,313605,scaffold_2_23,Ass
scaffold_2,8804210,8833355,8818908,25000,0.002217,0.002019,0.002011,-0.027673,313605,scaffold_2_23,Ass
scaffold_2,8833356,8883280,8855633,25000,0.002074,0.001852,0.007307,0.583849,435858,scaffold_2_24,Ass
scaffold_2,8883281,8942581,8923081,25000,0.003805,0.003149,0.014453,0.62076,435858,scaffold_2_24,Ass
scaffold_2,8942582,8981335,8957807,25000,0.00194,0.001283,0.00298,0.297397,435858,scaffold_2_24,Ass
scaffold_2,8981336,9008244,8994482,25000,0.003273,0.004399,0.006778,0.289592,435858,scaffold_2_24,Ass
scaffold_2,9008245,9039766,9024118,25000,0.002329,0.002248,0.002128,-0.037809,435858,scaffold_2_24,Ass
scaffold_2,9039767,9095215,9065134,25000,0.001805,0.001844,0.001701,-0.036478,435858,scaffold_2_24,Ass
scaffold_2,9095216,9187401,9134448,25000,0.001503,0.001589,0.001448,-0.034173,435858,scaffold_2_24,Ass
scaffold_2,9187402,9236580,9206019,25000,0.001475,0.001588,0.001408,-0.046478,435858,scaffold_2_24,Ass
scaffold_2,9236581,9299100,9277428,25000,0.00229,0.002191,0.002072,-0.040587,435858,scaffold_2_24,Ass
scaffold_2,9299101,9325965,9312800,25000,0.002086,0.002061,0.006731,0.53718,185726,scaffold_2_25,Ass
scaffold_2,9325966,9352763,9339650,25000,0.001958,0.001956,0.005214,0.462413,185726,scaffold_2_25,Ass
scaffold_2,9352764,9385668,9368593,25000,0.00173,0.001761,0.003422,0.328222,185726,scaffold_2_25,Ass
scaffold_2,9385669,9432323,9409561,25000,0.001678,0.001773,0.002555,0.200337,185726,scaffold_2_25,Ass
scaffold_2,9432324,9459612,9446302,25000,0.002981,0.003207,0.011133,0.573961,185726,scaffold_2_25,Ass
scaffold_2,9459613,9485964,9472769,25000,0.001468,0.001681,0.001965,0.114011,185726,scaffold_2_25,Ass
scaffold_2,9485965,9511818,9499020,25000,0.002273,0.002323,0.006211,0.468892,225961,scaffold_2_26,Ass
scaffold_2,9511819,9550122,9531811,25000,0.001863,0.001765,0.003169,0.279005,225961,scaffold_2_26,Ass
scaffold_2,9550123,9577796,9564426,25000,0.002237,0.00191,0.001925,-0.038607,225961,scaffold_2_26,Ass
scaffold_2,9577797,9621693,9600996,25000,0.001776,0.00169,0.005301,0.515176,225961,scaffold_2_26,Ass
scaffold_2,9621694,9686305,9660040,25000,0.001826,0.00242,0.007392,0.560757,225961,scaffold_2_26,Ass
scaffold_2,9686306,9717415,9703267,25000,0.002473,0.00187,0.002348,0.040452,225961,scaffold_2_26,Ass
scaffold_2,9746214,9812153,9768624,25000,0.002071,0.001679,0.00415,0.386571,194906,scaffold_2_27,Ass
scaffold_2,9812154,9838623,9825203,25000,0.001849,0.001683,0.001646,-0.036637,194906,scaffold_2_27,Ass
scaffold_2,9838624,9876797,9860725,25000,0.003672,0.003956,0.006759,0.287873,194906,scaffold_2_27,Ass
scaffold_2,9876798,9904043,9890714,25000,0.002565,0.004177,0.009449,0.487302,194906,scaffold_2_27,Ass
scaffold_2,9904044,9934059,9917358,25000,0.001748,0.001591,0.003788,0.394804,194906,scaffold_2_27,Ass
scaffold_2,10843309,10889679,10868133,25000,0.001517,0.001455,0.00262,0.283816,197186,scaffold_2_28,Ass
scaffold_2,10889680,10937177,10917193,25000,0.001522,0.001719,0.001521,-0.035003,197186,scaffold_2_28,Ass
scaffold_2,10937178,10967907,10953364,25000,0.002281,0.002233,0.002101,-0.034512,197186,scaffold_2_28,Ass
scaffold_2,10967908,11040543,10997058,25000,0.003,0.003302,0.004045,0.129911,197186,scaffold_2_28,Ass
scaffold_2,11767259,11858449,11807786,25000,0.001958,0.001832,0.001929,0.009216,107839,scaffold_2_29,Ass
scaffold_2,12506042,12568196,12537852,25000,0.002545,0.002815,0.003062,0.068761,102306,scaffold_2_30,Ass
scaffold_2,13065845,13120869,13085021,25000,0.002934,0.00292,0.003493,0.091083,160211,scaffold_2_31,Ass
scaffold_2,13120870,13155589,13136440,25000,0.001808,0.001847,0.0017,-0.037518,160211,scaffold_2_31,Ass
scaffold_2,13155590,13182429,13169045,25000,0.002006,0.002006,0.001852,-0.041073,160211,scaffold_2_31,Ass
scaffold_2,13182430,13238178,13208014,25000,0.002152,0.002187,0.00206,-0.026803,160211,scaffold_2_31,Ass
scaffold_2,13361229,13409579,13383560,25000,0.001918,0.001998,0.010882,0.702708,116740,scaffold_2_32,Ass
scaffold_2,13666976,13766347,13720008,25000,0.001574,0.003254,0.002817,0.101559,132289,scaffold_2_33,Ass
scaffold_2,14657588,14707071,14682198,25000,0.00276,0.003002,0.002754,-0.023543,101311,scaffold_2_34,Ass
scaffold_2,14707072,14744281,14725720,25000,0.002034,0.001882,0.001943,-0.003873,101311,scaffold_2_34,Ass
scaffold_2,14744282,14778495,14763484,25000,0.002476,0.002674,0.003077,0.091745,361925,scaffold_2_35,Ass
scaffold_2,14778496,14819035,14801454,25000,0.002574,0.002471,0.002352,-0.036393,361925,scaffold_2_35,Ass
scaffold_2,14819036,14861922,14833735,25000,0.001909,0.002438,0.002185,0.002834,361925,scaffold_2_35,Ass
scaffold_2,14861923,14887782,14874827,25000,0.001695,0.003011,0.006724,0.490607,361925,scaffold_2_35,Ass
scaffold_2,14887783,14919373,14903927,25000,0.002093,0.001873,0.009761,0.670146,361925,scaffold_2_35,Ass
scaffold_2,14919374,14949470,14935244,25000,0.003419,0.003891,0.005176,0.177506,361925,scaffold_2_35,Ass
scaffold_2,14949473,14975035,14962249,25000,0.002193,0.001808,0.003276,0.24367,361925,scaffold_2_35,Ass
scaffold_2,14975036,15020099,14998985,25000,0.002183,0.001993,0.002896,0.170762,361925,scaffold_2_35,Ass
scaffold_2,15020100,15067192,15045785,25000,0.002004,0.001939,0.002259,0.07039,361925,scaffold_2_35,Ass
scaffold_2,15067193,15099892,15084081,25000,0.002393,0.00206,0.002166,-0.014141,361925,scaffold_2_35,Ass
scaffold_2,15099893,15126365,15112861,25000,0.001791,0.001665,0.002202,0.122023,361925,scaffold_2_35,Ass
scaffold_2,15152019,15178294,15165210,25000,0.002736,0.002945,0.002818,-0.004016,321576,scaffold_2_36,Ass
scaffold_2,15178295,15224255,15193903,25000,0.001551,0.001708,0.001898,0.075322,321576,scaffold_2_36,Ass
scaffold_2,15224256,15253521,15238441,25000,0.001733,0.001531,0.002584,0.232208,321576,scaffold_2_36,Ass
scaffold_2,15253522,15279696,15266873,25000,0.001854,0.001882,0.010685,0.70919,321576,scaffold_2_36,Ass
scaffold_2,15279697,15306187,15292749,25000,0.002756,0.002792,0.004305,0.221727,321576,scaffold_2_36,Ass
scaffold_2,15306188,15333882,15319624,25000,0.002312,0.002034,0.005125,0.410793,321576,scaffold_2_36,Ass
scaffold_2,15333883,15359496,15346754,25000,0.002704,0.00228,0.004798,0.324219,321576,scaffold_2_36,Ass
scaffold_2,15359497,15401690,15377618,25000,0.001906,0.001999,0.002515,0.129858,321576,scaffold_2_36,Ass
scaffold_2,15401691,15486066,15430035,25000,0.003689,0.004575,0.003979,-0.019417,321576,scaffold_2_36,Ass
scaffold_3,50802,110346,92748,25000,0.001127,0.000971,0.002299,0.382094,201375,scaffold_3_1,Ass
scaffold_3,110347,143066,126047,25000,0.001626,0.001399,0.003137,0.357636,201375,scaffold_3_1,Ass
scaffold_3,143067,168321,155655,25000,0.001876,0.001772,0.001967,0.038901,201375,scaffold_3_1,Ass
scaffold_3,168322,200239,186897,25000,0.003534,0.003088,0.00389,0.083132,201375,scaffold_3_1,Ass
scaffold_3,200240,231984,215112,25000,0.001673,0.001673,0.002229,0.14698,201375,scaffold_3_1,Ass
scaffold_3,231985,265645,249120,25000,0.001171,0.001197,0.003223,0.471688,201375,scaffold_3_1,Ass
scaffold_3,265646,326455,308195,25000,0.001379,0.001931,0.001881,0.06559,182748,scaffold_3_2,Ass
scaffold_3,326456,366076,344484,25000,0.001618,0.001455,0.00152,-0.001401,182748,scaffold_3_2,Ass
scaffold_3,366077,404150,386133,25000,0.001812,0.001923,0.001817,-0.01424,182748,scaffold_3_2,Ass
scaffold_3,404151,430689,417078,25000,0.002063,0.002005,0.001915,-0.03208,182748,scaffold_3_2,Ass
scaffold_3,430690,458027,445219,25000,0.002844,0.002722,0.004118,0.199121,182748,scaffold_3_2,Ass
scaffold_3,458028,483938,470859,25000,0.002411,0.002479,0.002916,0.090866,182748,scaffold_3_2,Ass
scaffold_3,596528,628053,610888,25000,0.002394,0.002527,0.002434,-0.005696,203953,scaffold_3_3,Ass
scaffold_3,628054,657695,644236,25000,0.00198,0.001724,0.002242,0.098557,203953,scaffold_3_3,Ass
scaffold_3,657696,685770,671181,25000,0.003693,0.004486,0.005065,0.10907,203953,scaffold_3_3,Ass
scaffold_3,685771,745420,703534,25000,0.00266,0.002822,0.003495,0.124816,203953,scaffold_3_3,Ass
scaffold_3,745421,770990,758208,25000,0.003056,0.00271,0.00313,0.042422,203953,scaffold_3_3,Ass
scaffold_3,905135,931126,918049,25000,0.003398,0.003743,0.0047,0.140885,212310,scaffold_3_4,Ass
scaffold_3,931127,957339,944322,25000,0.001575,0.001807,0.001563,-0.040904,212310,scaffold_3_4,Ass
scaffold_3,957340,1011326,988006,25000,0.003007,0.002971,0.00277,-0.038844,212310,scaffold_3_4,Ass
scaffold_3,1011327,1100350,1035856,25000,0.004463,0.004103,0.004187,-0.011845,212310,scaffold_3_4,Ass
scaffold_3,1708325,1810337,1793726,25000,0.005256,0.004832,0.004753,-0.030882,100194,scaffold_3_5,Ass
scaffold_3,1898979,1926462,1912653,25000,0.001723,0.001386,0.002196,0.170188,183620,scaffold_3_6,Ass
scaffold_3,1926463,1953384,1939814,25000,0.001662,0.0018,0.001778,0.017193,183620,scaffold_3_6,Ass
scaffold_3,1953385,2011681,1980489,25000,0.001903,0.001737,0.001702,-0.03477,183620,scaffold_3_6,Ass
scaffold_3,2011682,2037085,2024428,25000,0.002015,0.001745,0.002287,0.096209,183620,scaffold_3_6,Ass
scaffold_3,2037086,2079408,2062032,25000,0.002764,0.002587,0.003489,0.136171,183620,scaffold_3_6,Ass
scaffold_3,2157884,2190835,2175352,25000,0.003089,0.002949,0.002843,-0.032922,108227,scaffold_3_7,Ass
scaffold_3,2190836,2227105,2208624,25000,0.002195,0.002095,0.003668,0.265317,108227,scaffold_3_7,Ass
scaffold_3,2227106,2254803,2240499,25000,0.001858,0.001853,0.003073,0.255727,108227,scaffold_3_7,Ass
scaffold_3,2254804,2297596,2282864,25000,0.002048,0.002403,0.005258,0.411136,235246,scaffold_3_8,Ass
scaffold_3,2297597,2323742,2311158,25000,0.001537,0.001703,0.001995,0.106146,235246,scaffold_3_8,Ass
scaffold_3,2323743,2359614,2343186,25000,0.001585,0.00161,0.005098,0.531162,235246,scaffold_3_8,Ass
scaffold_3,2359615,2409226,2380585,25000,0.00107,0.001129,0.001237,0.062777,235246,scaffold_3_8,Ass
scaffold_3,2409227,2434945,2422016,25000,0.00164,0.001679,0.001948,0.082692,235246,scaffold_3_8,Ass
scaffold_3,2434946,2466540,2450602,25000,0.001057,0.001142,0.001438,0.13951,235246,scaffold_3_8,Ass
scaffold_3,2466541,2494803,2480434,25000,0.002093,0.002828,0.003102,0.119111,235246,scaffold_3_8,Ass
scaffold_3,2494804,2557865,2540797,25000,0.003698,0.003721,0.003778,0.009228,205153,scaffold_3_9,Ass
scaffold_3,2557866,2592034,2572024,25000,0.001242,0.001407,0.001989,0.206546,205153,scaffold_3_9,Ass
scaffold_3,2592035,2623307,2609923,25000,0.001383,0.001437,0.003124,0.386588,205153,scaffold_3_9,Ass
scaffold_3,2623308,2651587,2637516,25000,0.002028,0.001368,0.007589,0.642752,205153,scaffold_3_9,Ass
scaffold_3,2651588,2710081,2692705,25000,0.001014,0.000951,0.000906,-0.044501,205153,scaffold_3_9,Ass
scaffold_3,3437929,3466565,3452084,25000,0.002642,0.002511,0.00345,0.149027,135841,scaffold_3_10,Ass
scaffold_3,3466566,3492211,3479441,25000,0.002626,0.002665,0.003199,0.09799,135841,scaffold_3_10,Ass
scaffold_3,3492212,3539852,3510869,25000,0.001971,0.001993,0.001845,-0.037269,135841,scaffold_3_10,Ass
scaffold_3,3539853,3580418,3562022,25000,0.00178,0.001941,0.001703,-0.046794,135841,scaffold_3_10,Ass
scaffold_3,3606355,3700257,3643750,25000,0.001777,0.001853,0.001691,-0.036635,172939,scaffold_3_11,Ass
scaffold_3,3700258,3743082,3727745,25000,0.00209,0.002198,0.005555,0.450736,172939,scaffold_3_11,Ass
scaffold_3,3743083,3769197,3756308,25000,0.001836,0.001696,0.008005,0.646559,172939,scaffold_3_11,Ass
scaffold_3,3769198,3816790,3787705,25000,0.002742,0.002627,0.007361,0.474611,172939,scaffold_3_11,Ass
scaffold_3,3816791,3852771,3832792,25000,0.0034,0.003295,0.00688,0.351331,164088,scaffold_3_12,Ass
scaffold_3,3852772,3878174,3865500,25000,0.002302,0.003138,0.007716,0.487806,164088,scaffold_3_12,Ass
scaffold_3,3878175,3903457,3890788,25000,0.00146,0.001531,0.00538,0.573844,164088,scaffold_3_12,Ass
scaffold_3,3903458,3928635,3916070,25000,0.001707,0.001672,0.00215,0.122801,164088,scaffold_3_12,Ass
scaffold_3,3928636,3954946,3942106,25000,0.002734,0.002281,0.002983,0.089363,164088,scaffold_3_12,Ass
scaffold_3,3954947,3980579,3967834,25000,0.002701,0.002984,0.002644,-0.045644,164088,scaffold_3_12,Ass
scaffold_3,4115501,4142296,4128555,25000,0.001588,0.001598,0.001576,-0.005642,165987,scaffold_3_13,Ass
scaffold_3,4142297,4170036,4156140,25000,0.001834,0.001755,0.005355,0.506733,165987,scaffold_3_13,Ass
scaffold_3,4170037,4226335,4212634,25000,0.002311,0.002387,0.004047,0.272584,165987,scaffold_3_13,Ass
scaffold_3,4226336,4254271,4240075,25000,0.002766,0.002261,0.003765,0.205132,165987,scaffold_3_13,Ass
scaffold_3,4254272,4281040,4267602,25000,0.002749,0.002965,0.004058,0.179007,165987,scaffold_3_13,Ass
scaffold_3,4420970,4447800,4434640,25000,0.001587,0.001468,0.001432,-0.033473,132426,scaffold_3_14,Ass
scaffold_3,4447801,4522455,4490891,25000,0.001349,0.001102,0.001428,0.071989,132426,scaffold_3_14,Ass
scaffold_3,5498909,5527643,5513753,25000,0.002904,0.00292,0.004787,0.250299,125797,scaffold_3_15,Ass
scaffold_3,5527644,5579329,5562039,25000,0.002719,0.002464,0.003017,0.074961,125797,scaffold_3_15,Ass
scaffold_3,5579330,5615165,5594177,25000,0.001937,0.002113,0.003338,0.249825,125797,scaffold_3_15,Ass
scaffold_3,5933882,5976427,5956003,25000,0.00154,0.001655,0.003019,0.31796,138392,scaffold_3_16,Ass
scaffold_3,5976428,6066671,6030030,25000,0.001786,0.002064,0.001916,-0.002364,138392,scaffold_3_16,Ass
scaffold_3,6066672,6109869,6096183,25000,0.001612,0.001477,0.005353,0.559734,318572,scaffold_3_17,Ass
scaffold_3,6109870,6141767,6124813,25000,0.001526,0.001439,0.004021,0.468825,318572,scaffold_3_17,Ass
scaffold_3,6141768,6167693,6154527,25000,0.002513,0.002388,0.004399,0.290348,318572,scaffold_3_17,Ass
scaffold_3,6167694,6193671,6180820,25000,0.001515,0.001467,0.007579,0.678384,318572,scaffold_3_17,Ass
scaffold_3,6193672,6240862,6216027,25000,0.00124,0.001304,0.001791,0.168485,318572,scaffold_3_17,Ass
scaffold_3,6240863,6267823,6255072,25000,0.003633,0.003744,0.004195,0.06525,318572,scaffold_3_17,Ass
scaffold_3,6267824,6296668,6281927,25000,0.002584,0.003835,0.004505,0.173133,318572,scaffold_3_17,Ass
scaffold_3,6296669,6351328,6330213,25000,0.002341,0.002318,0.00369,0.232441,318572,scaffold_3_17,Ass
scaffold_3,6351329,6377729,6364624,25000,0.002775,0.002433,0.009317,0.572023,318572,scaffold_3_17,Ass
